,review,point,date
1608,"늘 쓰는 화장품.. 없음 못살아요!! ㅋㅋㅋ
원플원 할때 사야됩니다",평점5,20.09.26.
1609,[토너 30ml 증정] 코스알엑스 풀핏 프로폴리스 라이트 앰플 30ml 사용중인제품이라 또 구입했네요,평점4,20.02.04.
1610,"항상 사용하던 제품입니다
세일할때 쟁이게됩니다 ㅋㅋ",평점5,21.01.10.
1611,"환절기라 건조해져서 구매했어요
배송은 느렸어요",평점4,20.09.18.
1612,흡수가 빠르고 좋아요 이것만 바르면 윤광이 돌아요!,평점5,21.01.09.
1613,항상 사용하는 제품이고 한달 사용도 만족합니다.,평점5,20.09.20.
1614,이아이는촉촉한거같아요솔직히전이브랜드겟잇뷰티보고스킨이정말좋다해서샀는데다른것들은잘모르겠네요딱히피부가눈에띄게좋아진것도모르겠고...,평점5,20.09.12.
1615,"코스알엑스 프로폴리스 앰플 좋은거 말해뭐해
날씨가 좀 추워지면서 바로 샀어요
역시 건조할땐 프로폴리스앰플",평점5,20.09.26.
1616,건조해서 엄청 많이 바르는데 흡수가 엄청 잘되여,평점5,21.01.21.
1617,민감성 피부인데도 촉촉하고 순해서 너무 잘 쓰고 있습니다 :) 화장품이 남아있어도 꼭 쟁여놓는 잇 아이템들이에용~,평점5,20.12.27.
1618,"사세요 백번사세요!!!!몇번째 사고 몇번째 선물하는지 모르겠어요 좋은건 널리알려야되요ㅋㅋ 최고임 꼭 사요 @bora8124
또 6개시켰어요 이게 최대라서 최신제조제품으로 잘부탁드립니다^^~♡",평점5,21.01.01.
1619,프로폴리스가 좋다는것은 다아시겠고ᆢ피부에 더해주니 촉촉하면서 화색이 밝아지는 느낌이 너무좋아요ᆢ,평점4,20.09.10.
1620,"몇병째인지 모르겠어요
겨울엔 프로폴리스 앰플이 딱인것 같아요
가격 부담도 없어서 아낌없이 사용합니다.",평점5,20.12.25.
1621,라이브로 싸게 구매했어요 ㅎㅎ 배송 완전 빠르고 좋네요,평점5,20.09.26.
1622,항상 쓰던 제품 딱 다 쓰고 병 버린 다음날 이벤트네요ㅋㅋㅋ 완전 개이득 올 겨울도 프폴입니다,평점5,20.09.28.
1623,"배송이 빠르네요~
처음 써보는데 잘 맞았으면 좋겠어요.",평점5,20.09.26.
1624,"마스크때문에 여*름 많이나서 스트레스였는데요
피부도 꺼끌꺼끌해지고 노답이였는데
이거한통쓰니까 피부가 확실히 예전보다 좋아졌어요ㅎㅎ이제 재구매하려구여",평점5,20.09.07.
1625,"제 최애제품
이거진짜 좋아요 다들사세요!!!!!@bora8124

선물하러 또 왔어요. ^^ 할인최고~감사합니다♡",평점5,20.12.18.
1626,"어쩌보니 1년 내내 사용하고 있어요
건조할 때는 두번 씩 덧 바르는데 무겁지 않아서 만족 하",평점5,20.09.10.
1627,언제나 믿고 쓰는 코스알엑스 프로폴리스 앰플! 홀리데이 미니 토너까지 잘 쓸게여 ㅋㅋ,평점5,21.01.07.
1628,"촉촉하고 지금부터 겨울까지 쭉 사용할 수 있을 것 같아요
유명한 제품이라 구매했어요!",평점5,20.09.10.
1629,뭔가 푸짐하게 보내주셔서 사용전이긴하지만 좋을것같습니다 빠른배송도 한몫했고요,평점5,21.01.07.
1630,촉촉해서 이렇게 많이 썼네요. 요즘 피부가 칙칙했는데 잘 쓰고 있어요. 강추합니다,평점5,20.09.13.
1631,풀핏프로폴리스 시너지 토너랑 같이쓰면 진짜 완전 촉촉 하루종일 피부가 촉촉하고 밤에 듬뿍발르고 자고나면 다음날 피부가 광채장난아니예요,평점5,20.12.29.
1632,6통째 쓰고 있습니다 속건조 잡으려고 항상 구매하는 제품인데 여름 겨울 상관없이 기본템으로 사용중입니다,평점3,20.09.13.
1633,아직 사용전인데 제피부에 잘맞길 바래요 샘플로 주신 스킨도 감사해요~~~,평점5,21.01.07.
1634,벌써 몇 번째 재구매인지 모르겠네요. 가을 겨울이 오면 꼭 써야합니다!!,평점5,20.09.16.
1635,촉촉하고 쫀쫀해요. 이 제품 바르면 트러블도 금방 가라 앉아요. 타사 제품에 비해 덜 끈적거려서 좋네요.,평점5,21.01.01.
1636,"일곱통째에요 ㅎㅎ
크림전에 항상 발라줘야 쫀득하고 촉촉하더라구오",평점5,21.01.07.
1637,"여름이라 너무 촉촉하지 않고 번들거리지 않을 것을 선호하게 되어 낮에는 바르기 어려워 밤에 바르고 잡니다 촉촉하니 간절기, 겨울엔 아침에 바르고 나가면 되겠야요",평점4,20.08.29.
1638,앰플은 생각보다 묽은 제형이였어요. 흡수되는데 시간이 걸리지만 흡수만 잘되면 피부가 쫀득해짐이 바로 느껴졌어요.,평점5,21.01.02.
1639,시카라인만 쓰다가 프로폴리스는 처음 써봤는데 촉촉해서 좋아요!!,평점5,20.12.26.
1640,평이 좋아 구매했는데 아직은 잘 모르겠네요 잘 맞으면 좋겠어요,평점3,21.01.08.
1641,"발림과 흡수력이 아주 좋고, 모공을 타이트하게 잡아두는 느낌",평점5,20.12.08.
1642,열병 째 비우고 있는 제품인데용 트러블케어에 완전 좋아요,평점5,20.12.26.
1643,좋아요 잘쓰고 있습니당 ㅎㅎ 은근히 양도 있는거 같네용,평점5,20.09.13.
1644,늘 쓰는 앰플입니다 끈적이지 않고 촉촉해서 좋아요 ㅎㅎ,평점5,21.01.10.
1645,잘 받았습니다. 만족합니다.,평점5,21.01.07.
1646,처음써보는 제품인데 제 피부에도 잘 맞았음 좋겠어요,평점5,20.12.31.
1647,차앤박에서 이걸로 갈아탔는데 가격 부담없아 좋아요,평점5,20.09.05.
1648,너무 기름지지도 건조하지도 않고 딱이에요 바르고 난 다음날이면 화장도 잘먹고 좋아요,평점5,20.08.23.
1649,항상 사용하는 제품이라서 구매했는데 좋아요,평점5,20.09.17.
1650,향이 강하지 않고 촉촉한 피부가 되어 좋아요,평점4,20.12.28.
1651,믿고 쓰는 코스알엑스 세일할때 쟁였습니다:),평점5,21.01.05.
1652,1+1 잘쓸게요. 피부가 좀 화사해지길 바라며^^,평점5,20.04.27.
1653,"5병째입니다.
겨울에 항상쓰는 제품:
꾸덕한 스타일이라서 흡수도 좋고 쫀쫀합니다",평점5,20.12.27.
1654,배송빠르고 촉촉하고 괜찮은 구 같아요:),평점4,21.01.07.
1655,항상 쓰던 제품 저렴하게 구매했습니당,평점3,21.01.02.
1656,10통넘게 쓴듯. 가성비짱템 너무좋아요,평점5,20.09.09.
1657,성분앱후기에서 하도 작다고 하길래 엄청 하루 밖에 안써봐서 모르겠지만 보습려 괜찮은 거 같아요 성분앱 후기에서 하도 자다고 하길래 엄청 작을 줄 알았는데 생각보다 컸어요 앰플이라 조금씩 써도 되니깐 전 오래 쓸 거 같아요,평점3,17.04.14.
1658,평소에 잘쓰던거라 추가주문 했어요,평점5,20.09.15.
1659,세일할때마다 쟁여두는 제품이에요!,평점5,21.01.04.
1660,말해 뭐해 입만 아프죠 최고예요,평점5,21.01.07.
1661,재구매 입니다아아아,평점5,21.01.16.
1662,2년정도 꾸준히 쓰고 있어요~!,평점5,20.09.08.
1663,촉촉하고 좋습니다. 배송도 빨랐습니다.,평점5,21.01.18.
1664,잘 쓰고 있어요. 촉촉합니다,평점4,20.09.11.
1665,재구매했어요. ㅎㅎ 좋아요.,평점5,21.01.07.
1666,사용하는 거 떨어지기 전에 쟁여두려고 또 구매했어요 항상 잘 쓰고 있어요~~,평점5,20.09.12.
1667,저렴하게 구입했어요^^,평점5,21.01.10.
1668,"겨울에 필수템!!!!
저녁에 듬뿍 바르고 자면 아침에 피부가 보들보들해요",평점5,20.12.29.
1669,무난한 앰플입니다..,평점4,20.09.16.
1670,쫀득한 감이 있어요.,평점4,21.01.08.
1671,믿고 써볼게요!!!,평점5,21.01.07.
1672,늘 쓰던거예요 좋아요 원뿔행사 좋아요,평점5,21.01.08.
1673,끈적임도없고 흡수력이 좋아요 ㅁ촉촉함이 오래지속되네요 냉장고에 넣어두고 쓰면 아침에 붓기에도 도움이 많이 되요 파우치에 넣고다니고 차에도 삼실에도 수시로 사용하고있네요~^♥^,평점5,20.11.27.
1674,이건 처음써보는데 요즘 너무 건조해서 스트레스 받았는데 건조함도 잘 잡히고 좋네요,평점5,20.12.28.
1675,"트러블은 없어서 트러블케어는 잘 모르겠구요
발림이 좋아요 묽은 제형인데 끈적이지도 않고 좋아요
저렴하거",평점5,20.05.01.
1676,좋은 기회에 제품을 구입해서 좋네요 몇번 써 봤는데 촉촉하고 좋아요 부드럽고 기대 이상이네요 악건성이라서 많이 성분을 꼼꼼하게 살펴보고 구입하는 편인데 마음에 들어요,평점5,20.08.04.
1677,동생이 잘 사용하는 거보고 이벤트기간일때 구매했어요 완전 흐르는 제형은 아니지만 그래도 앰플치고 묽은편이고 촉촉하게 잘발려요,평점5,20.04.28.
1678,친구가 속는셈 치고 구매하라고 했는데 마스크 쓰면 올라오던 뾰루지 사라졌어요! 앞으로 계속 공병 만들어 나갈 예정입니다 ㅠㅠ,평점5,20.04.25.
1679,트러블케어에 좋아거 늘쓰는 제품이라 아주 만족합니다 ㅎㅎ전 지성피부라 아침에는 못쓰고 저녁에 잘사용하구 잇어요,평점5,20.08.24.
1680,세일할때마다 쟁여두는 제품이예요 벌써 몇 통 비웠는데... 제 피부가 건성인데 이 제품 쓰고 나서 많이 촉촉해졌어요. 속건조를 꽉 잡아주는 그런 느낌이예요!! 계속 쓸 거 같아요,평점5,20.12.25.
1681,제형이 쫀득쫀득하고 얼굴에 잘 스며들어요.,평점5,21.01.09.
1682,잘받았습니다 감사합니다 만족합니다,평점5,21.01.08.
1683,"피부 진정과 건조함 잡는데 좋습니다
바르고 바로 흡수되는 게 아니라서 흡수될 때까지 부드럽게 마사지 하듯이 문지르는 게 좋아요",평점5,20.05.03.
1684,"겨울엔 없어서는 안될 필수템이에용! 2,3번 소량으로 레이어드 해서 발라주면 더 보습력이 강해집니당",평점5,20.12.25.
1685,프로폴리스 코스알엑스 제품은 쟁여놓고 사용하는데 저렴하게 구매해서 정말 만족해요~,평점5,20.12.14.
1686,트러블케어가 되는지는 모르겠지만 무난하게 사용하기 좋은 제품이에요 잘쓰고있어요,평점5,20.12.23.
1687,"조금 빨리 쓰는거 같긴 하지만~
쫀쫀한 느낌 만족 합니다
트러블 케어는 모르겟어요 ~~~",평점4,20.12.27.
1688,한번밖에안써봤지만 트러블도없고 촉촉하고 잘산것같아요! 앞으로 이걸로계속쓸듯.,평점5,20.12.19.
1689,시카세럼만 쓰다가 처음 구매해봤는데 어떨지는 모르겠지만 좋을거같습니당 ㅎㅎ,평점5,20.12.29.
1690,매번쓰던건데 결제하러 왔다가 원플러스원 행사해서 기분좋게 샀습니당 ㅎㅎ,평점5,20.08.28.
1691,생각보다 조금더 무거운 느낌의 앰플이었어요 그래도 흡수가 빨라서 좋네용,평점5,20.08.25.
1692,제꺼 사면서 엄마꺼도 같이 사드렸는데 나무 좋아하네요 행사자주해주세요,평점5,20.08.28.
1693,샛각보다 용량도 많고 촉촉하네요.살짝ㅈ끈적이지만 건조할때 바름 좋을듯,평점5,20.08.21.
1694,항상 쓰는 제품입니다ㅎㅎ 저렴하게 잘 산거 같아서 기분이 좋네요ㅎㅎ,평점5,20.08.20.
1695,세일해서 또 샀어요 ㅎ 엄청난 효과는 잘 모르겠지만 무난한 앰플입니다.,평점4,20.09.05.
1696,민감하고 건조한 피부인데 자극없고 촉촉하게 몇통째 잘 쓰고 있습니다.,평점5,20.12.10.
1697,이때까지 몇번째 재구매 해서 잘쓰고있어요~~~ 촉촉하고 흡수도 좋아요!,평점5,20.12.16.
1698,써보고 너무 좋아서 재구매 합니다. 넉넉히 발라주면 쫀쫀하니 좋네요,평점5,20.12.30.
1699,"흡수 잘 되고 쫀쫀하고 좋음 무난한 것이
결국은 오래 쓰게 되는 느낌",평점5,20.08.22.
1700,늘쓰던거라 매우매우매우 만조크!,평점5,21.01.07.
1701,배송도 빠르고 촉촉하고 화장이 잘 받아요 1+1이라서 가성비 좋구요,평점5,20.08.03.
1702,꾸준히 쓰고 있는 제품입니다~ 건성피부한테는 아주 만족스러워요,평점5,20.12.24.
1703,"두번째 쓰는거라 계속해서 만족해하며 사용하고 있어요! 토너, 크림 다 같은걸 쓰는데 촉촉해요!",평점5,20.08.31.
1704,시카세럼 쓰다가 겨울이라 프로폴리스 구매해봣는데 좋아요!,평점4,20.12.27.
1705,배송도 빠르고 저렴한 가격으로 믿고 쓰는제품 잘 구했어요!!,평점5,20.12.25.
1706,항상 이것만 써서 벌써 몇통을 사는지 모르겠어요ㅎㅎ좋아요,평점5,20.09.03.
1707,"수분부족지성인데 쓰기 좋아요
적당히 촉촉하고 흡수잘되요",평점5,20.12.17.
1708,좋아하는 좋아하는 좋아하는 좋아하는,평점4,20.10.24.
1709,아직 쓰던 제품이 있어서 뜯어보진 않았어요 기대중이에요,평점4,20.12.28.
1710,배송 하루만에 시작했고 항상 쓰던거 세일해서득템했어용,평점5,20.12.25.
1711,"항상 쓰는 제품이에요
다른건 없어도 이거 없으면 안돼요",평점5,20.05.03.
1712,원래쓰던건데 멈췄다가 다시썻어요 그래도 또만족 ㅋㅋ,평점5,20.09.05.
1713,전에 잘 쓰고 있었는데 쟁여 놓으려고 샀어요! 좋아욜~!,평점5,20.12.25.
1714,"평이 워낙 좋아서 한번 구매해봤어요
아직 안써봤지만 좋을것같아요
빨리써봐야겠어요",평점5,20.08.29.
1715,겨울에 쓰기엔 그렇게 촉촉하진 않지만 이것저것 겹겹이 바르기엔 흡수도 잘 되고 좋음,평점5,20.12.12.
1716,제 피부에 잘맞아서 계속 이것만 쓰게되네요,평점5,20.08.28.
1717,꾸준히 잘ㅋ스고있어요 저려ㅁ히사서좋아요,평점5,20.12.27.
1718,벌써 몇번째 재구매인지 모르겠네요 좋아요,평점5,20.12.27.
1719,촉촉해서 제 피부에 맞아요. 올겨울 필수품!,평점4,20.12.24.
1720,"인생 앰플이에요
지금까지 한 다섯병 쓴듯요",평점5,20.12.26.
1721,항상 시키믄거 원플원해서 저렴하게 샀어요,평점5,20.08.17.
1722,항상 쓰는 거에요. 겨울에 특히 좋습니다.,평점5,20.12.27.
1723,피부에 주는 보습효과가 아주 낭낭해요!!,평점5,20.12.29.
1724,믿고쓰는 코스알엑스👍👍리뮤얼전부터 꾸준히 쓰고 있는제품입니당!! 워낙 민감한 피부라 제품성분하나하나 따져가면서 사는데 화해어플에서도 보면 성분 정말좋고 저한테도 너무 잘맞아요! 단종만 안되면 좋겠어요ㅠㅠ,평점5,20.08.01.
1725,"몇 통째 쓰는지..
쫀득하구 너무 좋아영",평점5,20.12.29.
1726,너무 물같아요 촉촉한 느낌은 없어요,평점5,20.09.03.
1727,원래 쓰던거 말고 시켜봣는데 좋네요,평점5,20.12.30.
1728,배송도빠르고사은품도대박이에요 좋앙ㅅ,평점3,21.01.10.
1729,이것만써요 에센스는 넘 잘받아요,평점5,20.12.22.
1730,여름에 쓰기 좋고 저는 건조할때 얼굴 위에 올리는 편이에요. 겨울에는 지속력은 길지 않아 짧게 짧게 올렸었는데 여름에는 모르겠네요.,평점4,20.05.11.
1731,세병째 꾸준히 쓰고있는데 좋아요!,평점5,20.12.27.
1732,좋아요 매번 재구매하는중이에요,평점5,20.09.04.
1733,여러개구매해서 사용해보러구요~,평점4,20.09.03.
1734,뚜껑이 스포이드라 쓰기 편해요,평점5,20.08.14.
1735,재구매입니다! 아주 좋아요!,평점5,20.12.30.
1736,"얼굴에 광이 나네요.
강추!!!",평점5,20.09.03.
1737,겨울엔 잘맞아서 믿고써요,평점5,20.12.29.
1738,만족해서 재구매 했습니다,평점4,20.08.29.
1739,생긱보다 촉촉하진않아요,평점4,20.12.24.
1740,몇통째 쓰는데 넘 좋네요,평점5,20.12.28.
1741,보습력도 좋고 잘 맞아요,평점5,20.12.13.
1742,좋아요 배송도 빨랐어요,평점5,20.12.29.
1743,여름에쓰기에 딱좋아요,평점5,20.09.05.
1744,좋아요~ 많이 파세요~!!,평점4,20.08.26.
1745,인생화장품 좋아요ㅎ,평점5,20.09.03.
1746,가성비 만족합니다.,평점5,20.08.20.
1747,쓰던거 시켰어요 !,평점5,20.12.26.
1748,재구매하는 앰플이에요겨울에 쓰기 좋아요 ㅋㅋㅋ촉촉합니다,평점5,20.12.17.
1749,10통째 쓰는 중...,평점5,20.12.29.
1750,믿고 쓰는 cosrx,평점5,20.12.27.
1751,요즘같은 겨울엔 약간 보습이 모자른것 같은데 그 외엔 무난해요,평점5,20.12.26.
1752,"잘받았습니다
잘사용해보겠습니다
효과있음좋겠습니다",평점4,21.01.08.
1753,프로폴리스 앰플은 항상 떨어지지 않게 미리 구비해둡니다. 코스알엑스에서 받은 샘플을 써봤는데 차앤박과 질감면에서 조금 다르지만 효과는 동일해서 구매하였습니다.,평점4,20.04.28.
1754,항상 쓰던거였는데 제가 좋아하는 유투버 분들ㅇㅣ 라이브 해주셔서 샀어요! ㅎㅎ,평점5,20.12.27.
1755,꾸준히 쓰는 프로폴리스앰플ㅎㅎ 엄마도 좋아해서 계속 사 쓰고있ㅇㅓ요~,평점5,20.12.27.
1756,누무너무너무 좋아요 매일 싸쇼,평점5,20.09.06.
1757,"바르고나서 건조함이 사라졌고 민감한피부라 화장품
고를때 신중한편인데 트러블없이 잘 바를 수있네요~",평점5,20.08.02.
1758,"몇 통째쓰는건지 모를정도로 너뮤 좋은 프로폴리스!!
오래오래 함께해요 코스알엑스♡♡",평점5,20.12.29.
1759,리뷰가 쫌 늦엇네요 ㅎㅎ 평소에도 잘 사용하는 제품인데 행사하길래 구매했어요! 역시나 좋아요~,평점4,20.08.20.
1760,입소문으로만 접하다. 요즘 피부상태가 메롱이라 구입해봤어요~ 아직 사용은 안해봤는데. 한달쯤 써보고 후기 올릴께요~~,평점5,20.04.25.
1761,사용후에 끈적이지도않고 흡수도 잘되는거같아서 오래 써보고 괜찮음 재주문 하려구요,평점5,20.11.27.
1762,한병써보고 완전반한제품이예요. 건조한계절에 물광템이네요 건조함을 잘잡아줘요 민감한편인데 잘맞아요,평점5,20.12.03.
1763,"예민한 피부인데
아주 순하고 촉촉해요
무겁지 않아서 트러블 걱정이 없어 더 좋아요",평점5,20.08.13.
1764,떨어찔때쯤 쟁겨놓는 화장품인데 너무 좋구요 일단 겨울철에 쓰기 완전 딱입니다,평점5,20.12.17.
1765,악건성인데 펌프 한번으로도 엄청 촉촉해져서 지금 10통 넘게 사용한 제품입니당,평점5,20.12.11.
1766,몇병째 쓰는건지 이제는 기억할수도 없네요. 수분부족형 지성+민감성 피부인데 너무 좋아요ㅎㅎ 여름에 써도 답답하지 않고 빠르게 흡수되어서 좋아요. 요샌 스킨도 안쓰고 그냥 이것만 여러번 덧바릅니다ㅎㅎ,평점5,20.07.11.
1767,손등에발라보니 입자도 작아 흡수가 잘되네요 찐득하지도않고 기대해봅니다,평점5,20.08.20.
1768,"처음 구매합니다.
쓰던게 남아서 다쓰구 쓰려구요 리뷰가 좋으니 믿고 쓸께요",평점3,20.08.25.
1769,잘받았습니다 행사할때마다 사려고 노력중입니다ㅜㅜ안쓰다가도 계속 생각나서 다시 돌아오곤하네요,평점5,20.08.20.
1770,앰플이라 바르는 순간 스며드는 제형은 아니지만 사용감은 좋은것 같아요,평점5,20.11.15.
1771,괜찮은것 같아요.ㄴㅇ,평점4,20.09.03.
1772,촉촉함은 젛아요 트러블케어는 안돼서 아쉬워요~ 세일하니 좋네요 ㅎㅎ,평점4,20.08.04.
1773,"흡수가 잘되고 가볍게 바를수있어 좋아요
가격대비 만족스러워요 🤗",평점4,20.08.05.
1774,여름에 쓰기에도 무겁지 않고 좋아요~~1년 내내 잘 쓰고잇어요,평점5,20.08.18.
1775,여름에는 여름대로 끈적이지 않고 촉촉하게 썼고 겨울에는 겨울대로 건조함 없이 잘쓰고 있습니다~ 토너를 큰걸 사서 앰플만 추가구매합니당ㅎㅎ,평점5,20.12.02.
1776,조아요 저한테는 잘맞아요,평점4,20.12.30.
1777,"바르고 나니 촉촉해요
더 써봐야 알겠지만 만족합니다",평점4,20.08.24.
1778,기대가 컸나봐요. 그렇게 기가막힌 정도는 아니에요,평점4,20.08.23.
1779,가격대비 만족해요 바르고 흡수되면 쫀쫀한 느낌ㅋ,평점4,20.08.02.
1780,입소문으로만 접하다. 요즘 피부상태가 메롱이라 구입해봤어요~ 아직 사용은 안해봤는데. 한달쯤 써보고 후기 올릴께요~~,평점5,20.04.25.
1781,사용후에 끈적이지도않고 흡수도 잘되는거같아서 오래 써보고 괜찮음 재주문 하려구요,평점5,20.11.27.
1782,한병써보고 완전반한제품이예요. 건조한계절에 물광템이네요 건조함을 잘잡아줘요 민감한편인데 잘맞아요,평점5,20.12.03.
1783,"예민한 피부인데
아주 순하고 촉촉해요
무겁지 않아서 트러블 걱정이 없어 더 좋아요",평점5,20.08.13.
1784,떨어찔때쯤 쟁겨놓는 화장품인데 너무 좋구요 일단 겨울철에 쓰기 완전 딱입니다,평점5,20.12.17.
1785,악건성인데 펌프 한번으로도 엄청 촉촉해져서 지금 10통 넘게 사용한 제품입니당,평점5,20.12.11.
1786,몇병째 쓰는건지 이제는 기억할수도 없네요. 수분부족형 지성+민감성 피부인데 너무 좋아요ㅎㅎ 여름에 써도 답답하지 않고 빠르게 흡수되어서 좋아요. 요샌 스킨도 안쓰고 그냥 이것만 여러번 덧바릅니다ㅎㅎ,평점5,20.07.11.
1787,손등에발라보니 입자도 작아 흡수가 잘되네요 찐득하지도않고 기대해봅니다,평점5,20.08.20.
1788,"처음 구매합니다.
쓰던게 남아서 다쓰구 쓰려구요 리뷰가 좋으니 믿고 쓸께요",평점3,20.08.25.
1789,잘받았습니다 행사할때마다 사려고 노력중입니다ㅜㅜ안쓰다가도 계속 생각나서 다시 돌아오곤하네요,평점5,20.08.20.
1790,앰플이라 바르는 순간 스며드는 제형은 아니지만 사용감은 좋은것 같아요,평점5,20.11.15.
1791,괜찮은것 같아요.ㄴㅇ,평점4,20.09.03.
1792,촉촉함은 젛아요 트러블케어는 안돼서 아쉬워요~ 세일하니 좋네요 ㅎㅎ,평점4,20.08.04.
1793,"흡수가 잘되고 가볍게 바를수있어 좋아요
가격대비 만족스러워요 🤗",평점4,20.08.05.
1794,여름에 쓰기에도 무겁지 않고 좋아요~~1년 내내 잘 쓰고잇어요,평점5,20.08.18.
1795,여름에는 여름대로 끈적이지 않고 촉촉하게 썼고 겨울에는 겨울대로 건조함 없이 잘쓰고 있습니다~ 토너를 큰걸 사서 앰플만 추가구매합니당ㅎㅎ,평점5,20.12.02.
1796,조아요 저한테는 잘맞아요,평점4,20.12.30.
1797,"바르고 나니 촉촉해요
더 써봐야 알겠지만 만족합니다",평점4,20.08.24.
1798,기대가 컸나봐요. 그렇게 기가막힌 정도는 아니에요,평점4,20.08.23.
1799,가격대비 만족해요 바르고 흡수되면 쫀쫀한 느낌ㅋ,평점4,20.08.02.
1800,"재구매한 화장품이에요
사계절 내내 잘 쓰고 있어요",평점5,20.08.14.
1801,"사용전이라
배송빠르고 좋네요~
내일부터 써야지~",평점3,20.12.18.
1802,생각보다 묽은데 촉촉하고 여름에 쓰기 좋네요:),평점5,20.08.15.
1803,차앤박쓰다가 이걸로 갈아탔는데 얘도 좋네요,평점5,20.08.23.
1804,프로폴리스 진짜추천해요♡촉촉하니좋아요,평점5,20.08.04.
1805,만족도 최고입니다. 재구매만 몇번째인지 .,평점5,20.12.01.
1806,엄마가 너무 좋아해서 계속 사려고해요~,평점5,20.08.19.
1807,한달째 사용하고 있는데 아주 좋습니다,평점4,20.12.17.
1808,지금 시기에 쓰기 딱 좋아요 촉촉해서 너무 좋아요,평점4,20.12.17.
1809,세일할때 저렴하게 잘구매했습니다 세일할때 저렴하게 잘구매했습니다,평점5,20.12.28.
1810,건조한 피부에 데일리로 쓰기 좋아요,평점5,20.08.05.
1811,샘플 써보고 괜찮아서 구매해봐요~~,평점5,20.12.10.
1812,평소에도 쓰는데 아주 촉촉해요!,평점5,20.08.24.
1813,저녁에만 바르고 잇어요 ㅎㅎ,평점4,20.12.11.
1814,조은데제피부에안맞아야오,평점5,20.08.24.
1815,촉촉한 건성피부에 좋아요,평점5,20.08.02.
1816,쓰던거 할일할때 잘샀어요,평점5,20.08.22.
1817,얼굴이 엄청 건조했는데 발라보니 건조함도 없어지고 가격대비 좋네요,평점4,20.08.11.
1818,겨울에 사용하기 좋아요,평점5,20.08.14.
1819,좋네요 자주 쓰던거예요,평점5,20.12.12.
1820,사실 잘 모르겠어요 ㅠㅠㅠ 좁쌀 여름이 올라오는데 얘때문인건지도 모르겠구 더 오래 써볼게요ㅠㅠ,평점3,20.09.03.
1821,자주 쓰던거예용ㅎㅎ,평점5,20.12.12.
1822,올리브영에서 한번 산 이후로 계속 쓰고 있어요 순하고 촉촉하고 굳,평점5,20.12.14.
1823,너무 비싸서 구매 못하다가 세일해서 바로 구매했어요~,평점5,20.08.22.
1824,"도착 다음날 써보니 좋아요
밤으로 지친피부 집중케어 한다 생각하고 바르면 좋을듯
여름엔 오전 사용은 잠시 미뤄둡니다~~",평점4,20.08.02.
1825,"여름에 쓰기 젛은 앰플인거 같애요

악건성이라 겨울에는 안쓸거같애요",평점5,20.08.25.
1826,평이좋길래 도전합니다 제발 ㅠㅠ 비싼 거 다 발라도 효과없는 가성비 최악인 제 피부에 한줄기 빛이 되어주세요,평점5,20.11.26.
1827,"떨어질 때마다 사는 앰플이에요
이거 쓰고 피부 좋아진 느낌!!!
올리브영 할인 가격보단 비싸지만 할인 안할때 사기 좋네용ㅎㅎ",평점5,20.11.30.
1828,"두번째 구매입니다.
너무너무 좋아요!!!",평점5,20.08.25.
1829,"배송도빠르게잘왔어요
흡수도좋고
감사합니다",평점5,20.08.11.
1830,몇통째인지도 모를만큼 꾸준히 쓰고있어요.. 안쓰면 확실히 속건조가 느껴지더라구요.. 정말정말 좋은 제품이에요!,평점5,20.12.01.
1831,"마스크때문에 올라오던게 진정이 확 되네요!!
1+1이라 사봤는데 앞으로 꾸준히 쓰려고요",평점5,20.08.07.
1832,겨울인생템입니다.. 속건조 있으신 수부지님들.. 수분크림위에 발라보세요 신세계~~~,평점5,20.12.01.
1833,생각보다 되게 쫀쫀한데 금방 마르는 느낌이라 건성인데 괜찮을지 아직은 모르겠음,평점5,20.08.13.
1834,"유수분 밸런스 아주 좋아요
프로폴리스에 알러지만 없으시다면
정말 추천드립니다",평점5,20.11.25.
1835,몇통째 쓰고 있는건지 정말 모르겠고 백업이 꼭 있어야하는 템이에요😆,평점5,20.08.02.
1836,코스알엑스 좋아요 눈에띄게 달라진건 없지만 자극없이 고영양인것 같아요 세일할때마다 쟁여요,평점5,20.08.05.
1837,항상 쓰던건데 저렴한 가격에 사서 좋네요! 건성한테 정말 좋아요,평점5,20.07.09.
1838,항상 사용하던 제품이라 구매했습니다 기간이 넉넉해서 좋아요,평점5,20.08.03.
1839,"스킨 써보고 좋아서 앰플까지 구입했습니다.
마찬가지로 좋네요",평점5,20.12.04.
1840,"가격대비 성능 최고예요귀찮을땐 이거 하나만

써요

촉촉해요",평점5,20.11.20.
1841,지난번에 사고 너무 만족해서 1+1하길래 바로 쟁여뒀어요.,평점5,20.08.04.
1842,촉촉합니다 근데 제가 사용하기엔 과한지 트러블이 나요,평점5,20.12.02.
1843,원래 닥터자르트 앰플 쓰다가 패드 쓰면서 여기꺼 앰플 처음 사보는데 괜찮앗으면 좋겟네요,평점4,20.08.04.
1844,매번 쓰는거라서 역시 만족이에요 트러블피부에도 굳,평점5,20.11.26.
1845,큰 효과는 모르겠지만 그래도 나름 괜찮은 것 같아요,평점4,20.11.28.
1846,봄철 푸석해지기 쉬운 계절에 촉촉함을 더해줘요. 구입후 반 정도 사용했어요. 쫀쫀함도 조금씩 더해지는 느낌!!,평점5,20.04.17.
