,review,point,date
480,좋 아 요 잘 쓰 고 있 어 요,평점3,20.12.28.
481,"지금 있는거 다 써가서 마침 잘 주문했어요~ 아직 개봉은 안해봤는데 내용물은 똑같겠죠?
잘 쓸게요!",평점5,20.09.18.
482,제가 애정하는 제품 중 하나에요! 항상 잘 쓰다가 다쓰고 잠시 안쓰고있었는데 ... 역시 좋네요 ㅠㅠ 피부결 정돈 잘되고 좋아요,평점5,20.09.24.
483,유통기간 얼마 안남아도 스킨팩하면 금방쓸거같아서 구매했어요~ 데일리케어하기 좋습니당,평점5,21.02.02.
484,"원래부터 잘썼는데, 대용량이라 더 좋아요. 마스크때문에 트러블 자주 났었는데, 이거 쓰고 진짜 많이 줄어들었습니다!",평점4,21.02.02.
485,얼굴에 트러블이 올라오기 시작해서 스킨팩으로 사용할려고 구매햇는데 좋은것같아요~!!,평점5,20.10.01.
486,이것만 써요 중간에 쑥 어쩌고 딴것들 궁굼해서 써봤는데 결국 다시 돌아왔습니다 ㅋㅋ,평점5,21.01.31.
487,원래 블*블* 인진쑥 에센스 쓰다가 이번에 할인도 하길래 바꿔봤어요 점성이 좀더 끈적하고 촉촉하네요 좀더 에센스 같은 느낌? 현재로서는 만족합니다,평점5,20.09.22.
488,"저에겐 피부 진정에 아주 좋은 제품이예요
대용량을 저렴하게 구매해서 만족합니다",평점5,20.09.22.
489,1/3 정도 쓴것 같은데 처음엔 트러블이 일어나고 좁쌀이 올라오는것 같더니 꾸준히 쓰니까 적응이 된건지 트러블 없이 잘쓰고 있어요,평점4,20.09.29.
490,이거쓰면서 확실히 트러블이 안나더라고요 저는 벌써 세통쓰고있어요 대용량이라 오래쓸 수 있어서 좋아요,평점5,20.10.09.
491,"매번 사용하던 제품인데 대용량에 가격도 착해서 듬뿍 바르고있네요
넘좋아요",평점5,20.08.30.
492,"하도 유명하길래 사봤는데 진짜 좋네요!
진정도 빠르고 잘 쓸 것 같아요 ㅎㅎ",평점5,20.09.22.
493,사용하고나니 확실히 진정되고 좋아요 ㅎ 다쓰고 재구매 할 예정이에요 ㅎ,평점5,20.10.09.
494,"가격대가 조금 나가긴 해도, 워낙 대용량이라 만족하면서 사용했습니다!",평점5,21.01.21.
495,용량도 크고 너무 좋아요 병이 아니라 플라스익 이라서 쓰기 더 좋구여,평점5,21.01.18.
496,평소190ml 쓰는데 이번엔 대용량으로 사봤어요 가격도 저렴하고 좋아요,평점5,20.09.20.
497,"재구매의사있습니다.
피부 진정에도 효과가 있어요. 팩으로 사용해요.",평점5,20.09.08.
498,"몇통째 쓰고 있는 애정템입니다~
수분부족 지복합 피부 한번 써보세요",평점5,21.01.01.
499,홍조에 좋대서 샀는데 아직 써보진 않았어요. 배송은 엄청 빠릅니다!,평점4,20.10.08.
500,배송이 빨랐고 지금 피부가 약간 트러블 난 상태라 어느 정도는 피부 진정효과가 있는 것 같이 느껴져요,평점4,20.09.18.
501,전에 마스크팩써보고 좋아서 샀는데 허니마스크팩2일에한번하고 이거까지쓰니까 진심꿀피부됐습니다ㅠ아임프롬넘됴아오ㅠ,평점5,21.01.21.
502,환절기로 뒤집어지고난리였는데 솜팩하고 진정시키고 좋아졌어요,평점5,21.01.14.
503,"생각보다 묽은 타입은 아니더라구요
저는 미샤 개똥쑥 썼는데 그거 생각하고 바슷하겠고니 샀는데 음,,,일단 더 써볼깨요",평점5,20.09.29.
504,전에 썼던 건데 무난해서 더 써보려고 대용량 주문했어요 좋아요,평점5,20.10.10.
505,"늘 쓰던건데 대용량으로 나왔길래 냉큼 샀습니다
피부가 민감한데 트러블 붉은기 진정시키는데 이만한게 없습니다",평점5,20.09.11.
506,"배송도 빠르고 촉촉해서 잘쓰고 있습니다
꾸준히 발라볼게요!",평점5,20.10.01.
507,트러블 케어로 효과를 많이 봐서 꾸준히 쓰는 제품이에요! 대용량 나왔길래 냉큼 구매했네요ㅎㅎ 유통기한이 다소 짧은 감이 있지만 임박했을 때 냉장고 넣어두고 쓰려구요! 배송은 우체국 택배로 이틀가량 걸렸네요~,평점5,20.09.19.
508,전에 한통을 다썼는데 사실 촉촉하다는 느낌은 안들어요. 근데 쓰다 안쓰니 다시 트러블이 나서 다시 주문했어요. 진정효과가 있어요!,평점5,20.09.19.
509,스킨팩으로 쓰면 붉은곳이 가라앉아서 3통째 사용중입니다,평점5,20.10.04.
510,항상 쓰는 제품입니다. 향도 좋고 트러블 금방 가라앉아요,평점5,21.01.08.
511,"트러블 진정효과 있는거 같아요
꾸준히 잘 써보겠습니다^^",평점5,21.01.04.
512,기존에 늘 쓰던건데 대용량 할인해서 잘 산거 같아요😆,평점5,20.09.26.
513,항상 쓰던제품 저렴하게 구매했습니다 감사합니당😊,평점5,21.01.03.
514,집에 쓰다만 샘플이 있었는데 간만에 써보니 좋아서 구매했어요 찜질방 냄새 너무 좋아요 ㅎ,평점5,20.08.31.
515,추천 받아서 구매했는데 순해서 정말 마음에 들어요,평점5,20.10.07.
516,좁살땜에 구입했어요 좋아요 다음에 또 구매할게여,평점5,20.09.21.
517,여드림 진정 효과가 정말 마음에 듭니다. 매번 사요,평점5,21.01.11.
518,3통째 쓰고 있습니다! 여러번 덧바르면 촉촉해요!!,평점5,20.10.04.
519,"솔직히 가격은 부담스럽지만, 효과는 만족합니다.",평점5,20.09.25.
520,항상 쓰던거라 재구매했어요 대용량이라 좋네요~,평점5,21.01.21.
521,아주 좋아용 ㅋㅋ 원래 잘 썻어서 구매했어요 금방써서 유통기한 임박인거 상관없어요,평점5,21.01.27.
522,아직 안 써봤지만 하도 평이 좋아서 구매했어요!,평점5,20.09.29.
523,잘 쓰고있던 머그워트 재구매했습니다 ㅎㅎ,평점4,20.10.08.
524,진짜 너무좋아요 쟁여둬야하나 고민입니다,평점5,21.01.19.
525,쟁겨둘려고 총 4개 샀어요 너무좋아요,평점5,20.09.27.
526,진정시켜줘서 항상 쟁여놓고 씁니다,평점4,21.01.24.
527,대용량인데 엄청ㅆ게샀어요 최공~~,평점5,20.10.01.
528,마스크트러블 진정용으로 사용중이에요. 대용량50퍼할인라 바로 질렀습니다. 확실히 솜에적셔서 팩한 후로 마스크 트러블 안일어나게됐어요! 진정용으로 완전 추천합니다.,평점5,20.09.24.
529,써보고 좋아서 대용량 구매했어요,평점5,20.09.20.
530,넘좋아요 담에 또주만하겠습니다,평점5,21.01.20.
531,"대용량이라 좋네요
잘 쓰겠습니다",평점4,20.09.18.
532,늘 사용하는 제품 입니다 좋아요,평점4,21.01.19.
533,처음 쓰는건데 촉촉하고 좋아요,평점5,20.09.19.
534,배송도 빠르고 제품도 만족해요,평점5,20.09.18.
535,무조건 이건 여기가 제일 저렴,평점5,21.01.15.
536,오랜만에 쓰는데 역시 좋네요,평점5,21.01.25.
537,무난하게 사용하기 좋은 제품,평점4,21.01.23.
538,원래 사려고 했던거라 좋아요,평점5,21.01.26.
539,이거 좋아요 행사할때사세요,평점5,21.01.31.
540,저렴하게 한것같아서 좋아요,평점3,20.09.22.
541,효과보고있어요 또살꺼에요,평점5,20.09.23.
542,더 사용해봐야 알것 같아요,평점4,20.10.02.
543,무난하고 나쁘지 않습니다,평점5,21.01.14.
544,금방 흡수되고 좋아요ㅎㅎ,평점5,21.01.22.
545,트러블안나서 너무좋아요,평점5,21.01.07.
546,처음 써봤는데 만족해요.,평점5,20.09.23.
547,저 이거 매번쓰고있어요,평점5,20.09.24.
548,할인해서 저렴이 샀어여,평점5,20.09.23.
549,넘나 좋은 너는 최고다,평점5,21.02.03.
550,항상씁니다 만족해요,평점5,21.01.21.
551,"리뷰 보면 좁쌀이 없어지니 뭐 이런 얘기 있던데

전혀 그렇지는 않고 무난하게 쓸 수 있는 템 같음

추울 때는 가벼워서 두 세번은 발라줘야함

냄새 호불호 있을 듯",평점4,20.09.23.
552,빠른배송 좋아요 하루사용해서 아직 확실하게 좋은줄은 모르겠지만 좀더 사용해볼께요,평점5,20.10.10.
553,양도 많고 좋아요!,평점5,21.01.15.
554,잘쓰고있어요 ~!@,평점5,21.02.02.
555,진하고 자극적인건줄 알았는데 좋아요 순하고 더 써봐야겠어요,평점5,20.09.30.
556,동생이 추천해서 쓰고 있는데 트러블 날려고 하는곳에 화장솜에 묻혀 10분정도 있으면 좀 가라앉는 기분이에요~ 대용량이 나와서 좋은데 트러블이 많다보니 이것도 금방쓰네요ㅠㅠ,평점5,20.09.28.
557,아직 잘 모르겠어요. 진정 효과는 더 사용해봐야 알 것 같아요. 양이 넉넉하게 나와서 편하게 사용하기 좋아요.,평점4,20.09.06.
558,사용해봤던 제품이었고 촉촉하고 진정에 좋다는걸 알아서 대용량에 좋은 가격으로 판매해서 두개 구매했어요~ 받고 바로 솜에 묻혀 스킨팩했쥬~,평점5,20.09.19.
559,인생템입니다 몇통째 쓰는거라서 믿고 샀어요 예민한 피부에도 좋은 스킨입니다,평점5,20.09.24.
560,잘 받았습니다 잘 사용하겠습니다,평점5,20.10.19.
561,전체적인 질감이나 흡수력은 굉장히 좋아요 촉촉한 느낌에 향도 편하두요 그런데 보습은 안돼요 레이어링해도 건조하더라구요,평점5,20.09.09.
562,쑥이라고해서 냄새 걱정을 했었는데 처음에는 유리병에 든 작은거를 사용해보고 만족스러워서 세일도 한다기에 재구매합니다!,평점4,20.09.16.
563,추천받아서 주문했습니다. 만족합니다,평점5,20.09.24.
564,예전에도 사용했고 지금도 사용하는...!! 너무 좋아요!! 촉촉하고 끈적이지 안고! 대용량은 일단 case가 기존 것보다 가벼워서 좋네요!!,평점5,20.08.31.
565,두통째 쓰네요. 촉촉하지만 산뜻하게 마무리되서 지성피부에게도 좋아요. 워시오프팩 샘플도 잘 쓰겠습니다,평점5,20.12.15.
566,"사용전이지만 붉은ㄱㅣ나 진정에 도움이 된다하여
시켜봤ㄴ어요
스킨팩으로 써보고 잘맞음 재주문할게용",평점4,21.01.15.
567,항상 쓰던 제품이라 계속 구매하고 있습니다. 배송상태에 아직 배송접수만 된 상태라고 나오는데 갑자기 오늘 도착했네요?? 빨리 받아봐서 좋긴 한데 배송추적 관리가 미흡한 것 같습니다. 이런 적 처음이라 조금 당황 했네요;;,평점5,21.01.14.
568,깔끔하게 흡수되네요. 겨울에 건조할때마다 사용하려고요. 향은 쑥향이 연한편인데 오래가진 않아요.,평점5,21.01.21.
569,항상 잘 사용하고 있어요 순하고 촉촉해요!!,평점5,21.01.11.
570,순하고 흡수도 잘되서 애용하는 제품인데 대용량으로 나와서 바로 구입했습니다! 친구한테도 추천했는데 대만족 입니다ㅎㅎ,평점5,20.12.21.
571,피부 타입이 변했는지 이 제품 쓰니까 금방 건조함을 느낌니다. 이 제품 쓰기 전에는 뾰루지가 자주 나는 피부였는데 쓰고 나서는 뾰루지가 많이 안 올라왔어요. 생리주기에만 조금씩 나오는 편입니다.,평점3,20.09.22.
572,원래 쓰던 제품인데 행사 하길래 바로 샀어요!! 쑥 냄새도 좋고 순해서 트러블도 안올라와서 무난하게 사용하는 제품입니다~~,평점5,20.08.29.
573,"화장솜팩 하기에도 좋은 용량이고, 퍼스트에센스 사용후에 두겹 정도 발라주니 촉촉하고 좋아요~",평점5,21.01.02.
574,"두병째 쓰고있어요~
양이 넉넉해서 1년을 쓰네요
유해성분이 없어서 임산부인데도 맘놓고 써요",평점5,21.01.06.
575,두달만에 한통 다썼네요ㅠㅠ 피부가 민감한편이라 아침저녁으로 오돌톨톨 올라오는부분에 화장솜에 덜어서 붙여놓으면 조금씩 가라앉는게 보여 끊을수가 없네오..ㅠㅠ 대용량이 나와 좋아요~~,평점5,20.09.22.
576,"아직 써보진 않았지만 리뷰 믿고 좋으리라 기대합니당!
빠른배송 너무 좋아요. 번창하세여",평점5,20.09.05.
577,확실히 피부 트러블에 좋은거 같아요. 매일 꾸준히 사용해서 뽀루지도 훨씬 덜 나옵니다.,평점5,20.08.08.
578,민감성 피부인데 이거 쓰고 트러블이 잘 안나요! 벌써 두통쓰고 이번엔 대용량으로 들였어요~~! 사이즈 참고 하샤유:),평점5,20.09.24.
579,앞전에 사서 써보고 재구매합니다~건성피부라 스킨 발라도 얼굴이 당겨서 스킨후 이걸바르는데 촉촉하니좋아요~,평점5,20.09.10.
580,배송도빠르고 허니라인이 샘플로와서 좋았어요 아직써보기전이라 기대가많이 됩니다,평점4,20.08.27.
581,"물이랑 콧물 스킨의 중간정도에요
잘두드려 흡수시켜야되는데 순하네요
무난합니다",평점4,21.01.15.
582,"대용량에 유리가 아니여서 안무거워서 좋았어요
모든게 무난하고 촉촉하니 좋아요",평점5,20.09.12.
583,"마음에 들어요 늘 구매하는데 대용량으로 나와서 좋네요.
수분이 촉촉해요.",평점5,20.09.03.
584,며칠 안썼지만 토너만 발라도 당기는 느낌이 없어서 앞으로가 기대됩니다.,평점4,20.09.23.
585,"트러블 케어는 잘 모르겠지만 촉촉하고 순합니다!
다 쓰고 재구매하려구요",평점5,20.09.20.
586,좋다고해서 한번 사봣어요 아직 쓰진않아서 효과는 모르겠네요,평점5,21.01.02.
587,내가 쓰고 지인도 선물한 제품입니다..믿고 늘 사용하고 있어요,평점5,20.12.31.
588,계속해서 사용하고 있는 제품이라 대용량으로 구매했어요~,평점4,20.09.20.
589,항상 쓰던 제품이고 스킨팩으로 쓰면 효과 완전 조아요~~~,평점5,20.09.08.
590,그냥 트러블이 요새 잦아서 사용해 보려고 구매했습니다.,평점4,20.09.23.
591,트러블에 최고에요. 티비보면서 반복해서 바르면 피부가 매끈해집니다. 재구매했습니다!,평점4,20.08.29.
592,토너인데 되게 촉촉하고 좋아요 팩으로 사용하기도좋고,평점5,20.09.07.
593,여드름? 언제부터 안났을까? 아 이 제품쓰고부터구나라는 좀 과장섞어 매우 만족중이고 앞으로 쭉 쓸 제품이에요!,평점5,20.12.25.
594,"5통째 쓰고 있어요 ㅎㅎ
저렴하게 사서 너무 기분좋아용",평점5,20.09.06.
595,셀수도 없이 쭉 쓰고있는 에센스예요 순하고 좋습니당,평점5,20.09.11.
596,"진짜 너무 좋아요! 원랴 한병 샀었는데 선물용이랑 유통기한 전까지 쓸고 해서 두병 더 샀어요!
요즘같이 머스크땨문애 트러블 맨날 올라올 땨는 닦토로도 쓰고 화장솜에 적셔 투러블 올라온 곳만 스킨팩 하면서 머리 말려요",평점5,20.12.24.
597,여드름올라오던게줄었어요에센스용량이넉넉하네요,평점5,20.12.31.
598,대용량 용기는 가벼워서 더 좋네요^^ 배송 빨라요~,평점5,20.09.15.
599,매일 사용하는 제품인데 싸게살수있어서 좋아요!,평점5,20.09.22.
600,눔 좋아하는 제품이라 대용량 나와서 쟁였어요!,평점5,20.09.19.
601,올리브영 세일가보다 더 저렴한것 같아요ㅎㅎ,평점5,20.09.15.
602,유명템이라 주문해봤어요. 포장이 깔끔하네요,평점5,21.01.11.
603,평소에는 무화과쓰구 트러블 조금이라도있는날은 이거써용 효과있는 것 같아요^.^,평점5,20.09.11.
604,몇통쨰 샀는지 모릅니다 아주 잘 쓰고 이썽요,평점5,21.01.20.
605,늘 쓰던거라 구매했어요 대용량 너무 좋아요,평점5,20.08.27.
606,"양도많고좋아요
흡수력은살짝떨어지는듯ㅎ",평점4,20.09.13.
607,대용량이고 무난해서 재구매할 것 같아요.,평점5,21.01.18.
608,늘 쓰던건데 대용량 나와서 너무 좋아요^^,평점5,20.12.26.
609,항상 사용하던거라 이번에도 잘썼습니다.,평점5,21.01.05.
610,여드름도많이안나고좋아요 향은별로예요,평점4,21.01.07.
611,보습도 잘되고 무리없이 잘 사용했어요^^,평점4,21.01.17.
612,촉촉하니 좋아요 대용량이라 넘 좋네요,평점5,21.01.09.
613,세통째에요 앞으로도 꾸준히 구매예정,평점5,20.09.25.
614,깔끔하게 발리고 냄새도 괜찮아요!!!,평점4,20.09.16.
615,스킨팩으로 쓰는데 진정효과 좋아요,평점5,20.09.04.
616,역시 아임프롬~항상 잘쓰고있습니다,평점5,20.09.13.
617,면세에서 샀다가 좋아서 또 샀어요~!,평점5,20.09.27.
618,"두번째 구매합니다
스킨 에센스 한번에 해결하고
겨울에도 촉촉하고 좋아요",평점4,20.12.31.
619,대용량은 플라스틱이라서 더좋네요,평점5,20.09.26.
620,몇통째인지 모르겠어요 너무좋아용,평점5,21.01.14.
621,조금촉촉한에센스!용량커서좋아요,평점5,20.09.13.
622,진짜 좁쌀 싹들어가고 보드라워요,평점5,20.09.20.
623,"아주 만족합니다^-^ 다 사용 후 또 구매할려구요!!
일단 피부 진정 효과 아주 좋아요!!!",평점5,20.08.23.
624,배송빠르고대용양을싸게샀어요,평점4,20.09.27.
625,배송도 빠르고 제품도 좋아요~,평점5,20.09.28.
626,"세안 후 솜으로 한번 더 잔여물 닦아주는 단계로
쓰기에 아주 만족합니다.
끈적임없고 막 쓰기 좋네요",평점3,20.09.09.
627,항상 만족스럽게 쓰고있슴당,평점5,20.09.14.
628,대용량이라 팍팍 쓸수있어요,평점3,21.01.19.
629,무조걵 이건 꼭 쓰는 화장품,평점5,21.01.21.
630,벌써 5통째에요 아주조아요,평점5,21.01.03.
631,원래 쓰던거라 주문했ㅇ요,평점5,20.09.16.
632,저렴하게 잘 구매했어요,평점5,20.09.17.
633,배송빠르고 상품좋아요,평점5,21.01.07.
634,항상 쓰던거에요 좋아요,평점5,21.01.04.
635,한통 다 비우고 또 사 봅니다. 유통기한은 짧지만 금방 쓸거라 괜찮습니다. 트러블 잘 나는 피부인데 이거 3번정도 바르면 건조하지도 않구 피부도 진정이 잘 돼요. 앞으로도 계속 이것만 쓸 것 같아요.,평점5,20.12.16.
636,항상 쓰던 에센스예요~,평점5,20.09.15.
637,항상 잘 쓰고 있습니다,평점5,21.01.16.
638,에센스 묻힌 화장솜을 피부위에 올리고 마르면 다시한번 뿌려주고 반복하니까 피부가 많이 진정되었어요 비싼데 닳는 속도가 너무 빨라서 아쉽지만 듬뿍 사용 할 수록 아주 좋아요,평점5,20.08.31.
639,흡수력이 너무 좋아요,평점5,21.01.04.
640,늘 쓰던거라 좋아요,평점5,21.01.05.
641,항상 쓰는 제품 짱,평점5,20.09.09.
642,작은거 다써가던 차에 대용량을 알게되어 주문했습니다! 작은것도 꽤 오래 썼는데 이건 대용량이라 걱정없이 화장솜도 미리 적셔서 통에 담아놓으려구요! 뾰루지 난데 붙여놓으면 효과 너무 좋다해서 기대중이요~~,평점5,20.08.29.
643,부담없이 데일리 진정팩으로 사용하기 좋아요. 화장솜으로 마스크 부분만 얹어서 사용하고 있어요.,평점5,20.09.07.
644,크게 단점없고 그렇다고 장점도 크게 없는 무난한 제품이에요. 근데 바로전에썼던 워터에센스보다 좀 더 건조한느낌? 저는 좀 보습감이 없어서 아쉬워요 ㅜ,평점3,20.09.14.
645,피부가 예민한 편이라 아무거나 바르면 얼굴에 뾰루지가 잘 올라오더라구요. 근데 이 쑥 에센스는 그런 뾰루지마저 진정시켜주는 것 같아요. 벌써 3통째 쓰고있습니다!,평점5,20.12.13.
646,"쓰다가 안쓰면 효과가 더 잘 보이는 화장품. 쓸때는 트러블 안나고, 안쓰면 꼭 트러블이 나네요. 그래서 늘 다시 삽니다",평점5,20.09.16.
647,"대용량으로 넉넉하게 사용하고 있어요
트러블 케어에 도움이 되는지는 잘 모르겠으나,
흡수력도 좋고 촉촉함도 좋아요.
닥토로도 쓰고 스킨팩으로도 쓰면서 다양하게 활용하기 좋고 수분 충전도 잘되는거 같아요.",평점4,20.09.04.
648,다른제품 바꿔서 썼는데 볼에 트러블 생겨서 약발라도 소용 없었는데 아임프롬 쓰고 없어졌어요 대용량 나왔다고 하니 미리 살려고요,평점5,20.09.13.
649,160ml 짜리 사서 썼는데 스킨팩 듬뿍 쓰니까 금방줄더라구요 피부 진정에 좋아용 그래서 대용량으로 샀습니다 대용량은 플라스틱용기라서 좋네요,평점5,20.08.28.
650,늘 쓰고있는 제품입니다! 이게 제 스킨케어루틴에서 빠지면 좁쌀이 올라와서 없어서는 안될 칭긔^_ㅠ...,평점5,20.09.05.
651,"양이 진짜 많네유ㅎㅎ아직 반이나 남아서요
흡수력 좋구뇨ㅎㅎ스킨대신 쓰는즁이에여",평점5,21.01.04.
652,올영어플에서 살까 고민하다가 대용량에 저렴한 가격에 구매해봤어요 평이 좋다고 해서 기대중입니다,평점5,20.09.04.
653,늘 사용하고 있어요.빠른배송 감사감사,평점5,20.09.11.
654,성분이 순한 것 같아요. 트러블에 드라마틱한 변화는 모르겠어요. 토너나 미스트 용도로 씁니다,평점4,20.12.20.
655,"요즘 얼굴에 트러블이 많이 나서 스트레스 받고 알아던 중 구매했습니다
아직은 잘 모르겠지만 진정효과가 크길 바랍니다",평점4,20.12.23.
656,바를땐 촉촉하고 좋은데 다바르면 싹흡수돼서 암것도 안바른거같아요 저한테는 좀 건조하네요,평점4,21.01.03.
657,올리브영 세일할때 사다가 여기가 더 대용량에 싼 것 같아서 주문했어요. 트러블엔 머그워트 에센스가 직방인것 같아요,평점4,21.01.04.
658,"유통기한은 짧아서 그런지 저렴한 가격이지만, 스킨케어는 아주 금방 사용하는 저이기에 구매 후 잘사용중입니다",평점5,20.12.20.
659,1병 다 쓰고 더 써보려고 샀어요. 예민민감한 피부인데 큰 트러블없이 순하고 좋아요.,평점4,20.08.27.
660,"민감한피부에 안심하고 쓸수있게 성분 착하고,수분감도 좋고 토너대용으로 사용하기에도 무겁지 않아 좋아요",평점5,20.08.31.
661,호우호우 너무 마음에 듭니다 스킨뭐 걍 물이라고 생각했는데 그냥그렇겠거니하고 구매했는데 정착해볼까 생각이드는 제품입니다 꾸준히 쓰면 좁쌀안날것같아용,평점5,20.09.01.
662,미끄덩 거리지두 않고 무거운거쓰면 트러블이 나는데 그런것도 없어요!!,평점5,20.12.31.
663,사용하면 피부가 진정되는 것이 느껴져요. 대용량으로 사서 만족합니다,평점5,20.12.26.
664,"앗앗. 유통기한 임박이네요.
6개월 남은 상품이네요",평점3,20.09.21.
665,촉촉하니 좋아용 만족하니다,평점5,21.01.10.
666,"요즘 피부가 민감해져서..검색해보니 추첨템이라 구매했어요.
촉촉하면서 진정효과 있어 열씨미 촵촵 발라주고 있어요",평점4,20.09.01.
667,평소 다른제품을 쓰다가 평이 너무 좋길래 구매했어요 용량도 크고 펑펑~쓸수있어서 너무 좋아요 재구매 의사 있습니다^^,평점5,20.08.22.
668,"또 재구매했어요 꾸준히 써볼려구요
트러블이 없어지길 바라며,,",평점4,20.09.12.
669,"신랑이 트러블이 갑자기 심해졌었는데
눈에띄게 진정되었어요",평점5,20.12.25.
670,"오돌도돌 뭐가 올라와서 구매했는데 쏘옥 들어가네요~
좋아요",평점5,21.01.01.
671,아직못써봤어요 다들 좋다니까 좋겠죠?너무나 기대가되네요,평점5,20.09.02.
672,후기보고 샀어요. 더 써봐야지 알것같지만 괜찮은것 같아요.,평점5,20.12.20.
673,한 통 주문하고 좋아서 다 쓰기도 전에 구매해버렸네요ㅎㅎ,평점5,21.01.02.
674,예전에도 쓰던 것이에요.트러블에 올려두면 가라 앉아요,평점5,21.01.07.
675,대용량 저렴하게 팔아서 구입했어요. 이거 쓰고 피부 좋아졌단 소리 많이 들었어요. 완전 좋음,평점5,20.08.22.
676,촉촉하고 무엇보다 대용량으로 나와서 아주 좋아요~~,평점4,20.09.16.
677,"대 용량이 좋았어요
강화 제품이라 믿고 구매했고요!",평점5,20.12.10.
678,"수분케에 트러블케어엔 좋아요..
5통째 쓰고있습니다",평점5,21.01.05.
679,쓰던건데 저렴하게 구매해서 좋아요! 촉촉하고 만족스럽습니다. 다음에 또 구매할께요,평점5,20.08.04.
680,"민감한피부에 안심하고 쓸수있게 성분 착하고,수분감도 좋고 토너대용으로 사용하기에도 무겁지 않아 좋아요",평점5,20.08.31.
681,호우호우 너무 마음에 듭니다 스킨뭐 걍 물이라고 생각했는데 그냥그렇겠거니하고 구매했는데 정착해볼까 생각이드는 제품입니다 꾸준히 쓰면 좁쌀안날것같아용,평점5,20.09.01.
682,미끄덩 거리지두 않고 무거운거쓰면 트러블이 나는데 그런것도 없어요!!,평점5,20.12.31.
683,사용하면 피부가 진정되는 것이 느껴져요. 대용량으로 사서 만족합니다,평점5,20.12.26.
684,"앗앗. 유통기한 임박이네요.
6개월 남은 상품이네요",평점3,20.09.21.
685,촉촉하니 좋아용 만족하니다,평점5,21.01.10.
686,"요즘 피부가 민감해져서..검색해보니 추첨템이라 구매했어요.
촉촉하면서 진정효과 있어 열씨미 촵촵 발라주고 있어요",평점4,20.09.01.
687,평소 다른제품을 쓰다가 평이 너무 좋길래 구매했어요 용량도 크고 펑펑~쓸수있어서 너무 좋아요 재구매 의사 있습니다^^,평점5,20.08.22.
688,"또 재구매했어요 꾸준히 써볼려구요
트러블이 없어지길 바라며,,",평점4,20.09.12.
689,"신랑이 트러블이 갑자기 심해졌었는데
눈에띄게 진정되었어요",평점5,20.12.25.
690,"오돌도돌 뭐가 올라와서 구매했는데 쏘옥 들어가네요~
좋아요",평점5,21.01.01.
691,아직못써봤어요 다들 좋다니까 좋겠죠?너무나 기대가되네요,평점5,20.09.02.
692,후기보고 샀어요. 더 써봐야지 알것같지만 괜찮은것 같아요.,평점5,20.12.20.
693,한 통 주문하고 좋아서 다 쓰기도 전에 구매해버렸네요ㅎㅎ,평점5,21.01.02.
694,예전에도 쓰던 것이에요.트러블에 올려두면 가라 앉아요,평점5,21.01.07.
695,대용량 저렴하게 팔아서 구입했어요. 이거 쓰고 피부 좋아졌단 소리 많이 들었어요. 완전 좋음,평점5,20.08.22.
696,촉촉하고 무엇보다 대용량으로 나와서 아주 좋아요~~,평점4,20.09.16.
697,"대 용량이 좋았어요
강화 제품이라 믿고 구매했고요!",평점5,20.12.10.
698,"수분케에 트러블케어엔 좋아요..
5통째 쓰고있습니다",평점5,21.01.05.
699,쓰던건데 저렴하게 구매해서 좋아요! 촉촉하고 만족스럽습니다. 다음에 또 구매할께요,평점5,20.08.04.
700,"몇년 째 꾸준히 쓰고 있어요, 이 스킨 되게 금방 사용해서 유통기한 짧아도 잘 쓰고 있습니다.",평점5,20.12.24.
701,아직 몇일 써보지않았지만 나름 좋은거 같네요,평점5,20.12.21.
702,이것때문인지 트레블이 많이 좋아지긴햇어요!,평점4,20.09.06.
703,냉장고에 넣어두고 시원하게 사용중이에요,평점5,20.09.06.
704,늘 쓰고 있는 제품이고 아임프롬 조아요~~,평점5,20.08.31.
705,확실히 트러블에 효과 있는 거 같아요~,평점4,20.12.27.
706,척촉하고 피부가 넘 조아졋어용 ㅠㅠ,평점5,20.09.12.
707,여름이라 뾰루지가 올라와서 재구매~,평점5,20.09.05.
708,촉촉하고 자극없어 만족스럽습니다,평점5,20.08.31.
709,와 이거 진짜 진정효과가좋아요,평점5,20.08.15.
710,배송이 빨라서 또 주문했어요~..,평점5,20.12.26.
711,촉촉합니다 용량도 크고 좋어용,평점5,20.12.19.
712,에센스는 이걸로 정착했어요~~,평점3,21.01.10.
713,"쟁여놓는 애정템이에요
좋아욧",평점5,20.12.29.
714,가볍게 바르기 너무 좋아요!!!!,평점5,20.12.24.
715,용량이 커져서 좋은 것 같아요,평점5,20.12.28.
716,항상 이용하는 제품입니다아,평점5,21.01.02.
717,무난하게 사용하고 있습닏나,평점4,21.01.02.
718,무난하게 잘 쓰고있습니다,평점5,21.01.04.
719,촉촉하고 흡수력 좋아요,평점5,20.12.22.
720,두통째 사용중이랍니다,평점5,21.01.09.
721,대용량이라 맘에드네요,평점5,20.12.23.
722,촉촉무난쓰기간편보통,평점5,20.09.14.
723,좀 더 써봐야 알겠어요,평점5,20.09.12.
724,건조함이 없어졌어요^^,평점5,21.01.09.
725,너무 잘 쓰고 있어요~~,평점5,20.08.26.
