,0
207,제형은 예전 버전이 더 맘에 듦. 제형에 대해 내부논의중이시라니 계속 기다려볼게요. 저번껀 너무 끈적였고 이번건 당황스러울 정도로 점성이 없어서 그 중간의 점도로 리뉴얼되면 좋겠어요ㅜ 이거 쓰기 전에 디오디너리꺼 적응기간 충분히 갖고 써봤는데도 계속 트러블 나서 나이아신아마이드 자체가 안 맞는 줄 알았는데 여기꺼 쓰고 계속 효과 보고 있음. 까맣게 착색된 트러블 흉터 관리에 특히 좋고 진정관리에도 도움이 좀 되는 듯. 두번째 재구매고 별일 없는 한 앞으로도 계속 구매할 예정.
208,제 피부의 비결임 ♡
209,항상 잘 사용하고 있습니다 용기도 편하고 좋습니다
210,꾸준히 써보려고 세통째 구매예요
211,가을 겨울에 항상 씁니다! 순하고 좋아요
212,제 피부엔 약간 건조하긴 한데 미백효과는 기대해볼만 한것같아요
213,항상 쓰는 제품. 잘받았습니다.
214,잘 애용중입니다^^
215,제형 변경 후 완전 물이 되어서 별로에요
216,크림이랑 같이 쓸려고 구매했읍니다~ 용기는 익숙해지면 쓰기 불편할정도는 아니에요 적당히 눕혀서 쓰면 한방울씩 잘나옵니다
217,"사실 좀 밀려요 건조 할때도 있구 촉촉하게
케어 잘해야 합니다 효과 분명있어요"
218,사실 물같아서 좋은진 잘 모르겠는데 꾸준히쓰면 좋아지겠져..
219,"자극적인 제품이라 자주 쓰지는 못했고
주1회 또는 2회정도 사용했습니다
얼굴과 몸전체에 알로에 같은 
다른 제품과 섞어 사용 했습니다 
즉각적인 미백효과는 잘 모르겠지만
몇번 쓰다보니 탄력감이 느껴지고 
색소침착이 좀 옅어진거 같아요
꾸준히 더 써보려고 합니다"
220,아주 서서히 좋아지는것이리라 믿고 있습니다. 아직 큰 변화는 없어 꾸준히 이용해봐야 알것 같습니다
221,무향인데 뭔가 산뜻하고케어받는느낌
222,촉촉한 느낌이 매우 좋네요
223,"이제 배송받아서 사용할예정이지만 기대가커서 만족할결과가있음좋겠어요 배송 포장 용기 성분 가격등 모든면에서 만점입니다,잘맞고효과가좋다면 제피부는 리즈너뷰티 탬으로 전부정착할예정!"
224,재구매율굿굿굿너무좋아요
225,"처음 써보는데 자극없고 너무 좋아요 
3일 되었는데 피부색도 밝고 화이트헤드도 줄고 모공도 확실히 줄어든것 같아요!"
226,"오 지금 3일째한방웋씩 사용줄인데 효과 좋아요 
트러블 피부라 걱정했는데 추가로 트러블이 올라오진 않았아요"
227,믿고 쓰는 리즈너뷰티 제품이에요
228,좀 건조하고 자극적이네요 한방울만 섞어서 적응시켜야겠어요
229,없으면 안 돼요~~ㅠㅠ 계속 재구매 할 거예요
230,"흉터에 효과있는듯요
저랑엄마랑 둘다 잘 쓰고있어요
재구매의사 10000000%"
231,"두통째인데 
좋아진느낌이 들어요 보습도 살짝있는느낌"
232,흡수력도 좋고 건조한 피부였는데 많이 좋아졌어요 만족해영!
233,다 좋은데 예전 제형이 더 좋아요. 리뉴얼된건 좀 질질 흐르는 느낌. 예전껀 한방울씩 바를수 있어서 경제적이고 더 좋았어요. 제발 예전꺼로 복구좀...
234,아직 더 써봐야 알 것같은데 피부결이 좋아진거 같아요
235,이전버전 사용자입니다. 찐~한 촉촉함이 그리워요 ㅠ
236,전에는 앰플같은 점성이 좀 있어서 얼굴에 발라도 잘 안 흐르고 트러블케어 젛아서 재구매했더니 아예 물 같아요... 흔들면 물 흔들리는 소리 나요ㅜ 향기도 전엔 좀 있었는데 이번엔 아예 안나요!! 실망이에요!!
237,"점도 있는 앰플로 리뉴얼되는거 기다리다가 결국 다시 주무했습니다. 
이번에 배송이 너무 늦게 되었지만 제품은 만족합ㄴ다."
238,물처럼 흘러서 섞발중이에옹
239,"재구매입니당
물같은 제형이라 흘러버려서 바르긴 좀 힘들지만
피지조절 효과가있고
드라마틱하진 않지만 흉터가 옅어지고
얼굴이 밝아지는 느낌이에요
택배비때문에 요번에 네개 구매해서
엄마랑 나눠쓰는 중이에요
가성비 좋아요 오래오래 팔아주세여"
240,아주 서서히 좋아지는것이리라 믿고 있습니다. 아직 큰 변화는 없어 꾸준히 이용해봐야 알것 같습니다
241,무향인데 뭔가 산뜻하고케어받는느낌
242,촉촉한 느낌이 매우 좋네요
243,"이제 배송받아서 사용할예정이지만 기대가커서 만족할결과가있음좋겠어요 배송 포장 용기 성분 가격등 모든면에서 만점입니다,잘맞고효과가좋다면 제피부는 리즈너뷰티 탬으로 전부정착할예정!"
244,재구매율굿굿굿너무좋아요
245,"처음 써보는데 자극없고 너무 좋아요 
3일 되었는데 피부색도 밝고 화이트헤드도 줄고 모공도 확실히 줄어든것 같아요!"
246,"오 지금 3일째한방웋씩 사용줄인데 효과 좋아요 
트러블 피부라 걱정했는데 추가로 트러블이 올라오진 않았아요"
247,믿고 쓰는 리즈너뷰티 제품이에요
248,좀 건조하고 자극적이네요 한방울만 섞어서 적응시켜야겠어요
249,없으면 안 돼요~~ㅠㅠ 계속 재구매 할 거예요
250,"흉터에 효과있는듯요
저랑엄마랑 둘다 잘 쓰고있어요
재구매의사 10000000%"
251,"두통째인데 
좋아진느낌이 들어요 보습도 살짝있는느낌"
252,흡수력도 좋고 건조한 피부였는데 많이 좋아졌어요 만족해영!
253,다 좋은데 예전 제형이 더 좋아요. 리뉴얼된건 좀 질질 흐르는 느낌. 예전껀 한방울씩 바를수 있어서 경제적이고 더 좋았어요. 제발 예전꺼로 복구좀...
254,아직 더 써봐야 알 것같은데 피부결이 좋아진거 같아요
255,이전버전 사용자입니다. 찐~한 촉촉함이 그리워요 ㅠ
256,전에는 앰플같은 점성이 좀 있어서 얼굴에 발라도 잘 안 흐르고 트러블케어 젛아서 재구매했더니 아예 물 같아요... 흔들면 물 흔들리는 소리 나요ㅜ 향기도 전엔 좀 있었는데 이번엔 아예 안나요!! 실망이에요!!
257,"점도 있는 앰플로 리뉴얼되는거 기다리다가 결국 다시 주무했습니다. 
이번에 배송이 너무 늦게 되었지만 제품은 만족합ㄴ다."
258,물처럼 흘러서 섞발중이에옹
259,"재구매입니당
물같은 제형이라 흘러버려서 바르긴 좀 힘들지만
피지조절 효과가있고
드라마틱하진 않지만 흉터가 옅어지고
얼굴이 밝아지는 느낌이에요
택배비때문에 요번에 네개 구매해서
엄마랑 나눠쓰는 중이에요
가성비 좋아요 오래오래 팔아주세여"
260,일단 튜브 용기가 위생적이라 맘에 쏙 들고 효과는 몇일 더 써봐야겠지만 상품평이 좋으니까 일단은 믿고 보려구요~
261,회사동료 추천으로 사봤는데 너무 좋아요!!!
262,만족 평생 쓸거 같아요 6통 정도 썻는데 피부가 뽀해졌어요
263,트러블 케어가 되고있는지는 확실히 잘 모르겠지만 가격도 착하고 그냥 기분이 좋습니다. 꾸준히 쓸거예요.
264,끈끈함이 조금 신경쓰이지만 가격이나 성분면에서 점수 주고 싶네요
265,조금 보습력아 아깝지만 순해요
266,매일쓰던제품인데 제형이바껴서 잘모르겠어요 ㅠㅠ
267,건조할때 쓰면 좋아요. 효과는 아직 모르겠음
268,흡수 잘되고 아직 효과는 모르겠지만 자극은 없어서 좋아요!
269,몬가 효과 있는듯 없는듯? 그래도 꾸준히 유지가 되니 좋다고 생각합니다
270,reasonalble합니다 역시..! 나이아신아마이드 성분이 고함량된 제품이어서 조금 자극 될때도있는것같아요
271,얼굴이 훨씬 밝아지고 흉터도 나아졌어요 앞으로 쭉 구매하겠습니다
272,"아직 사용전이에요.
사용해보고 한달 후 리뷰로 자세하게 작성할게요.
저렴하고 건강한 화장품 감사해요"
273,엄청 큰 변화는 아닌데 지성피부가 좀 조절되는거같아요
274,일단 쓰던 수분젤이랑 섞어 쓰고 있는데 트러블은 없습니다. 미백은 아직 사용한지 며칠 안지나서 잘 모르겠지만 가격 저렴하고 전성분 단순해서 만족합니다. 다쓰면 재구매하려고요.
275,거의 물 같은데 일단 믿고 써보려고 합니다
276,와. 진짜좋아요.  갈색병. 제네삐*그보다 나아요. 이가격에 좋은상품. 감사합니다.
277,저는 라로슈포페 시카밤에 믹스해서  일주일 같이 쓰는데 벌써 기미가 옅어진거같아요 !!! 전 이거 바르고 선크림 바르는데 그닥 낮에 발라도 무방하네요  밤에만 발라야 되는줄 알았는데 아닌듯. 스포이드처럼 나오는데 분홍색이예요 액체가 .
278,"사실 뭐 꾸준하게 발라봐야 알 것 같아요

고함량이라고는 하는데 단기간에 효과가 나진 않겠죠
막 흘러내릴 정도로 엄청 물같은 제형이에요 끈적이지 않고 성분이 좋아서 좋아요"
279,"지난 2월이었나 나이아신 찾다가 가격도싸고 10%나 들어간 리즈너뷰티제품을 우연히 찾아서 2통주문해서 쓰게되었어요. 이 제품 덕분에 4,5월 쯤에는 자주 점점 하얘진다는 말을 많이들었어요! 민감성에 수분부족한 복합성피부라 피부트러블도 많고 원래 피부가하얘서 트러블자국이 잘보였는데 이 제품이 트러블을 덜 올라오게도 하고 자국도 가라앉히는 느낌이었어요. 5월말쯤에 다 써버려서 다시사야했는데 리뉴얼기간이라 못사고 지냈는데 확실히 피부가 평소랑 달랐어요. 트러블도 이 제품 쓰기전과 같이 많이 올라왔고요ㅜㅜ 너무좋은 제품이라 리뉴얼되고 떴을때 바로 구매하고 지금 2주넘게 쓰는중입니다. 결론적으로는 리뉴얼 전이 더 좋아요ㅜㅜ 다시 돌아가주시면 안될까 부탁하는 마음으로 이렇게 긴 리뷰 남깁니다😂😂 제가 유존은 건성이 심한데 전 제품은 속당김 전혀없었다면 지금은 좀 있어요ㅜㅜ트러블이나 자국 완화 면에서도 차이가 큽니당..."
280,만족합니다 좋아요 ㅋ
281,"용기가 정말 쓰기 편리해요. 가성비도 좋구요. 며칠 사용 안한터라 효과는 아직 모르겠구요. 
보습이나 흡수력 촉감 모든 부분에서 만족합니다. 
개인적으로 민감성 피부인데 처음이용시 섞어쓰라는 주의 문구에도 그냥 썼더니 바르고 트러블이 났는데 다행히 금방 좋아져 괜찮았습니다. 
다른 분들은 섞어쓰시길 바랍니다."
282,친구가 흡수도 잘되고 좋다고 추천해줘서 주문했어요!
283,사용한  것  중에  가장  좋았어요^^웬지  모르게 트러블없이  피부가  밝아지는  느낌~저렴한  가격에  더  좋구요
284,용기가 위생적이어서 좋아요!! 흡수도 잘 되고 만족합니다🥰
285,계속 사용 중입니다 없으면 사게되요
286,"물제형 얼굴에대고 흘려가며 발라야해서 집중력은 필요함 점성있는거랑 장단이 있는데 나쁠거는 없음

내용물은 좋고 케이스도 쓰기 좋은형태"
287,"주름 변화는 한달만엔 잘모르겠지만
트러블은 없고 각질제거효과가 있는듯ㅇ해요"
288,향화갤이라고 제가 피부가 굉장히 안좋을때 지푸라기라도 잡아보자는 심정으로 들렀던 사이트가 있거든요. 지금은 그곳에서 추천해주는 약을 발라서 꿀피부로 살고있어서 신뢰도가 굉장히 높은 사이트입니다. 일단 다 익명이니까 뭐가 좋고 안좋은지 적나라하게 말하더라구요.. 암튼 거기서 피부미백 관련해서 이 제품을 추천하기에 써보려고 샀습니다. 지지난주까지만해도 품절이 되서 저렴한 가격에 너무 퍼주다보니 결국 판매중단된건가.. 싶었는데 리뉴얼되서 다시 나왔네요 ㅎㅎ 아직 발라보지는 못했지만 벌써부터 기대가 됩니다~~♡
289,저렴해서 사봤어요. 수분크림하고 섞어쓰는데 아직 잘 모르겠어요. 피부에는 잘 맞네요!
290,더써봐야알것같아요~
291,가격적인면과 품질 성분
292,"정말 몇 개 쟁여 놓기를 잘했다고 생각 들어요.
나이아신아마이드의 피부 개선이 이렇게 좋을 줄이야.
전 햇빛에 잘 타는 구릿빛 피부인데, 꾸준히 바르고 나니까
정말 피부빛 개선이 많이 되었어요."
293,잘 쓰고 있습니다.
294,지인이 한 통 줘서 사용해봤는데 너무 좋아서 구매했습니다!
295,쓰기편하고 바르니깐 촉촉해요!
296,이거 없으면 못살아요. 리뉴얼전꺼부터 몇통째 쓰고 있어요. 확실히 달라져요.
297,아주 젛아요 ㅎㅎ 재구매 예정
298,흡수 잘되고 끈적하지 않아서 좋아요
299,나이아신 가성비 최고
300,완전 신박한 용기네요! 굿!
301,조습니다 다음에도 살게여
302,일단 일주일 좀 넘게 써보는데 진짜 신기하게 안색이 밝아졌어요 근데 너무 물처럼 흘러서 바르기가 좀 어려워요ㅠㅜ
303,제형이 너무 묽어서 잘 발리는 느낌도 안나고 쓸때마다 흘러내려요 ㅜㅜ 미백이나 트러블케어는 더 써봐야 알거같네요
304,후기 믿고 구매합니다
305,발랐을때나 바른 후에나 문제나 변화는 아직 없네요. 크림에 2-3방울 섞어써보는데 별 자극은 없어 꾸준히 사용해보고 평쓸게요
306,촉촉하고 트러블도 안나고 물같은 제형이라 더 좋네요
307,잘 사용할게요 감사합니다 ^.^
308,"사용했을 때 느낌은 좋았어요
효과는 아직 모르겠어서 한달후기에 쓸게요"
309,감사합니다 좋은하루되세요
310,"초창기 제품때부터 사용하던 제품이에요~ 사실 저는 패키지 리뉴얼 전 초창기 제품이 가장 효과도 좋고 맘에드는데ㅠㅠ 그래도 없으면 안되기에,,꾸준히 구매중입니다 :)"
311,두달전 제품이랑 달라졋어요
312,발림성이 좋아요. 흘러내린다고 하는데 저는 오히려 꾸덕한 거 보다 흘러내리는 게 훨씬 맘에 들었어요. 조금 건조해지니까 보습같이 해주세요.
313,안색이 조금 밝아진거 같아요
314,흡수력 좋고 꾼적하지 않아요
315,"쫀쫀해요 지인한테도 선물했는데
써보더니 건조하지 않고 좋다고 하더라구요
근데 매일쓰는데 미백이 되고있는건지는
아직 잘.. 모르겠어요"
316,dgsfgfddgfgsdffsdsdfg
317,예전에 비해 엄청나게 묽어졌어요 처음에 살짝 당황했는데 금방 적응하고 잘 사용중입니다!
318,세럼 리뉴얼 해주세요 ㅠㅠ
319,미백에좋다고 어플점수가 좋길래 구입했어요
320,"환해진거 같은 기분이 들어요!
저렴하니깐 부담없이 사용할 수 있어서 만족!"
321,판테놀 때문에 트러블이있는거같아용 ㅠ 아쉬워요
322,추천받아서 구매했어요
323,효과는 아직 잘 모르겠어요ㅠㅠㅠ
324,피부결이 좋아지는것 같습니다.
325,저렴하게 구입. 저한테는 가렵고 안맞아요
326,처음 사용해봤는데 괜찮아요
327,"효과는좀 있는것 같긴해요
너무 끈적여요"
328,최고의 제품이에요 다섯개구매했구 이제 두개남았습니다 또 구매하려구요 크림도 만족스럽고 이제품 진짜 물건입니다 쟁여놓고 쓰세요 목에도 발라주고 팔에도 발라주고 너무 촉촉하고 좋아요 건성 중건성에게 최최고 영원히 함게해용 오래오래 팔아주세요 ;ㅁ;
329,다 써봐야지 효과 알듯
330,배송이 엄청 빨라서 맘에 들어요. 아직 쓴 지 일주일밖에 안됐는데 꾸준히 써보겠습니다
331,"저는 리뉴얼전이 더 좋네요ㅠㅠ
리뉴얼되기전 많이 쟁여둘껄하는 아쉬움이 있지만 앰플은 너무 좋아요
피지조절, 미백에 효과봤습니다👍🏻❤️"
332,촉촉하고 양도 많아서 좋아요 ㅎㅎ
333,재구매 제품인데 이전에 덜 묽은 제형이 더 좋았던 거 같아요 ㅠ 지금은 너무 줄줄 흘러내려서 바르는데 불편한 거 같아요
334,예민한 제 피부에는 트러블이 올라오네요....
335,아주 만족하고 사용하고있어요
336,여름에 약간 무거운거같네오
337,좋아요 근데 리뉴얼되고 묽어져서 그건 별로에요
338,바르고나면 끈적끈적해지니까 바로 수분크림 같은 거 발라줘야해요
339,"미쳤어요 미쳤어🙊
아니 진짜 이 가격에 이 품질 남는게 있는건지 의문이에요,,,

저는 처음에 미백용으로 샀는데 이거 은근 다른 부분에도 효과가 있는 느낌이에요

일단 미백에 관해서 말하자면
정말 효과있어요!!
다들 아시잖아요 
미백기능성은 꾸준하게 발라야 효과가 점점 나타난다는점
지금 발라서 안나타난다고 중단하지 마시고 계속 쭉 사용하시면 점점 보일거에요!

제가 미백에 제일 효과 봤던 방법은 마스크팩 하기전에 볼,이마,코,턱,인중 부분에 한방울씩(턱이랑 인중은 한방울로 다 바를 수 있어요) 발라주고 그 위에 바로 마스크팩을 붙여줬어요
그러고 떼주면 진짜 잠시지만 피부가 환해집니다!!!
그렇게 꾸준히 바르다보면 피부톤이 골고루 밝아질거에요:)

제가 피부 밝아진걸 알았던게 목과 얼굴톤 차이가 엄청 심하거든요
얼굴이 훨 어두웠는데 며칠전에 거울을 보니까 톤이 엄청 비슷해졌길래니 놀라서 가족들한테 객관적으로 말해달라하고 물어보니 다들 차이가 거의 없대요,,
와 그날이후로 전 미백에 확실히 기능한다고 봐요!
그리고 더불어서,, 모공도 점점 수축하는 느낌이에요!! 하루하루 피부가 다릅니다ㅠ
진짜 매일매일 피부변화 사진으로 안남겨놓은걸 후회해요

솔직히 이가격이면 정말 저렴하잖아요!!
저는 몸에도 발라주고 있어요◡̈ 
다들 많이 쟁이세요ㅠㅠㅠ!! 진짜 꼭 추천하는 제품이에요 제가!! 
심지어 판매자님도 세상 제일 친절하셔서 놓을 수 없는 브랜드,,,,

하지만 과유불급 다들 아시죠:)
적당량을 쓰면 찐득하지도, 피부에 트러블이 나지도 않습니다🌷

저는 이제 리즈너뷰티 믿고 사용해요!!
앞으로도 좋은제품이 정말 합리적으로 나올거라고 기대하는 브랜드에요🥺
다른 제품들도 많이 내주세요💕💕

+저는 3/27 구매확정 돼있네요! 약 2달 사용한 리뷰구요
구매확정일 캡쳐해서 올릴려니 직접 찍은 사진 아니라고 안올라가지네요ㅠㅠㅠ"
340,"흡수력 좋고 발림성도 좋아요
큰 효과는 보지 못했지만 꾸준히
발라주고 있답니당 ㅎㅎ"
341,"피부가 정체적으로 빍아진 느낌이에요
계속 재구매할거에요"
342,아직 초반이라서 더 사용해보고 다시 후기남기랴구요
343,다음에 또 이용하겠습니다^^ 세럼 신제품 나왔으면 좋겠어요!
344,기존제형은 너무 끈적여서 별로였는데 개선된 제형은 끈적임이 전혀 없는건 아니지만 전보다 훨씬 가벼워진거같아 만족합니다.
345,발림성 좋아요 트러블 안나요
346,저렴이지만 성능좋아요.
347,생각보다 괜찮습니다
348,꾸준히 구매하는 제품입니다
349,"이틀정도 사용하였는데, 잘 흡수되고, 별다른 트러블은 없었네요. 무엇보다 가격이 저렴해서, 꾸준히 사용해보려고 2개 구매했습니다."
350,아직 사용 전입니다. 잘 사용해보겠습니다.
351,아직 사고나서 한번밖에 안써봐서 잘 모르겠지만 트러블은 없어요.
352,괜찮았습니다 촉촉하네요
353,더 써봐야알듯하지만 좋은듯합니다
354,"한번사용으로 효과가 느껴져요.
다음 날 아침 매끈하고 부드러운 느낌!
좋아요!"
355,2달 썼는데 괜찮아서 재주문 함
356,"뾰루지가 올라와요ㅠㅠ 
바르고 나면 끈적끈적하고....
요즘 잘 안쓰게되네요"
357,가격도 저렴하고 사용감도 좋아요
358,나이아신아마이드 제품을 찾다가 가격보고 응? 하다가 알아보니까 많은 분들이 추천해서 구매해봤습니다 튜브타입 이라 많이 나올까 걱정했는데 열어 보니 앞부분에 스포이드가 달려있어서 놀랐습니다 .
359,잘받았습니다 많이파세요
360,...........
361,"부작용없고 괜찮아요
효과는 써봐야알고같아요"
362,후기는 좋았는데 사람마다 다른거같아요 ㅠㅠ
363,효과가 좋은거같아여
364,민감성 피부라 요즘 장마철에 피부에 뭐가 많이 나서 없어지질 않고 있었는데 이거 쓰니 좋아졌어요
365,끈적거리기는 하지만 자극이 없어요
366,용기가 불편한점을 제외하고는 만족합니다
367,"뾰루지ㅜㅜ
안쓰게되는 요즘"
368,"배송이 참 빨랐고 용기가 정말 마음에 듭니다.
효과는 계속 써봐야 알겠지만 일단 빠른 배송에 합격"
369,배송도 빠르고 좋아요
370,"촉촉함이 좋아요
딸을 하나 주었더니 다음에 구매할때
또 사달라고 하네요~^^"
371,효과는 잘 모르겠는데 특별한 장점도 단점도 없는 무난템
372,"성분, 용기, 가격 다 만족해요~ 계속 써볼려구요👍"
373,트러블 없이  사용합니다.
374,액상이어 흡수가 잘 됩니다.
375,또사고싶어요/ 촉촉함이 아침까지가요/
376,일단 써보고 또 다시 올릴게요 일단 앰플이 튜브에 들어잇다는거뷰터가 신박쓰 ㅋㅋ 편해요!! 써보고 또올릴게요  !!!
377,써 보니 괜찮아서 우리가족 모두 쓰고있어요
378,나이아신 아마이드 효과가 만능연고인줄은 알고 있었지만 10퍼센트짜리로 직접 써보니까 너무 좋아요.. 과잉피지 잡아주지 미백효과 진짜 좋고 촉촉하면서도 흡수가빨라요! 민감성인데 저는 잘 맞았어요! 피지과다해서 트러블이 나는 피부인데 피지컨트롤이 잘돼서 많이 트러블이 잠잔해졌고 얼굴 컨디션도 너무 좋아요 엄마도 50대신대 같이 썼는데 너무 만족하십니다. 피부에 맞으면 고함량 제품을 써서 고민을 해결하는 방법이 정말 좋다는 걸 이번에 느꼈습니다. 하나 샀는데도 이 가격에 양도 너무 많고 이번엔 배송비 맞추려고 여러개 구매하려고요. 리즈너뷰티 너무너무 감사하고 앞으로도 이렇게 깔끔하고 새로운 담백한 제품 부탁할게요!!
379,아직 일주일도 채 사용하지 않아 정확히는 모르겠지만 지금까지 사용감은 괜찮아요 더 사용해봐야 할 것 같습니다 아 그리고 무엇보다 용기가 정말 만족스럽습니다
380,아들이 계속 애용하는 제품이라 괜찮은것 같아요.
381,도대체 왜이렇게 싼건지 의문이지만..이 성분이 실질적으로 멜라닌세포생성을 억제하여 색소 침착을 막는다는 과학적인 근거가 있는 터라(논문까지 찾아봤습니다ㅎㅎ)다른 미백제품보단 그래도 확실히 효과 있겠지 해서 지금 3일째 사용중입니다. 한통 다 쓰면 확실히 차도가 있었으면 좋겠네요! 참고로 트러블에도 차도가 있다고 하니 피부결 개선에도 도움이 됐음 좋겠어요
382,쟁여놓고 써요. 가성비도 가성비인데 피부결개선 확실히 됩니다
383,발림성 좋네요 아직 3일썻지만 괜춘한듯
384,정말 강력하게 추천해요 가격대비 최최고인것 같아요 ㅠㅠ 피부트러블도 전체적으로 줄은느낌이고 아주 미약하게 톤업된 느낌 진짜 화장품은 여기서만 사야해요 가격은 왜케 착한거에요 영원히 쓸게요 번창하세요 온동네소문내야함 이렇게 착한 기업은
385,효과를 본 것 같긴해용 ㅎㅎ 일단 가격이랑 제품 용기가 너무 좋아요 ㅠ 최고에요
386,평이좋아서 구입했어요
387,가성비 개꿀!!!!
388,굿@@11323굿ㅅ
389,"드라마틱하진않지만
트러블 흔적이나
얼굴빛이 밝아지는듯 해요
수분크림에 섞어쓰면 촉촉해오"
390,괜찮아요 더 사용해봐야알것같아요!
391,"아직 써보진 않았지만
유리병 용기에 담긴것보다 더 절약해서 쓸수있을 것 같아요! 생각보다 더 크네요. 한달 쓴후 한달리뷰로 또 올릴게요 ^^"
392,"1. 배송: 2일 오후 12시에 결재 후 3일 오후5시에 받앗으니 하루만에 총알 배송 모두 뽁뽁이 싸서 안전하게 받았습니다.

2. 가격: 1개 제품대비 가격은 저렴한데, 배송비 붙는게 별로네요.
어차피 미백제품은 한번에 안되는걸 알기에 6개정도 무료배송으로 한번에 구매하자 생각했어요. 

3. 제품: 나이아신 10%가 이거말고 또다른제품이 있지만 끈적임이 심하다고 하여 이걸로 구매했는데, 한방울만 눈밑 다크서클에 발라서 양이 적어 그런가 끈적임은 없었어요. 제 피부에는 자극도 없었고 작은 열감도 없네요. 성분이 착해서 그런가 생각들었어요
다음에는 2방울로 늘려보려고 해요 ㅎ
색은 정말 연한 핑크(사진)예뻐요 ㅋㅋ (폰을 바꿔야해요 ㅠ화질이 영~ㅎㅎㅎ)
제형은 천천히 흐르는 제형, 보통 수분앰플처럼요. 

4. 용기: 보통 앰플은 거의 다쓰면 아래부분이 스포이드에 안닿아서 거꾸로 놓는 불편함이 있는데... 5천원대에 튜브 형태지만 입구를 스포이드형으로 만들어서 넘 편해요. (사진)
왜 30미리로 만들었을까 생각해봤는데 용기가 크면 변질이 될것 같아서 개봉했으면 빨리 쓰라고 하지 않았을까 생각이 되요.

5. 유효기간: 22년 8.24일까지 (사진)

6. 불편,주의할점: 짤때 힘조절이 필요해요 ㅋㅋ 보통 핸드크림 쭉 짜듯이 하면....정말 쭉 나올지도 몰라요 ㅎㅎ 살짝 스포이드로 액이 내려오는걸 확인하면서 1방울 2방울 이렇게 세는게 좋을듯요 ㅋㅋ 

7. 기타: 한번밖에 안써서 드라마틱한 미백은 보지 못했고 ㅎㅎ 꾸준히 한달간 쓰고 리뷰하겠습니"
393,보들보들 조아요!!
394,매번 쟁여놓고쓰는 탬이에요
395,"포장 상품 모두 만족해요~
발림성 좋구요
촉촉해요
발랐을땐 끈적거림이있는데
흡수되면 촉촉 보들해져요~!
저는 따갑지 않더라구요
그래서 섞어서 안쓰고 그냥 바로 발라줬어요~

제형이 묽어서
두세방울로 넓은면적을 바를수 있더라구요
물처럼 묽지는 않아요"
396,하 리즈너뷰티.. 나만알고싶은 브랜드 완소합니다
397,예전보다 덜 끈적거려요
398,"아하바하 찾다가 가격이 저렴하고 심뢰가가서 구매했어요 
괜찮은건지는 잘 모르겠어요"
399,빠르게받았습니다 감사합니당
400,가성비 기본템으로 아주 좋습니다
401,아직 쓴 지 2주? 정도 밖에 안 돼서 잘모르겠지만 성능대비 가격은 진짜 저렴하네요. 느낌이 피부가 하얘진 것 같기도 하고 일단 꾸준히 써보고 봐야겠어요. 진입장벽이 낮아서 좋아요. 아! 이게 스포이드 형식이 아니라 튜브 형식이라 진짜 편해요. 이건 개발 잘 하신듯👍 양 조절 쉬워요. 예전에는 스포이드로 했을때 막 얼굴에서 바닥으로 떨어지는게 일상이었는데
402,잘 쓰고 있습니다~둔감해서 뭐가 달라진건진 모르겠으나 그래도 챙겨 바른다는것에 의의를 둡니다
403,너무 촉촉하고 맘에 들어요
404,번창하십시오  ㆍㅡㅣ
405,꾸준히 바른게 아니라서 눈에 띄는 효과는 못봤지만 발림성이나 흡수력도 괜찮은거같고 용기가 정말 맘에 들어요 깔끔하게 짜서 쓰기 좋네요 가격도 저렴하고.. 하나 더 재구매했는데 다음에는 좀 꾸준히 발라보고 후기 적어볼게요 ㅎㅎ
406,제 피부에는 잘 맞는 거 같아요’
407,"성분과 가격은 너무 만족합니다!
생각보다 많이 끈적이는데 시간이 좀 지나면 나아저서 괜찮아요!"
408,완전만족합니다. 배송료내기싫어서 이 제품 3개샀는데후회없어요! 촉촉쫀쫀 ㅎ
409,재구매 재그ㅜㅇ애 재구매
410,몇번 사용해봤는데 트러블 반응 없어서 좋아요. 효과는 꾸준히 사용해야 알 수 있을 것 같아요.
411,미백은 잘 모르겠는데 더 써보려구요 이거때매 트러블은 안나욤
412,이 앰플 좋은듯요 좋아요 피부 좋아졌어요 2주넘게 쓰고잇는데
413,나이아신아마이드 10% 스킨 부스팅 앰플 30ml
414,피부에 올라왔는데 많이 ㅇ좋아졌엉ㅅ
415,"벌써 4통 비웠어요~
피부결이 정돈되는 것 같아 애용합니다"
416,잘 쓰고 재구매 기다리고 있습니다.
417,아주 잘 쓰고 있습니다 가격도 착하고 좋아요
418,저렴한 가격에 잘싴ㅅ어요 꾸준히 사용해벌게요
419,우주최강 가성비에요 ㅠㅠ 트러블없이 잘 맞는거 같으니 꾸준히 써볼게요
420,자극 없고 용기 좋네요
421,쟁여두고 사용합니다
422,좋어요 촉촉하고 굿굿
423,발림성도 좋고 흡수력도 좋네요. 피부관리를 위해 구입했어요.
424,2일써봐서 효과는 아직모르겟고 앰플은 얼굴이 좀 환해진것같은 느낌적인느낌 인것같은데 토닝을해서그런지 이걸발라서그런지모르겟지만 꾸준히 해보려고요
425,영도 많고 좋아요 계속 써볼예정
426,"건조할 때 쓰기 딱 좋은템
이제 여름이라 잘 못쓸거 같은데 건조할 때 넘 잘썼어요"
427,이가격에 이정도 가성비나오는 앰플은 없을듯합니다
