,0,date,ingre,point,review
887,,2021-02-28,갈락토미세스,5.0,#사전체험단 샘플로 받았는데 30ml구성이라 넉넉하게 사용가능하고 펌프식이라 위생적으로 사용가능해요 세럼은 촉촉하고 산뜻한 향이 많이 납니다 향은 부담스럽지않고 점성또한 적당해서 자주 사용가능할것같아요 가장 큰 단점은 촉촉함과 산뜻함 인것 같아요
888,,2021-02-28,갈락토미세스,5.0,#사전체험단 향이 부담스럽지 않은데 수분감이 가득하게 발리더라구요~ 보습보다는 수분감이 가득해서 가볍게 바르기 좋았고 계절상관없이 기초로 사용하기에 딱 알맞은 것 같아요. 순한것 같고 피부가 진정되는 느낌이 많이 들더라구요~ 가장 마음에 든 점은 수분감이 넉넉해서 여러번 발라도 부담스럽지 않은 점이었답니당
889,,2021-02-28,갈락토미세스,5.0,#사전체험단 받자마자 세안후 바로 체험해봤는데 향도 좋고 수분감이 가득한 세럼이네요~ 민감한 피부라 트러블도 자주 났었는데 진정효과에도 좋은것 같아요. 녹차유산균이 화장품재료로도 쓰이다니 더욱 믿음이 갑니다. 다쓰고 본품 구매각이에요 추천합니다
890,,2021-02-28,갈락토미세스,5.0,그린티 씨드세럼이 이번에 리뉴얼됐다고해서 궁금했는데 배송비 이벤트로 체험해 볼 수있어서 너무 좋네요^^ 향은 기존 제품이랑 같은 듯 하고 좀 더 보습력이 좋아진 것 같아요 발림성도 부드럽고 끈적임도 없고 촉촉하니 좋아요~~!!
891,,2021-02-28,갈락토미세스,5.0,#사전체험단 끈적이지 않고 산뜻하면서두 촉촉해서 좋았어요~~ 사계절용으로 좋을것 같아요..^^
892,,2021-02-28,갈락토미세스,5.0,#사전체험단 그린티 씨드 세럼은 체험팩인데도 엄청난 용량이라 좋았어요. 받자마자 사용해봤는데 끈적임도 없고 수분가득하니 촉촉한게 좋더라고요~ 그린티는 향도 딱 제맘에 듭니다~ 마스크로 건조하고 민감해진 피부 진정에도 좋았어요 만족합니다
893,,2021-02-28,갈락토미세스,5.0,#사전체험단 #사전체험단 일단 트러블이 잘 나는 피부인데 따끔 거림이 없더라구요 완전 순하디 순한 세럼이라 저처럼 민감성이신분들에게 딱 맞는 제품 인 것 같습니다 세럼 사용순서는 세럼>스킨 로션>아이크림>크림인데 되게 순서 글자만봐도 점점 피부가 무거워지는 기분인데 해당 제품을 바르면 피부로 금방 흡수되고 가벼워서 다음단계바르는데 부담감도 없어서 좋습니다! 그리고 향도 자극적이지않아요! 이니스프리 그린 라인이면 거의 믿고 구매하는 편인데 이 세럼도 마찬가지인것 같아 좋습니다!
894,,2021-02-28,갈락토미세스,5.0,산뜻하게 흡수되요 여름에 쓰기 좋을거같아요
895,,2021-02-28,갈락토미세스,5.0,#사전체험단 예전에 그린티 씨드 세럼을 사용해보고 끈적이지 않지만 피부 속까지 촉촉해지는게 너무 마음에들었던 기억이있어서 이번에도 선착순 체험단도 빠르게 신청해봤어요. 생각보다 큰 용량을 받아서 더 기분이 좋았어요. 이번 세럼도 역시나 산뜻하지만 촉촉해서 모든 피부타입이 만족할만한 세럼인것같아요.
896,,2021-02-28,갈락토미세스,5.0,#사전체험단 그린티 씨드 세럼 체험 기회로 써봤는데 산뜻한것 같으면서도 촉촉하게 발라져서 좋았어요~ 제가 좋아하는 향이라 바르면서 기분이 좋더라구요^^ 체험분이지만 30ml 용량이라 한동안 꾸준히 써볼것 같아요 속보습+수분진정+수분장벽+수분영양+수분 생기 복합 케어까지 가능하다니 매일 잘 써봐야겠어요♡
897,,2021-02-28,갈락토미세스,5.0,#사전체험단 뉴 그린티 씨드 세럼 체험하게 되었어요♡ 이니스프리 그린티 제품들 하나씩 다 써봤었는데 지성피부인 저한테도 큰 트러블없이 아주 잘 맞더라고요~ 마스크를 쓰니 피부가 건조해지고 쓸려서 민감했는데 세럼 발라주니 촉촉함이 가득해서 좋았어요
898,,2021-02-28,갈락토미세스,5.0,#사전체험단 사전체험단이라는 좋은 기회로 미리 써봤어요. 점성이 있는 편이구요. 피부에 펴바르자마자 바로 흡수가 되고 끈적임도 없어요. 흡수빠르고 끈적임도 없어서 여러겹 바르는게 번거로운 여름철에 쓰기 너무 좋아보여요! 겨울에는 이 제품 하나만으로 부족해서 영양감있는 제품을 덧발라주는게 좋을 것 같아요. 재구매 의사 있어서 꼭 본품구매해서 써보려구요
899,,2021-02-28,갈락토미세스,5.0,#사전체험단 [#사전체험단] 신청한 매장에서 수령받고 설레는 마음으로 열었는데 귀욤귀욤한 용기에 담겨있었어요:) 참고로 저는 이마와 T존에 유분기가 많으면서도 수분부족한 복합성 피부입니다. 테스팅을 위해 손등에 펌핑해보니 손등을 한쪽으로 기울이면 흐르는 수분기 가득한 제형입니다. 손등에 넓게 펴발랐더니 촉촉하고 유분기도 아주 약간 있는 편입니다. (굳이 비교하자면 수분기>>>유분기 입니다.) 향을 맡아보니 아주 은은한 그린티 향이 납니다. 얼굴에도 발라보니 촉촉하고 빠르게 흡수됩니다. 화장실 찬장에 넣어두고 세안 후에 사용하면 피부가 건조해지지 않고 촉촉할 거 같아요!사용 후 본품 구입 예정입니다
900,,2021-02-28,갈락토미세스,3.0,#사전체험단 바를때 끈적함이 다른제품보다 적어서 좋았어요.
901,,2021-02-28,갈락토미세스,5.0,#사전체험단 최고예요. 용량도좋고 향도좋고 뭣보다 발림성과 부드러움이 최고네요. 자기전에 듬뿍발라줍니다.^^ 최고예요. 용량도좋고 향도좋고 뭣보다 발림성과 부드러움이 최고네요. 자기전에 듬뿍발라줍니다.^^ 최고예요. 용량도좋고 향도좋고 뭣보다 발림성과 부드러움이 최고네요. 자기전에 듬뿍발라줍니다.^^
902,,2021-02-28,갈락토미세스,5.0,#사전체험단 리뉴얼됐다는 소식에 이벤트 참여해서 방문 수령했어요~ 직원분도 친절해서 좋았구요 ㅎㅎ 아이롤러랑 본품 같이 주는 상품도 이미 구매했어요 그린티 세럼은 역시나 실망시키지 않아요. 건조란 피부에 딱이고.. 여름엔 이거 하나만 발라도 돼요~
903,,2021-02-28,갈락토미세스,5.0,#사전체험단 이니스프리 그린티는 완전 플래그아이템 아닙니까:) 대용량을 호다닥 신청했죠! 대용량 아이템이라 완전 만족했어요 ㅎㅎ 그리고 무엇보다 썼을때 사용감이 원래 그린티보다 좀 더 업그레이드된거같아서 좋았어요~! 아무래도 플러스된게 있겠죠? 좀 더 촉촉한고같아요 ㅎㅎ 기분탓이려나 싶기도 하지만 업그레이드 된거 쭉 한번 써보겠습니다! 다시한번 대용량샘플 고마워용 이니스프리!
904,,2021-02-28,갈락토미세스,5.0,기존 제품보다 제형이 더 쫀쫀해져서 속건조를 잘 잡아주고 전체적으로 더 촉촉하게 느껴져요. 쫀쫀하지만 빠르게 흡수돼서 스킨케어 첫 단계로 사용하기 좋아요ㅎ 세럼 자체가 순하고 향도 강하지 않아 피부가 편안하게 느껴져서 만족스럽습니다. 그래서 데일리로 부담 없이 사용하기 좋을 것 같아요! 새로운 그린티 씨드 세럼 추천합니다😊
905,,2021-02-28,갈락토미세스,5.0,믿고 쓰는 이니스프리입니다 피부 민감한 편인데 순하고 속당김없이 촉촉하니 좋아요
906,,2021-02-28,갈락토미세스,5.0,#사전체험단 업그레이드 버젼! 역시 좋네요 강추 합니다 잠금기능도 편리합니다~
907,,2021-02-28,갈락토미세스,5.0,#사전체험단 이니스프리의 효자템이죠 그린티 씨드세럼 언제 사용했는지 기억은 안나지만 여름마다 썼던 기억이 나요 이번에 새롭게 리뉴얼 된 세럼 미니어처(하지만 30ml!!) 받아보고 사용해봤습니다 일단 향이 너무 마음에 들어요 독하지고 않고 은은한 향입니다 그리고 수분세럼답게 촉촉하게 수분 충전해주는게 제일 마음에 들어요 게다가 미끄덩거리는 잔여물도 없고 빠르게 흡수되는게 좋습니다bb 지성이나 복합성이신 분들은 환절기부터 여름까지 무난하게 쓸 수 있을거 같아요 그리고 환경을 사랑하는 브랜드 답게 사소하지만 엄청난 디테일이 바꼈더라구요 플라스틱 뚜껑 없앤거 칭찬합니다!
908,,2021-02-28,갈락토미세스,5.0,체험분으로 사용중인데 만족합니다. 평소 피부가 유분기가 많아서 수분감 좋은 제품만 사용하는데 가끔 피부가 당기더라고요. 유분감있는 제품 쓰면 트러블 올라와서 고민이였는데 이제품은 유분감 적어도 피부에 잘 스며들어 당김도 많이 개선되고 피부톤도 한층 밝아졌어요. 본품 구매의사 있어요
909,,2021-02-28,갈락토미세스,5.0,"#사전체험단 향도 마음에 들고, 촉촉하고 산뜻해서 가볍게 사용하기 좋아요!"
910,,2021-02-28,갈락토미세스,5.0,#사전체험단 너무너무너무 조아요 이니스프리 샘플링 자주 해줘요
911,,2021-02-28,갈락토미세스,5.0,"#사전체험단 본래부터 그린티세럼을 오랫동안 써온 사용자입니다. 촉촉한 사용감과 얼굴피부에 쏙 스며드는 느낌이 너무 좋은데.. 이번에 출시된 NEW 그린티 씨드 세럼은 이름에 맞게 정말로 고수분이 피부 깊숙히 스며드는 느낌이 강합니다. 정말로 이니스프리에서 작정하고 만든 상품이 아닐까 싶습니다. 요즘같이 일교차도 심하고 건조한 날에는 보다 깊은 수분진정이 필요한 시기인데, 이 상품이 현명한 답인것 같습니다. 이전 세럼보다 보다 즉각적인 진정효과와 수분감은 얼마나 이번 상품이 업그레이드 되었는지를 증명해주는것 같아요. 가격도 좋고 피부에 자극없는 최상의 세럼을 찾는다면 그린티 씨드 세럼을 추천합니다!"
912,,2021-02-28,갈락토미세스,5.0,#사전체험단 체험단에 당첨되어 매장수령으로 받았습니다. 마스크생활로 건조와 트러블이 고민이었는데 이 세럼은 끈적이지않는 제형에 순하고 흡수력도 좋아요. 은은한 향도 호감도 높네요.덧바르지않았는데도 촉촉함이 꽤 오래가서 요즘같은 때에 유용할 것같아요~~
913,,2021-02-28,갈락토미세스,5.0,#사전체험단 환절기라 점점 건조해지는데 촉촉해서 너무좋네요
914,,2021-02-28,갈락토미세스,5.0,비타민씨릉 이렇게 저렴한 가격에 겟하게 되어서 넘 넘 좋습니다 ㅎㅎ 피부도 환해지는것 같고 효과 좋은것 같아요~ 다 쓰면 재구매각입니다 감사합니다!! 너무 좋은 기회로 득했어요 ㅎㅎ
915,,2021-02-28,갈락토미세스,5.0,#사전체험단 이니스프리는 그린티 라죠 ㅎㅎㅎㅎㅋㅋ
916,,2021-02-28,갈락토미세스,5.0,평소에 그린티 세럼이 좋다는 소문을 많이 들었던터라 가벼운 세럼을 사용해도 되는 계절이 되면 구매해보려고했어요. 하지만 이렇게 좋은 기회가 생겨서 0원에 30ml라는 샘플치고는 많은 양을 체험해보게되었어요. 가볍지만 건조한 계절에 사용해도 나쁘지 않을 듯한 제형이에요. 촉촉해서 너무 좋네요.
917,,2021-02-28,갈락토미세스,5.0,#사전체험단 무거운 크림을 사용 할 때는 스킨과 세럼은 조금 가벼운 제형의 것을 선호하는데 묽게 흐르는 타입이라 좋았습니다 쫀쫀한 느낌보다는 흐르믄 액체 형태의 세럼을 선호하는 분들께 적합할 것 같고 유수분밸런스도 적당해서 간절기에 잘 사용할 것 같아요
918,,2021-02-28,갈락토미세스,5.0,#사전체험단 요즘 시국에 마스크쓰느라 얼굴이 불긋한데 그린티 세럼이 트러블에도 좋고 피부가 속건조한스탈이라 저한테 딱인거 같아요 요즘 시국에 마스크쓰느라 얼굴이 불긋한데 그린티 세럼이 트러블에도 좋고 피부가 속건조한스탈이라 저한테 딱인거 같아요
919,,2021-02-28,갈락토미세스,5.0,#사전체험단 그린티세럼 써보니 아주 좋아요 New 그린티 씨드세럼 체험신청한 것 체험분받아왔어요 그린티라인이 향도 좋고 촉촉한 느낌도 좋네요 체험이벤트로 리뉴얼된 뉴그린티세럼 써볼 수 있어서 좋네요 귀여운 사이즈라 휴대용으로 좋을듯하네요
920,,2021-02-28,갈락토미세스,5.0,#사전체험단 어제 샘플을 받아왔는데 패키지부터 환경을 위해 노력한 티가 많이 나네요. 요즘 같이 건조한 시기에 딱 바르기 좋은 세럼이에요! 체험 용량도 30ml나 되어서 좋아요. 꾸준히 사용해보고 좋으면 본품도 구매할 생각 있습니다.
921,,2021-02-28,갈락토미세스,5.0,체험단으로 사용 중입니다. 평소 피부가 건조해서 유분감있는 제품을 선호하는데 마스크를 끼니 피부에 스며 들지 않고 겉도는 느낌이 들어요. 그래서 더 건조해지는 느낌이였는데 이제품은 바르면 겉돌지 않고 잘 스며들어 피부가 촉촉해진 느낌이네요. 건조해져서 생긴 피부트러블도 많이 가라앉았어요. 본품 구매 의사 있어요
922,,2021-02-28,갈락토미세스,5.0,#사전체험단 리뉴얼된 New 그린티 씨드세럼 체험신청한 것 체험분받아왔어요 그린티라인이 향도 좋고 촉촉한 느낌도 좋네요 체험이벤트로 리뉴얼된 뉴그린티세럼 써볼 수 있어서 좋네요 용량도 넉넉하니 좋네요 맘에들어요 꾸준히 발라주어야 겠어요
923,,2021-02-28,갈락토미세스,5.0,#사전체험단 체험단인데도 용량이 많아서 좋았어요. 발림성이 좋고 바르고나서도 촉촉함이 오랫동안 지속되네요. 피부도 보들보들하니 건조함이 없어져서 좋습니다. 매우 만족합니다. 꾸준히 사용해보고 다음에 본품 구매해서 사용해야겠어요~
924,,2021-02-28,갈락토미세스,5.0,#사전체험단 New 그린티 씨드세럼 체험분 신청한 것 받아왔어요 바로 개봉해서 써모니 촉촉하고 향도 좋아요 체험이벤트로 세럼 써볼 수 있어서 좋네요 체험준인데 용량도 넉넉하니 좋네요 꾸준히 발라주어야 겠어요 겨울 피부에 영양주고 좋을듯해요
925,,2021-02-28,갈락토미세스,5.0,#사전체험단 뉴 그린티 씨드세럼 체험분 받았네요 세럼이 아주 촉촉하니 느낌이 좋아요 그린티라인이 향도 좋네요 체험이벤트로 세럼 써볼 수 있어서 좋네요 용량도 넉넉하니 좋네요 그린티세럼 순하고 빨리 많이 발라줘야 겠네요 맘에들어요
926,,2021-02-28,갈락토미세스,5.0,"예전에 한번 그린티 씨드 세럼을 사용해본적이 있었어요 그때 당시에 저는 생각보다 실망응 했어요, 왜냐하면 향이 저랑 잘 안맞았어요ㅠ 근데 이번에는 향이 좀 내려간건지 제거 맡을 수 있게되었어요?? 향은 저번과 거의 일치해요. 환경을 생각하는 이니스프리가 펌프를 변신한거 일간 칭찬합니다~~ 사용해보니 얼굴에 발라서 몇번 문질문질 하니까 금방 흡수가 되더라구요. 바르고 나서도 굉장히 촉촉했어요. 근데 얘 하나면 바르기에는 조금 부족할 수 있어요(건성분들에게는요) 저는 잘 맞았고 이번에 새롭게 리뉴얼되고 나서 더 좋아졌다는 느낌을 많이 받아 다음에 구매 예정입니다!"
927,,2021-02-28,갈락토미세스,5.0,"#사전체험단 세안후 가장 먼저 바르는 그린티 세럼. 피부가 건조한 편이라 세럼은 수분, 영양 정도를 보고 꼼꼼히 고르는데 이 제품은 수분을 꽉 채워주는 느낌이 마음에 들어 정말 오랫동안 사용해온 제품입니다. 건조한 피부엔 필수인 제품이예요!"
928,,2021-02-28,갈락토미세스,5.0,#사전체험단 그린티 씨드세럼 체험분 받아왔어요 발라보니 촉촉하니 좋아요 그린티라인이 깔끔하고 좋네요 체험이벤트로 세럼 써볼 수 있어서 좋네요 용량도 넉넉하니 좋네요 귀여워서 아주 맘에들어요 바로 써봤네요 꾸준히 발라주어야 겠어요
929,,2021-02-28,갈락토미세스,5.0,#사전체험단 New 그린티 씨드세럼 받아왔어요 촉촉하니 좋아요 그린티라인이 향도 좋고 느낌도 좋네요 체험이벤트로 세럼 써볼 수 있어서 좋네요 용량도 넉넉하니 좋네요 크림 제형보단 에센스나 세럼을 좋아해서 더욱더 맘에들어요 꾸준히 발라주어야 겠어요
930,,2021-02-28,갈락토미세스,5.0,"#사전체험단 수분부족형 지성인데 속건조 정말 잘 잡아주고, 바르고 나면 쫀쫀해져서 보습이 정말 잘 되는 것 같아요! 저녁에 잠 자기 전에만 사용했는데 피부도 매끈해지고 푸석해진 피부도 매끈해보여서 피부가 좋아보인답니다~! 모공도 많이 보였었는데 이 세럼 쓰고 나서 모공커버도 되었어요!! 완소 화장품!!"
931,,2021-02-28,갈락토미세스,5.0,"#사전체험단 [#사전 체험단]오늘 이니스프리 매장에서 받아와서 바로 사용해봤습니다. 처음사용해보는 제품이어서 궁금해서 바로사용해봤는데, 케이스부터 귀엽고 향도 좋아하는 향이어서 만족스러웠습니다. 제형도 적당한 묽기여서 피부에 잘 스며들고, 건조한 피부를 잘 감싸주는 느낌이었습니다."
932,,2021-02-28,갈락토미세스,3.0,#사전체험단 가볍고 산뜻해요. 흡수가 잘 되는 편이에요
933,,2021-02-28,갈락토미세스,5.0,#사전체험단 촉촉하니 그린티 세럼 좋다는 이야기많이 들어서 체험이벤트 기회에 사용해보게 됐네요 소문만큼 재구매 할생각있어요 촉촉하니 그린티 세럼 좋다는 이야기많이 들어서 체험이벤트 기회에 사용해보게 됐네요 소문만큼 재구매 할생각있어요
934,,2021-02-28,갈락토미세스,5.0,그린티 씨드 세럼 워낙 유명하죠 이니스프리제품은 역시 믿고씁니다 피부가 지성인데 가벼우면서 촉촉하고 예민성 제피부에 잘맞는거같아 너무 만족합니다 다쓰고 본품 추가구매할게요 이번기회에 인생템을 만났어요 30ml나되는 체험분 풀어주셔서 넘감사합니다
935,,2021-02-28,갈락토미세스,5.0,수부지 피부입니다 예민한피부이기도해서 제품 꼼꼼히 알아보고 쓰는편인데요 이니스프리는 화산송이라인부터 정말만족하거든요 그린티 세럼 좋다는건알고있었는데 이번기회에 샘플 써보고 본품사려합니다 저는 너무만족하며 가볍게쓰고있어요^^
936,,2021-02-28,갈락토미세스,5.0,적당히 점성있고 가벼운데 바르면 건조함 없이 잘 잡아줘요 끈적거리는거 싫어하는데가벼우면서 속겁조 잡아줘서 좋아요
937,,2021-02-28,갈락토미세스,5.0,#사전체험단 스테디셀러는 역시 다르네요! 유산균이 들어가면서 더 촉촉하고 쫀쫀해졌어요. 그냥 가볍기만한 느낌이 아니라 사용감은 가벼우면서도 피부가 세럼을 머금는 느낌이 듭니다. 저는 세안 후에 나이트케어로 이 제품만 여러번 덧발라서 사용해봤는데 아침에 당김이 느껴지지 않을 정도로 촉촉했어요. 여러번 덧바를 시에 약간의 윤기가 돌면서 막이 형성되더라고요. 피부가 전혀 답답하지 않고 피부 속과 겉 모두 편안하게 케어되는 기분이었습니다. 샘플만 써보고 이렇게 만족한 건 처음인 거 같아요. 특히 속당김 있으신 분들이 사용하면 좋을거 같아요. 유수분 밸런스가 좋다보니 속당김이 바로 해결되네요.
938,,2021-02-28,갈락토미세스,5.0,씨드 세럼을 잘 쓰고 있었는데요 이번에 리뉴얼 되어 체험 할 수 있다고 하길래 구매 해서 발라보았는데요 일반적인 세럼 모양과 똑같은데 용량만 작은 버전이어서 너무 쓰기 편했어요 세럼을 발라보니 그전꺼보다 조금 더 묵직했진 것 같았어요 그전꺼는 손등에 바르고 살짝 기울리면 맨 마지막 사진처럼 흘러 내렸는데 이번 리뉴얼된것은 안 흘려내리고 피부에 발랐을 때에 더 촉촉한 것 같았어요 원래도 좋았지만 리뉴얼 되어서 더 좋아져서 세럼 다 쓰면 리뉴얼 된 것으로 구매 할 것 같아요!!!!
939,,2021-02-28,갈락토미세스,5.0,그린 티 세럼 빠른 배송으로 잘받았습니다 이니스프리 배송은 늘 만족하게 되네요 넘 좋은 제품 체험할 수 있어 넘 좋았어요 다음에 또 구매하려구요 촉촉하게 잘 흡수되어 좋네요 피부가 힐링되는 느낌이에요 배송 상품 모두 만족합니다
940,,2021-02-28,갈락토미세스,5.0,#사전체험단 리뉴얼 되면서 더 좋은 성분들이 함께 들어가서 더 좋아졌네요. 녹차 유산균 발효 용해물을 포함한 3중 바이오틱스가 들어 있다고 해서 기대 했는데 발림성이나 피부속 보습력이 이전 제품 보다 좋아졌어요. 이전 제품은 거의 녹차수에 가까워서 사용감은 좋았지만 지속력은 약한 느낌이었거든요. 제품 자체가 나쁜게 아니라 제 피부가 나이들다보니 부족함을 느껴 아쉬웠던건데 리뉴얼 후에는 수분감도 높아지고 롤링 했을때 부들부들한 막이 씌워지는 느낌이 들면서 마무리도 실키하게 되니 지속력도 좋아진거 같아요. 속건조도 잡고 피부손상도 동시에 잡을 수 있는 스마트한 제품이라 마음에 쏙 듭니다.
941,,2021-02-28,갈락토미세스,5.0,#사전체험단 음..사실 바를때 텍스쳐나 향은 전 제품과 달라진것이 없어요. 수분감도 비슷한것같아요! 하지만 더 추가되었다고 하니 꾸준히 써보려고요! 하나 편해진건 뚜껑없이 돌려서 락할 수 있다는거에요! ㅎㅎ근데 이 30ml샘플 작아서 너무 귀여워요.
942,,2021-02-28,갈락토미세스,5.0,#사전체험단 수분세럼답게 피부 수분도 확 올라가는 게 느껴져요. 촉촉 그 자체입니다. 피부타입 상관없이 사용하면 좋을 제품이에요. 추천합니다!
943,,2021-02-28,갈락토미세스,5.0,#사전체험단 그린티 씨드 세럼은 딸이 유명한 제품이라고 세안 후 쓰면 좋다고 몇년째 챙겨줘서 사용하는 중인데 이번에 새롭게 리뉴얼되었다고 체험단 신청했더니 세럼에 스킨에 크림까지 키트구성이라 너무 좋습니다 리뉴얼되어 세럼이 더 좋아진 거 같아요
944,,2021-02-28,갈락토미세스,5.0,#사전체험단 <new 그린티 씨드세럼 30ml> 요즘에 크림보단 세럼이나 에센스를많이 쓰는편인데..마침 이니스프리에서 체험단으로 세럼을 신청해볼수있어서 신청해서 오늘받아왔습니다.^^ 뉴 그린티 씨드세럼 30ml도 요긴하게 쓸수있을꺼같아요 용기도 앙증맞고 넘 귀여워요 엄마랑 같이쓸꺼같은데 저희엄마도 매우좋아하십니다. 잘쓸게요 엄마랑 저랑 테스트겸 발라봤는데 따끔거리지도 않고 좋네요 향도 마음에듭니다. 다음에도 이런 체험단이 있음 신청해보고싶어요..감사합니다..^^
945,,2021-02-28,갈락토미세스,5.0,수분 부족하다 싶을 때 생각나는 제품입니다. 바르고 나면 피부가 건강해지는 느낌인데 악건성에는 오래 촉촉한 것 같지는 않지만 유분제품과 함께 쓰면 좋아요.
946,,2021-02-28,갈락토미세스,5.0,#사전체험단 직전 그린티 버전이 리뉴얼 됐을땐 왠지모를 밋밋함이 느껴져서 실망한감이 없지않아있었는데... 이번에 나온 버전은 초반그린티세럼의 제품력이 생각나고 수분감이 확실하게 느껴져서 마음에 드네요!!!!!! 세수하고 바로 수분잡아주던 예전의 바로 그 3초세럼 같아요!! 지금 쓰던거 다 쓰고 갈아타야겠어요 (대신 향은 조금 남자스킨 냄새처럼 진하게 느껴집니다)
947,,2021-02-28,갈락토미세스,5.0,#사전체험단 그린티 씨드 세럼 넘 유명한데 리뉴얼 되었다고 해서 신청해서 써봤어요 굉장히 부담없이 피부에 쓱쓱 바르기 좋은 것 같아요. 날이 여전히 건조해서 피부 손상이 쉽게 되는데 속보습 케어가 잘 되는 느낌이었어요
948,,2021-02-28,갈락토미세스,5.0,"확실히 수분감이 가득해요!그렇다고 유분이 없는것도 아니여서 속건조를 잘 잡아주네요ㅎㅎㅎ살짝 불투명한 색감에 점도는 어느정도 있어요 평소에는 결정리용 스킨,수분채우기용세럼,날아감방지 크림까지 써줘야했는데 그린티세럼은 세럼 두겹바르고 크림 아주 얇게 한겹바르니까 딱이에요! 과정이 단순화 되니까 피부도 한결 가벼워서 마스크안에서 피부가 눅눅해지는게 확 줄어서 너무 좋아요 거기다 포장지도 종이를 넘어선 친환경 종이라 역시 환경생각하는 브랜드답다싶어요ㅎㅎ"
949,,2021-02-28,갈락토미세스,5.0,"#사전체험단 좋은 이벤트 감사합니다!! 30ml나 무료로 이용할수 있어서 너무 좋아요!! 그린티라인은 믿고 쓰는 제품이예요! 지성이라 너무 끈적거리면 부담스러운데, 지성도 걱정없이쓸수 있는 좋은 제품인것 같아요! 역시 베스트셀러인 이유가 있네오!"
950,,2021-02-28,갈락토미세스,5.0,일단 너무 귀여워요.통이 앙증맞아요 향도 너무 좋고 수분감은 어찌나 가득한지 이거바르고 아무것도 안발라도 당김이 없어요.하 진짜 이니스프리는 평생갈것같아요 에전부터 기본아이템으로 수십통을 썼는데 새로운 그린티씨드세럼이 나와서 더욱 효과가 좋아져서 이니스프리 세럼 모르는 사람이 없으면 좋겠어요
951,,2021-02-28,갈락토미세스,5.0,#사전체험단 리뉴얼됐다그래서 체험딜 신청해서 받아왔어요. 사이즈도 귀엽고 좋네요 생각보다 30미리라 양도 많은거같아요. 받고 바로 사용해보니 이전보다 좀더 촉촉해진거 같고 끈적임도 없고 좋네요. 향도 은은하고 수분부족형 지성이 쓰기 딱이예요
952,,2021-02-28,갈락토미세스,5.0,#사전체험단 원래 사용하던 제품이긴 한데.. 더 촉촉해진 느낌이네요
953,,2021-02-28,갈락토미세스,5.0,#사전체험단 산뜻하고 수분감 충만하여 꾸준하게 사용하고 있는 제품인데 리뉴얼 체험판 신청해서 사용해보니 역시나 좋네요. 향도 은은하고 상쾌! 정말 촉촉해요. 세안후 세럼만 발라도 수분감 충분합니당!! 끈적임없이 촉촉해서 몇년째 사용중입니다.
954,,2021-02-28,갈락토미세스,4.0,#사전체험단 예전에는 그저 가벼운 세럼이라고만 생각했었는데 리뉴얼되고 다시 써보니 사용감은 가볍지만 촉촉해서 여름에 쓰면 너무 좋을거 같아요
955,,2021-02-28,갈락토미세스,5.0,#사전체험단 세안 후 피부에 사용하고 나니 진정된 느낌이어서 너무 좋았어요. 제 피부에 맞는 기초 제품을 찾고 있었는데 이렇게 체험 키트로 사용할 수 있어서 많은 도움이 되었어요. 본품 구매해서 사용하고 있어요. 적극 추천할게요.
956,,2021-02-28,갈락토미세스,5.0,"#사전체험단 몇년째 쓰는 제품인지 모르겠어요~ 정말 초기모델부터 계속 사용했고 온 가족이 세안후, 처음 바르는 세럼이에요~! 강추입니다^^*"
957,,2021-02-28,갈락토미세스,4.0,그린티 씨드 세럼 꾸준히 사용 중인데 수분혁이 더 좋아졌다고 해서 구매했어요!!!! 기획으로 구성되어있어서 단품으로는 살 수 없는 아이스 볼도 같이 사용해볼 수 있어서 좋아요!!! 뚜껑에 보이는 변화가 좋은 거 같아요!
958,,2021-02-28,갈락토미세스,4.0,#사전체험단 화장품 향 도 은은 하고 사용감 도 스킨 같이 가볍고 기분 좋고 기존 보다 수분 이 더 있어서 시원 하고 흡수 가 빠르고 촉촉 한 고수분 진정 에센스 입니다.. 샘플 양 도 넉넉 하고 저의 예민한 피부 에 사용 하기 좋아요 감사 합니다..
959,,2021-02-28,갈락토미세스,5.0,#사전체험단 매장 수령할 때 직원분께서 너무 친절하게 대해주셔서 너무 좋았어요. 세안 후 사용했는데 다음날 아침에 확실히 피부가 다르더라구요. 끈적임 없이 피부에 착붙이네요. 체험해 볼 생각이었는데 생각보다 너무 좋아서 본품 구매했어요.
960,,2021-02-28,갈락토미세스,5.0,#사전체험단 체험판 바로 신청하고 수령 후 바로 사용했어요 기좀 제품보다 업그레이드 된거라 확실히 촉촉하고 오래 지속되는거 같아요 남자한테도 사용하기에 너무 좋네요 체험판이라 양이 적을줄 알았는데 30ml면 충분히 사용가능할거같아요 다 사용하면 바로 살예정입니다 추천합니다~
961,,2021-02-28,갈락토미세스,5.0,#사전체험단 전에 써봤던 제품인데 최근에는 코스트코 매장에서도 판매하는 제품이라 신제품은 어떤지 궁금해 하던차에 샘플을 써 볼 기회가 생겨 좋았습니다. 제가 써보고 싶지만 크기가 작아 훈련소에 가져가면 좋을 것 같아 입대하는 아들에게 양보했습니다. 휴가나오면 어땠는지 물어보고 좋다고 하면 재구매줘야겠습니다. 잘 쓰겠습니다. 감사합니다.
962,,2021-02-28,갈락토미세스,5.0,역시 기대한 만큼 제품의 품질과 빠른배송에 대만족합니다.
