,review,point,date,ingre
350,촉촉하게 수분감을 채워주는 느낌!!!,4,2021-02-26,나이아신아마이드
351,끈적끈적함이 피부에 잘 스며들어서 촉촉함 뿐만 아니라 탱탱한 느낌이 든다. 촉촉하기만 하고 금방 수분감이 날아가는 경우가 많은데 쫀쫀한 느낌이라 지속성과 발림이 좋은 편.,5,2021-02-26,나이아신아마이드
352,약건성인데 끈적이지 않고 촉촉해서 아침까지 유지되고 좋아요!,5,2021-02-26,나이아신아마이드
353,피부에 윤광이 돌고 수분감이 채워지는 느낌이었어요! 잘쓰고있습니다~~!,5,2021-02-26,나이아신아마이드
354,영양감과 수분감이 동시에 채워지는 제품이라 더 만족스러워요~! 적당하게 유수분 밸런스를 채워줘서 그런지 좁쌀에도 도움이 되더라구요! 많은 단계를 바르는걸 싫어하는데 앰플을 레이어드 해서 발라주면 딱이네요~^^,5,2021-02-26,나이아신아마이드
355,촉촉하고 바르는 느낌이 좋았어요 그리고 흡수력도 빨라요 아침에 일어나면 탱탱해진 기분이에요,5,2021-02-26,나이아신아마이드
356,향도 좋고 적당히 흐르는 질감 만족하구요 그린티는 흡수가 빠르다는 느낌이었다면 블랙티는 부드럽게 서서히 스며드는데 피부층의 피로감도 같이 매꿔주는 기분이랄까요 ㅎㅎ 설명이 참 ㅎ 그냥 앰플하나 발랐는데 촉촉한 벨벳느낌이 나더라구요 아침에 거울보면 조금 쫀쫀하게 보이기도하고요 스트레스가 풀리는 피부가 보여지니 기분 업됩니다 재구매 의사있어요,5,2021-02-26,나이아신아마이드
357,쫀쫀하고 보습력이좋아요~ 두번사세요! 세번사세요! 얼굴이 복합성인데 입주위가 건조해서 저녁엔 두번씩 크림을바릅니다. 블랙티앰플은요 바르고 크림한번발라도 크림두번바른 보습감을주더라구요~~ 이니스프리에서 일내셨네요^^이미 몇번 재구매했구요 끈적이지않는것이 제일좋아요!,5,2021-02-26,나이아신아마이드
358,"체험 10ml 받아보고, 진짜 좋아서 본품 바로 구매했어요",5,2021-02-26,나이아신아마이드
359,"저렴하게 구매했어용 가성비 최고입니다, 추천!!!",5,2021-02-26,나이아신아마이드
360,콧물점성으로 바르는 순간 미끌거림 없이 흡수되며 번지르르 광택이 나요 듬뿍 바르고 아침에도 촉촉 윤기나는 피부결이에요 이계절엔 피부푸석함과 건조함으로 주름이 많이생기는데 이제품 바르고 주름완화에 많은 도움됩니다 강추합니다,5,2021-02-25,나이아신아마이드
361,저녁에 바르고 자면 담 날 피부 상태가 넘 좋아용! 두통 째 구매했고 재구매 의사있습니당,5,2021-02-25,나이아신아마이드
362,"즉각적인 효과! 라는 문구가 피부로 와닿은건 처음이네요. 며칠 사용하니까 얼굴빛이 밝아졌어요. 이제 한 병 다쓰고 새로 구입해서 사용하려고 합니다. 나이들수록 얼둘빛이 어두워져서 고민이었는데, 좋은 제품을 찾게되어 다행이에요.",5,2021-02-25,나이아신아마이드
363,이거 대박이에요. 친구들한테도 추천했어요. 밤에 바르고 아침에 일어나면 얼굴에 생기가 도는듯한 느낌.,5,2021-02-25,나이아신아마이드
364,요즘 턱드름때문에 고민이었는데 촉촉하고 산뜻한 사용감이 좋아요. 화장솜에충분히묻혀서팩을해도좋아요!!,5,2021-02-25,나이아신아마이드
365,알차게 구성되어 있어서 넘 좋았어요. 스페셜 구성 한번 더 해주세요^^,5,2021-02-25,나이아신아마이드
366,블락티유스인텐싱앰플 50대중반 몸도 마음지친 중년 아줌마에게 젊음을 되찾아 주기를 기대하며 열심히 바르고 있습니다 함께 들어있는 크림도 너무 좋아 본품 구매 하고 싶네요 아이세럼도 본품 사고 싶네요 블랙티 라인도 그린티 라인 못지 않게 스테디셀러가 될 꺼 같아요ㅎ,5,2021-02-25,나이아신아마이드
367,저녁에 바르고 자면 좋아요! 영양감이 있네요,5,2021-02-25,나이아신아마이드
368,끈적임 없어 좋아요 앰플치고는 영양분이 크게 과하진 않은듯요,4,2021-02-25,나이아신아마이드
369,"촉촉 쫀쫀한 엠플입니다 밤에 발라주고 있고 아침에 일어나도 피부당김 및 건조함, 트러블이 없어요~ 거의 다 사용해가서 본품 구매예정입니다~~",5,2021-02-25,나이아신아마이드
370,예민하고 건조한 피부인데 블랙티 유스 인핸싱 앰플을 추천받고 사용해보니 촉촉하고 좋아요^^ 묽지도 끈적이도 않고 피부에 흡수도 잘 됩니다.,5,2021-02-25,나이아신아마이드
371,한통 다 쓰고 재주문입니다!! 진짜 흡수력 장난아니고요~~ 흡수가 잘 되는 만큼 효과가 더 좋다는거겠죠?? 아침보다는 자기전에 바르는걸 추천합니다!! 다음날 피부가 확실히 살아있는 느낌을 받을 수 있어요!! 고민하지말고 사용해보세요,5,2021-02-25,나이아신아마이드
372,블랙티 유스 인핸싱 앰플이 처음 출시 되었을 때 구매하여 사용해보고 만족스럽던 차에 뉴이어 스페셜 세트를 한정판매 한다고 하여 재구매를 했고 앰플과 함께 들어있던 제품들도 역시 만족스러웠습니다. 저녁에 바르고 아침세안시 피부가 한결 부드럽고 탄탄해짐을 느껴 좋았습니다.,4,2021-02-25,나이아신아마이드
373,강하지 않은 향과 끈적이지 않는 점이 좋았어요 병도 넘 귀엽습니당ㅎㅎ,5,2021-02-25,나이아신아마이드
374,흡수속도가 매우 빠르네요 겨울보단 봄부터가 사용하기 좋겠습니다,5,2021-02-25,나이아신아마이드
375,오자마자 사용했어오. 자고 일어나니 맨들맨들 촉촉 커서 완전 좋아요 샘플 써보고 너무 좋아서 대용량 구매.ㅎ 다들 사용해 보세요 향도 약 간 달달하면서도 감미로운 향이 아주 마음에 듭니다.,5,2021-02-25,나이아신아마이드
376,"요새 나이가 들면서 지성이던 피부가 점점 건성이 되어 걱정이었는데, 이거 샘플쓰면서 좀더 쫀득거리는 느낌이 좋아 본품도 구입했어요.",5,2021-02-25,나이아신아마이드
377,"블랙티 앰플은 출시되자마자 지금까지 거의 7통 넘게 쓰고 있어요 원래 자연발효 에너지에센스를 오랫동안 써왔는데, 블랙티가 조금 더 영양이 있고(?) 조금 더 무거운 느낌이라 좋아요 아침에 쓰기에도 딱 좋을 정도에요~ 블랙티앰플 + 한란크림 조합 정착햇습니다",5,2021-02-25,나이아신아마이드
378,리뷰 수가 많은 만큼 기대 이상으로 바르고 아침에 보습이 쫀쫀하게 잘 되어 있어요!. 왠만한 수분크림보다 좋아서 주변 친구들에게 추천해서 구매하도록 했는데 재구매로 이어질 만큼 좋은 제품인 것 같아요!!,5,2021-02-25,나이아신아마이드
379,"블랙티 앰플 처음 출시되자마자 지금까지 한 7통 넘게 쓰고 있어요 세일 할때마다 쟁이게 되네요 세일할 때 사면 가성비도 좋고, 너무 가볍지도 무겁지도 않아서 딱이에요~ 대용량으로도 구매해야겟어요 저는 아침에도 바르고, 저녁에는 듬뿍 몇겹 레이어링 해서 씁니당 평소에 무거운류 쓰면 좁쌀여드름 나는 피부인데 이건 그런게 없네용 조아요!!",5,2021-02-25,나이아신아마이드
380,"앰플 신청하고 써본것 중에 제일 만족해서 바로 본품 샀습니다. 피부가 쫀쫀해지고, 밀도높아진 느낌이 나더라구요. 아침에 세수할 때면 피부결이 매끈해진 걸 느낄수있구요.이니스프리는 향은 거의 없는 제품이니까 뭐 그렇구요 ㅡ 저는 개인적으로 향을 별로 안좋아하는데, 요즘은 너무 없으니까 서운한 적도 있긴합니다만 ㅡ 없는게 건강에 좋다는 말이 있으니...^^ 어쨌든 어떤 유투버가 이니스프리의 실수라고...너무 잘 만들었다는 말이네요^^",4,2021-02-25,나이아신아마이드
381,"샘플부터 써봤어요. 샘플을 아낌없이 쓰다보니 ....이번 할인시기에 듬뿍 사놓고싶은 마음이...일단 촉촉한 잡아줌이랑, 피부결이 좋아지더라구요. 제가 바지런한 사람이 아니라 피부관리랄것두 없어서, 그저 앰플이나 세럼을 쓰면 좀 만회가 되려나하고 생각하던 중에 , 블랙티 라인을 24500원에 조금씩 거의 써보게되는 경험이 되서 좋았어요. 이 제품이 좋아서 이번 할인기간에 한 박스 더구입해놨네요. 이니스프리 덕분에 피부결은 잡힐거 같아요. 근데,화이트닝이랑 잡티는 잡히는 제품이 흔치 않다는 느낌이 있어서 아쉽습니다. 제 피부가 문제이지요",4,2021-02-25,나이아신아마이드
382,블랙티 라인 처음 나왔을때 평도 구매자도 많아서 처음 사봤는데 자기전 바르는 앰플로 사용하기에 아주 좋아요! 하루종일 지친 피부를 앰플로 딱 잡아주고 왜 나이트 앰플로 사용하는지 알겠어요.,5,2021-02-25,나이아신아마이드
383,3병째사용중입니다 피부가 매끈하고 쫀득쫀득해진느낌입니다 주로 밤에사용하는데 흡수력도좋고 아침세안후도 피부탄력이 생긴느낌~,5,2021-02-25,나이아신아마이드
384,세럼 가격으로 블랙티 라인을 전부 써 볼 수 있는 기회라 구성이 잘 되어 있어요!!! 항산화 제품이라 길래 그리고 블랙티라길래 향도 걱정됬지만 강하지 않고 은은해서 아주 좋아요!! 발림도 편하고 아주 만족합니다.,5,2021-02-25,나이아신아마이드
385,구성품 너무 맘에 드네요. 발림성 좋네요. 금방 스며들어요.,5,2021-02-25,나이아신아마이드
386,"블랙티 앰플 기획세트 구매후 약 반달정도 시용했는데, 바르고 났을때는 ?? 뭔가 너무 생각했을때보다 별 감흥이 없어서 그랬는데 다음날 일어나보니 피부가 뭔가 뽀얀 느낌이 듭니다. 특히 부스팅 효과있는 퍼스트에센스류를 쓰고 요것만 바르는게 개인적으로 무겁지도 않고 좋네요..",5,2021-02-25,나이아신아마이드
387,기대했던 것보다 제품이 마음에 듭니다. 아침에 피부톤이 달라져보여요. 기분탓일 수도 있겠으나 계속 사용해보려고 합니다.,5,2021-02-25,나이아신아마이드
388,벌써 두번째 구매예요~ 확실히 바르고 난 다음날 다른걸 느낄수 있어요 피부컨디션이~,5,2021-02-25,나이아신아마이드
389,자고 일어나 세수할 때 피부결이 한결 매끄러워진 걸 느낄 수 있어요. 최애제품입니다!,5,2021-02-25,나이아신아마이드
390,향도 좋고 발림성도 마음에 들고 바르고 나면 뭔가 쫀쫀한 느낌,5,2021-02-25,나이아신아마이드
391,유분 때문에 번들거리는 광이 아니라 흡수돼서 촉촉하게 차오른 광이 느껴져요! 수부지에 딱이에요,5,2021-02-25,나이아신아마이드
392,이니스프리 블랙티 유스 인핸싱 앰플 신제품 사용후기가 호평이라 본품 구매했어요. 체험용량 10ml 도 함께 받았는데 쪼꼬미 체험분은 여행용으로 사용하고 싶네요. 끈적임없는 발림성과 촉촉함이 정말 좋아요~^^ 블랙티 앰플 재구매 리스트에 업!,5,2021-02-25,나이아신아마이드
393,나이가 있는지라 관리차원에서 구매해봤어요. 바르는 순간 피부에 착 스며드는 것이 제피부가 너무 푸석했었는지 순간적으로 금방 촉촉해지네요. 향도 상콤한 것이 항산화 성분이라는 걸 잘 알겠더라구요. 가을에서 겨울 넘어가는 시기에 시기에 참 좋은거 같아요.,5,2021-02-25,나이아신아마이드
394,꾸준히 쓰고 있는데 우선 결이 너무 보드라워지고 건조함이 사라졌어요 제 피부가 너무 영양이 과하면 이마에 좁쌀나고 덜하면 얼굴찢어질꺼같은데 이거 쓰고 피부가 많이 좋아졌어여,5,2021-02-25,나이아신아마이드
395,건성피부에 좋은듯한 앰플이고 바른뒤 바로 흡수되지 않고 약간은 남아있는 즉 촉촉 쫀득한 느낌이 있어요 진구추천으로 계속 사용중이에요,5,2021-02-25,나이아신아마이드
396,처음 구매해서 써봤는데 만족해요 왜 인기제품인지 알겠어요,5,2021-02-25,나이아신아마이드
397,겨울나는 필수 촉촉 아이템입니다. 특히 크림은 겨울용 강추합니다.,5,2021-02-25,나이아신아마이드
398,항산화효과. 블랙티세럼. 저녁마무리에 꼭 바르고 자요. 촉촉하게 스며들어 끈적임없이 흡수되는 느낌.. 피부톤도 밝아지고.. 지친피부에 활력운 준다니. 한병으론 안되요. 꾸준히 사용해볼게요,5,2021-02-25,나이아신아마이드
399,건강한 향이 나요. 블랙티 라인의 크림을 쓴적 있는데 동일한 향이고 우유빛의 방울방울 떨어지는 재형인데 물처럼 가벼워요. 깃털처럼 가볍게 발리고 싹 스며드는데 촉촉함이 느껴지고 잘 발려서 좋은듯 합니다.,5,2021-02-25,나이아신아마이드
400,쫀쫀하고 아주 좋아요 꾸준하게 발라보려고합니다,5,2021-02-25,나이아신아마이드
401,저번에샀던건데 너무좋아서 재구매후 선물했어요ㅎㅎ 기획세트라알차고 가격도 좋고..진짜 비싼화장품 안부러움ㅎ,5,2021-02-25,나이아신아마이드
402,씨드세럼이랑 비슷 하더군요 좀더 쫀쫀한 감은 있었습니다~,5,2021-02-25,나이아신아마이드
403,"발랐을때 바로 촉촉해지는 느낌이에요 벌써 5병째사용중이에요 스킨,아이크림,에센스,크림 이라인으로 바꿨어요 강추합니다~^^",5,2021-02-25,나이아신아마이드
404,매 추석 이나 설날에 구매하눈 편입니다 키트가 엄청 유용해서 여행갈때도 항상 챙겨가요 이거 블랙 그린씨드 이거는 솔직히 단품 으로 말고 세트로 계속 내줬으면 젛겠는 템이네용~!~!~ 정말 잘쓰고 있습니당 ~~~~수부지인 저에게 잘맞아용,5,2021-02-25,나이아신아마이드
405,항상 쓰는 제품입니다. 양도 나름 많고 가성비적으로 좋은거 같네요. 민감해져있을때 쓰면 진정돼서 좋아요. 향도 나쁘지 않고 은은하니 좋아요. 할인할때 사서 기분좋게 쓰고 있습니다. 지인들한테 추천해주고 싶은 제품입니다. 강력 추천합니다!,5,2021-02-25,나이아신아마이드
406,항상 쓰는 제품입니다. 양도 나름 많고 가성비적으로 좋은거 같네요. 민감해져있을때 쓰면 진정돼서 좋아요. 향도 나쁘지 않고 은은하니 좋아요. 할인할때 사서 기분좋게 쓰고 있습니다. 지인들한테 추천해주고 싶은 제품입니다. 강력 추천합니다!,5,2021-02-25,나이아신아마이드
407,본품 쓰기 전에 체험해 볼 수 있어서 좋아요!!,5,2021-02-25,나이아신아마이드
408,마스크팩 1+1 이벤트 할때 같이 주문해봤습니다. 체험 이벤트인데도 10ml 앰플을 주네요. 꽤 양이 많아요. 이니스프리 제품들 대체로 무난하지만 가끔 향이 잘 안맞을때가 있었는데 이 제품은 괜찮아요. 많이 끈적이지도 않고 좋습니다.,5,2021-02-25,나이아신아마이드
409,지성피부라 사용감이 가벼운 것을 선호하는데 스킨 대용으로 쓰기에 괜찮은 거 같애요,5,2021-02-25,나이아신아마이드
410,"배송도 빠르고 구성품도 너무알차요,,,,,,, 저는그린티보다 이게더잘맞는것같아요!! 패키지너무예뻥용!",5,2021-02-25,나이아신아마이드
411,"그린티세럼 쓰다가 블랙티도 어떤가 해서 사용해봤는데요~ 저녁에 보습 주고싶을때 딱 바르면 너무너무 좋네요!! 그린티는 아침, 블랙티는 저녁에 사용하고 있어요. 세일할때마다 쟁겨놓을 예정입니다:)ㅔ",5,2021-02-25,나이아신아마이드
412,쓸때마다 촉촉하고 탄력있는 느낌이에요!,5,2021-02-25,나이아신아마이드
413,이 제품 진짜 미쳤습니다. 정말 너무 좋아요. 미니미한 애들 먼저 쓰고 있는데 일단 바르고 나면 굉장히 쫀득합니다. 보습도 너무 좋고 무엇보다 제가 가장 놀랐던건 바르고 난 다음날부터 피부가 엄청 부드러워졌어요. 일주일이상 쓰니까 트러블 같은 것도 많이 호전되었고! 거짓말 같죠???? 진심 저도 안 믿겼어요.. 저는 드라마 같은 효과 절대 안 믿는데 이건 무슨 다음날 바로 피부가 부드러워지고 유지가 되니까.. 너무 좋으니까 구구절절하게 되네요ㅠㅠ 칭찬만 늘어놓으니까 댓글 알바 같기도 하고 근데 거짓말 아니라 경험에서 나오는 진실만 적었어요ㅠㅠ 전 이 제품 평생 쓸거에요.,5,2021-02-25,나이아신아마이드
414,샘플로 써보고 좋아서 본품으로 다시 구매하게 됐어요 스킨 케어 이후에 발라주면 피부결도 좋아지고 쫀쫀해져요,5,2021-02-25,나이아신아마이드
415,샘플써보고 피부가 너무 촉촉해져서 바로 구매했어용~~~ 세일도 하고 기획세트가 나와서 사재기해놨어용 ㅋ 엄마한테도 선물해 드렸는데 너무 좋다고 하시네요~~ 기획제품 여러게 구입해놔서 너무 든든해용 ㅋ 꾸준히 이용할 생각입니다^^,5,2021-02-25,나이아신아마이드
416,순하고 쫀쫀해서 맘에 들어요~ 아침에는 가벼운거 바르고 자기 전에 바르기 딱이에요,5,2021-02-25,나이아신아마이드
417,아주 기대중인 제품이에요 :) 휴대하기 좋게 10미리로 2개 왔어요 . 여행시 샘플로 챙겨다니는 경우 이니스프리 제품을 휴대해서 사용할 때 피부가 유난히 좋다는 걸 느낍니다. 이 제품도 다음 여행때 사용해볼 예정이에요 :) 본품도 50미리라고 하는데 추가로 구매하고 싶네요! 좋은 상품 감사합니다 ‘,5,2021-02-25,나이아신아마이드
418,"블랙티 인핸싱 앰플 체험딜로 사용하고 있어요. 저녁마다 스킨 후에 발라주고 있는데 촉촉해서 좋네요. 자연주의 이니스프리 답게 앰플이 순하고, 자극적이지 않아서 더 좋아요ㅎㅎ 앰플 사용 후에 본품 재구매 할 의향이 충분해요 ㅎㅎ",5,2021-02-25,나이아신아마이드
419,촉촉하고 끈적임없이 흡수되요 피부톤도 맑아지고 피부결이 부드러워졌어요 민감성인데 트러블 안 올라오고 순하네요 꾸준히 쓰면 피부탄력에 도움이 많이 될거 같아요,5,2021-02-25,나이아신아마이드
420,3개째 구입이에요 부담스럽지않은 가격에 사용하기좋고 촉촉.탱글탱글 만족합니다.,5,2021-02-25,나이아신아마이드
421,촉촉해보이고 피부가 생기있어 보여용~,5,2021-02-25,나이아신아마이드
422,추천받아 구입했는데 만족스러워요 이전에는 올리브 에센셜 오일을 사용했는데 오일도 좋았지만 블랙티는 더 부드럽고 가볍게 흡수되면서 촉촉함은 기분좋게 유지되요 같은 가격에 크림과 아이세럼도 써볼수 있는 세트로 구입해서 바로 써보고 너무 맘에 들어서 온라인몰 쿠폰으로 앰플로만 구성된 세트 하나 더 주문했어요,5,2021-02-25,나이아신아마이드
423,묽은 제형이라 겉돌까바 걱정했는데 피부에 잘 흡수되고 쫀쫀한느낌이에요 다쓰고 재구매 예정입니다,5,2021-02-25,나이아신아마이드
424,겨울에 쓸만한 앰플 찾고 있었는데 딱인거 같아요! 양이 좀 적고 스포이드에 앰플이 잘 딸려오는게 조절이 좀 힘들긴 하지만 ㅠ 제품은 좋아요!,5,2021-02-25,나이아신아마이드
425,항상 사용하는 제품입니다 보습이 좋아서 사용하고 있어요 항상 건조했었는데 이제품을 사용하고 부터 땡기는것도 없구 피부톤도 안정적인 것 같아요 잘 쓰겠습니다,5,2021-02-25,나이아신아마이드
426,처음엔 부담스러운가격에 사기망설였었는데 쓰고나서 그 가격 안아깝고 촉촉해요,5,2021-02-25,나이아신아마이드
427,리치하긴하지만 정말 피부 많이 좋아젔어용,5,2021-02-25,나이아신아마이드
428,세일을 많이해서 쟁여놓으려고 저렴하게 구입했어요. 가격도싸고 저녁마다 바르는데 좋은거 같아요. 앞으로 더써봐야 알겠지만요.,5,2021-02-25,나이아신아마이드
429,피부가 촉촉해지는 느낌을 받았고 보습력이 좋습니다^^,5,2021-02-25,나이아신아마이드
430,탱탱한 느낌이 좋아요. 피부가 한 톤 더 환해진 느낌이구요.,5,2021-02-25,나이아신아마이드
431,이니스프리 블랙티 앰플 체험 이벤트에 참여해서 좋은 기회로 에센스 대용으로 써보았습니다. 쫀쫀한 질감이 거칠어빈 피부에 탄력과 촉촉함을 주어서 만족했습다. 다만 지속력이 길지는 않은편이라 그점은 살짝 아쉬워 보완되었으면 좋겠네요~ 암튼 좋은 기회로 체험 감사합니다^^,5,2021-02-25,나이아신아마이드
432,블랙티 앰플 사용하면서부터 피부톤이 환해지고 밝아진것 같아요. 요즘 세일 많이 해서 세일할때마다 사두고 얼굴 전체에 듬뿍듬뿍 발라요. 톡톡 두드려주면 싸~ 악 흡수되어서 얼굴 전체가 촉촉해지고 윤이나는것 같아 좋아요~ 샘플도 함께있는 세트 상품 너무 좋아요~~~,5,2021-02-25,나이아신아마이드
433,아침까지 촉촉하고 부드러워서 좋아요.,5,2021-02-25,나이아신아마이드
434,샘플써보고 정품 구매하였습니다.발림성이 좋고 끈적임없이 잘 ㅅ 흡수 됩니다.얼굴이 밝아진.느낌 너무좋아요~^^,4,2021-02-25,나이아신아마이드
435,피부가 좀 쫀쫀해진 느낌이 드네요 한병 다 써봐야 좀더 알것 같아요,4,2021-02-25,나이아신아마이드
436,이벤트 할 때 받았던 샘플을 사용해보고 마음에 들어서 본품 구입했어요. 날씨 쌀쌀하고 건조해지기 시작할 때 피부걱정이 돼서 사용하기 시작했는데 너무 좋네요! 앰플이라 그래서 조금 과하지는 않을까 했는데 무거운 느낌도 없고 잘 흡수됩니다. 저녁에 자기전에 바르고 크림으로 마무리하는데 다음날 아침에 일어나면 번들거리지도 않고 촉촉함이 남아있는 기분이라 좋아요!,5,2021-02-25,나이아신아마이드
437,요즘 잠을 잘 못자서 얼굴이 푸석하고 했는데 아침저녁으로 바르니 얼굴이 환해진듯 해요 한병 다쓰고 두병 쟁여뒀어요~~~ 이젠 없으면 안되죠^^,5,2021-02-25,나이아신아마이드
438,피부가 좀 쫀쫀해진 느낌이 드네요 한병 다 써봐야 좀더 알것 같아요,4,2021-02-25,나이아신아마이드
439,피부가 좀 쫀쫀해진 느낌이 드네요 한병 다 써봐야 좀더 알것 같아요,4,2021-02-25,나이아신아마이드
440,민감성 피부인데 잘 맞았습니다. 바르기에도 산뜻하고 무겁지 않아서 제가 쓰기에 너무 좋아요 다쓰면 재구매하려고 합니다.,5,2021-02-25,나이아신아마이드
441,마침 필요한 제품이었는데 할인도 하길래 얼른 구매해봅니나 좋아요,5,2021-02-25,나이아신아마이드
442,나이트 케어로 항상 발라주고 있어요! 발림성이 좋아서 1-2 방울로도 얼굴 전체 다 바를 수 있어요- 향도 상큼해요,5,2021-02-25,나이아신아마이드
443,ㅇ원체험분을 써보고 좋은것 같아서 블랙티 뉴이어 스페셜 셋트를 구매했어요 계속 써보려구요,5,2021-02-25,나이아신아마이드
444,영성이 자자해서 체험해보려고 받아보았는데 정말 좋아요,5,2021-02-25,나이아신아마이드
445,탄력 샹기는게 느껴져요!! 완전 짠짱맨임.. 특히 크림.. 너무 좋아 추가구매했어요 ㅋㅋㅋㅋㅋ,5,2021-02-25,나이아신아마이드
446,샘플 체험으로 사용했는데 좋아서 본품도 구매 들어갑니다 감사합니다,5,2021-02-25,나이아신아마이드
447,촉촉하고 끈적이지 않고 발림성이 좋고요 제 피부가 수부지 피부에 민감한편인데 이 제품을 쓰고 트러블이 나지 않아서 좋았어요 바르고 잔 날 안 바르고 잔 날 확실히 차이가 있는거 같아요 바르고 잔 다음날은 피부가 촉촉하고 부드러워요 블랙티 앰플이 엄청 유명하던데 유명한 이유가 있는거 같아요 본품 구입해서 계속 써야겠어요!,5,2021-02-25,나이아신아마이드
448,바르고나면 피부가 부드러워져요 좋네요,5,2021-02-25,나이아신아마이드
449,저녁에 바르는데 촉촉함이 오래가요. 재구매하고 싶습니다.,5,2021-02-25,나이아신아마이드
450,피부가 건조하고 땡기고 간지럽고 그랬는데 블랙티앰플로 바꾸고 좋아졌어요~ 같이 온 크림도 끈적이지 않고 너무 좋네요 용량 큰 거로 살껄 그랬어요 재구매 의사 있습니다,5,2021-02-25,나이아신아마이드
451,아기낳고 잠도제대로 못자서 피부도 푸석푸석 톤도칙칙했는데 숙면한것처럼 윤기가나요~겉도는 유분이아니라 담날까지 촉촉하니 속까지 수분이 차오르는느낌 .이제 세럼은이걸로 정착입니다.,4,2021-02-25,나이아신아마이드
452,정말 고급지고 좋아요 감사합니다 잘사용할게요,5,2021-02-25,나이아신아마이드
453,묵직한 제형인데도 불구하고 흡수력이 너무 좋았어요 향도ㅈ은은하니 좋았어요,5,2021-02-25,나이아신아마이드
454,쫀쫀한느낌이라서 지금계절에 쓰기 좋았어요 촉촉함도 오래가구요,5,2021-02-25,나이아신아마이드
455,속건조를 잡아주는 느낌이에요. 질감이 좋습니다.,5,2021-02-25,나이아신아마이드
456,써봐야안다 샘플 신청해서 써봤는데 제 피부랑 너무 잘맞아요. 향도 괜찮고 쫀쫀하게 발려요. 홈페이지 사용법대로 2-3번 덧바르는데도 마무리감이 끈적거리지않고 흡수도 잘됩니다.,5,2021-02-25,나이아신아마이드
457,아침에 기초를 바르고나와도 점심 지나면 또한번 에센스나 크림을 발라야할 정도로 심햇는데 블랙티를 쓰고 난 후부터 속건조가 눈에띄게 사라졋어요 그래서 지금 두병째 쓰고잇는중입니다!!!,5,2021-02-25,나이아신아마이드
458,바르고 피부가 부드러워진것같아 좋습니다.,4,2021-02-25,나이아신아마이드
459,바르면 바로 촉촉 바로 흡수되요 향에 민감한편인데 은은하구요 다음날 화장할때 감동입니다^^,5,2021-02-25,나이아신아마이드
460,처음 써보고 너무 좋아요 재구매했어요,5,2021-02-25,나이아신아마이드
461,"블랙티 앰플! 체험 이벤트 덕에 처음 써봤는데, 너~~~~무 너무 좋아요! 다들 한번 써보세요. 양 대비 가격 때문에 망설였었는데, 직접 써보니 가격 생각 안날만큼 너무 좋아요. 비싼 타사 앰플들 필요없어요. 발림성, 피부 부드러움, 향 모두 백점! 앞으로 애정템으로 찍어놨습니다!",5,2021-02-25,나이아신아마이드
462,쫀쫀감이 느껴지는 앰플같아요.체험 이벤트로 주문해서 썼는데 정상상품 구매해서 사용 해보려구요,5,2021-02-25,나이아신아마이드
463,처음에 샘플을 써보고 제 피부타입에 너무 잘 맞고 은근한 티 향기가 너~무 맘에 들었구요 쫀득한 앰플이 쏙 스며드는 느낌과 나이트크림으로 마무리하면 깊은 수면에도 도움이 되고 아침에 일어났을때 촉촉함이 남아있어 건성피부에 쵝오인거 같아요~~^^ 나이도 있고해서 조금 듬뿍 바르다보니 용량이 작은것이 흠이긴한데 샘플이 또 요긴하게 쓰여서 아쉬움을 달랠수 있겠네요~~ 얼굴 건조하신분들 추천합니다!!@.@,4,2021-02-25,나이아신아마이드
464,두번째 구매해 사용중입니다~ 40대 중반인데 푸석거리고 건조한 피부여서 나름 신경이 쓰여 많이 알아보고 구매했는데 매우 만족합니다~ 한동안 다른제품 안쓰고 블랙티라아 쓸꺼 같아요~~,5,2021-02-25,나이아신아마이드
465,스킨 대신 이걸 사용해요. 매장서 직원 추천으로 샀는데 아주 좋네요 40~50대 사용하기에 건조함도 유분끼도 모두 만족할만한 제품 입니다. 예전엔 이니스프리 한가지라인으로 쭉 썼는데 요즘은 라인별로 골라쓰니 재미도 있고 향도 발림성도 여러가지 경험할수 있어 그리 하고 있어요. 두병째 사용하고 있어요.^^,5,2021-02-25,나이아신아마이드
466,와 완전 최고 정도는 아닌데요. 민감성 피부에는 과한지 뾰루지가 납니다.(이거 말고 다른 화장품이 바뀐게 없거든요. 생활 패턴도 일정합니다만),4,2021-02-25,나이아신아마이드
467,첫 체험단이후 두번째 구매입니다. 써보자마자 너무 맘에 들어 기회되면 여분을 쟁이게 되네요ㅋ 겨울동안 집에서 게으르게 있으니 얼굴이 너무 거칠어지고 칙칙하고 피부가 엉망이 되더라구요 피부과는 가기싫고 ㅠㅠ 쟁여둔 세럼을 꺼내 집중적으로 바르니 개선이 되었어요 꾸준함이 제품의 효과를 느끼게 해주네요 나의 게을러터짐이 문제 ㅠ,5,2021-02-25,나이아신아마이드
468,체험샘플 써보고 좋은것 같아 구매했는데 만족스럽네요. 발림성 좋고 촉촉히 스며들어 속당김이 없어요. 환절기와 겨울철에 피부겉은 유분기 있어도 속당김이 있어 어쩔수없이 크림 덧바르고 했는데 이 앰플로 해결되네요.단종되지 않는한 늘 구비해두는 제품이 될것 같아요,5,2021-02-25,나이아신아마이드
469,패키지가 너무 예쁘고 좋아요. 선물하기 딱 좋음.,5,2021-02-25,나이아신아마이드
