,review,point,date,ingre
2563,날씨가 더운데도 건조한 것 같아서 구매했는데 괜찮네요,5,2020-06-08,히알루론산
2564,"딱 1번 사용하기 좋은 양이고, 아침에 일어나니 탱탱해진게 느껴집니다!",5,2020-06-08,히알루론산
2565,피부가 안좋을 때 몇일 써주면 금방 회복되는 느낌이에요~,4,2020-06-08,히알루론산
2566,1+1 행사할때 쟁여 놔야겠어요!! 촉촉하고 마음에 듭니다!,5,2020-06-08,히알루론산
2567,바르고나니 쫀쫀하니  피부가 탱땡해지는 느낌이 들어요,5,2020-06-08,히알루론산
2568,항상 애용하던 제품이라 믿고씁니다 사진많이 찍기 전날이나 중요한 전날에 사용하고 있어요 가격이 좀 사악하긴하지만 원플러스 원 행사할때 쟁여둡니당 사용하고 직후에는 조금 끈적한 감이 있지만 흡수되고 자고 일어나면 피부가 반질반질 촉촉해서 좋아요,5,2020-06-08,히알루론산
2569,가격이 좀 있는편이라 행사가격 아니면 못사겠어요ㅠ하지만 효과는 짱입니더,5,2020-06-08,히알루론산
2570,진짜 넘 좋아요 한번 사서 써보고 좁쌀 다 들어가서 또삿어요 진정에도 좋고 촉촉하고,5,2020-06-08,히알루론산
2571,아직 안써봤다민 중요한날에 쓸려고 대기중인 앰플들 입니당,5,2020-06-08,히알루론산
2572,아직 써보지는 않았지만 1+1 할때 궁금해서 구매 해봤습니다,5,2020-06-08,히알루론산
2573,본격적인 강한 자외선과 더위에 쉽게 민감해지는 피부에 진정효과를 쉽게 확인할수 있었어요. 건강한 피부를 만드는데 기존의 콜라겐 팩보다는 어느정도 효과가 더 있는 것 같아요.,5,2020-06-08,히알루론산
2574,자극없이 촉촉하고 다음날 화장이 잘먹음....비싸지만 행사때 잘 노려서 사면 좋을 것 같습니다.,5,2020-06-08,히알루론산
2575,촉촉하고 좋아요~~~~~~~~~ 피부 매끈!!,5,2020-06-08,히알루론산
2576,이거 좋다고 해서 사봤는데 일단 일반 시트 팩 처럼 귀찮지 않아서 좋아요 그리고 촉촉해요,5,2020-06-08,히알루론산
2577,항상잘쓰는제품 무난하게 쓸만함 간편해요두번째구매 좋아여,3,2020-06-07,히알루론산
2578,건조한피부라서 탄력도 떨어지는데 사요해보니 쫀쫀해지더라구요~~ 꾸준히 사용하면 효과있을듯요,4,2020-06-07,히알루론산
2579,"인기 많은 제품같아서 원플원할 때 구매해봤습니다.
알갱이에 액체를 뿌리면 알갱이가 녹는데 그걸 얼굴에 바르면 되는 것 같더라구요.
수부지라 그런지 이 제품 사용 후 따로 크림을 쓸 필요 없다고 느낄만큼 촉촉하고 유분감 느껴지면서 쫀쫀했어요.",5,2020-06-07,히알루론산
2580,"중요한날 앞두고 메이크업하ㄱㅣ 전날 바르고 자면 뜨는 것도 덜하고 메이크업도 잘 먹고 너무 마음에 들어요!
유일한 단점이라면 가격이긴한데 그래도 효과가 너무 좋으니 구매를 매번 하게 되는것 같아요!
그래도 행사때 사는게 개이득!!",5,2020-06-07,히알루론산
2581,"좋아요. 이전에 있던 것이랑 큰 차이는 모르겠지만
기초화장 귀찮을 때 그냥 이거 하나 사용해줘도 보습 나쁘지 않아요. 앰플인데 끈적임이 많지 않아서 좋습니다",5,2020-06-07,히알루론산
2582,"하도 소문이 좋아서 구매했어요
1+1 자주해주세요~",5,2020-06-07,히알루론산
2583,닝ㄴ아아느느ㅡㄴㄴ젛아요요요요요요요오ㅗ노ㅗ옹요요요요요ㅛ요요요요ㅛㅇ허허ㅓ퍼ㅓ,4,2020-06-07,히알루론산
2584,"얼굴이 자꾸 건조해서 고민인데

바르고나면 얼굴이 쫀쫀해지는거같아요

자극없고 순해서 좋아요",5,2020-06-07,히알루론산
2585,자주 쓰는 제품 제가 가장 좋아하는거에요 ㅋㅋ조아여,4,2020-06-07,히알루론산
2586,포장도 꼼꼼하고 배송빠르고 만족합니다. 재구매 의사있어여,5,2020-06-07,히알루론산
2587,"웰라쥬 라인 중에서 제일 좋아해요 ㅠㅠ 
최고최고",5,2020-06-07,히알루론산
2588,"피부 건조가 심하거나, 특별한날 전에 하고 주무시면 좋은 것 같아요",5,2020-06-07,히알루론산
2589,웰라쥬 키트 유명해서 샀는데 골드콜라겐은 잘 모르겠어요,5,2020-06-07,히알루론산
2590,"원데이로 사용해봤는데 촉촉하고 피부가 
반질반질하네요",5,2020-06-07,히알루론산
2591,악건성인데 한번 사용해보고 괜찮아서 세트로 구매해야겠어요 ㅋ,5,2020-06-07,히알루론산
2592,"유명한 제품이고 칭찬이 많아서 약간 비싸다고 생각했지만 구입했습니다~
그런데 저는 특별히 좋은 점을 모르겠어요ㅜ
그냥 에센스 대용정도? 인거 같아요",3,2020-06-07,히알루론산
2593,건성이라 가끔씩 피부 속 수분감 꽉 채워주고 싶을 때 쓰고 있어요! 양이 충분해서 얼굴에 여러번 두드려 바를 수 있어요!,5,2020-06-07,히알루론산
2594,세일할때 항상 쟁겨 놓는 제품이에요. 가격이 후덜덜하지만... 확실히 다음날 피부상태가 좋아져서 중요한 날에 자주 쓰고 있습니다.,5,2020-06-07,히알루론산
2595,"무조건 피부가 좋아야 하는 날 전 날에 사용하면 좋을 듯
바르고 자고 일어나면 피부결이 달라짐. 부모님한테 사드려도 좋아하실거같음",5,2020-06-07,히알루론산
2596,웰라쥬 키트 좋다고 해서 샀는데 그냥 무난해요 ㅠ,3,2020-06-07,히알루론산
2597,유명한 제품이라 행사할때 구매했는데 입소문 만큼의 효과는 전혀 못느꼈어요 ~ 저한테는 안맞는거 같아요 ㅎ,3,2020-06-06,히알루론산
2598,"워낙 유명해서 한 본 구매해 봤는데요
한번의 사용만으로는 큰 효과를 판단하기는 어렵겠죠? 
그래도 좋은 것 같습니다",5,2020-06-06,히알루론산
2599,"재구매해서 쓸정도로 좋아요
할인행사 다양해서 마니 구매하네요",4,2020-06-06,히알루론산
2600,좋아요 키트 종류별로 다 구매중이에요 홈케어 하는 기분입니다,5,2020-06-06,히알루론산
2601,"웰라쥬 키트는 정말 쟁여둬야합니다, 바르고 잔 다음날과 화장전에 발라주면 화장이 아주 잘먹어요",5,2020-06-06,히알루론산
2602,촉촉하고 간편하게 쓰기 좋아요. 드라마틱한 효과를 봤다고 생각되지는 않아요.,4,2020-06-06,히알루론산
2603,린제이팩이랑 같이사용하니 효과가배로좋더라구여 저처럼귀차니즘도 사용하기편하게되어있어요 좋아요,5,2020-06-06,히알루론산
2604,낱개로1+1하길래 여러개 사봤어요 엄청난 수부지라 수분크림 진짜 좋은거 써야되는데 이거 바르고 자면 수분충전갑ㅋㅋㅋ재구매하려구요,5,2020-06-06,히알루론산
2605,"웰라쥬는 말이 필요없쮸
기본만 썼었는데, 평이 너무 좋길래 이것도 사 봤어요
노화를 막아죠 월라쥬!",5,2020-06-06,히알루론산
2606,"엄마가 좋아해서 세일할때 자주 사요~~
건성피부에게 촉촉하고 다음날 피부가 좋아보여요 ㅎㅎ",4,2020-06-06,히알루론산
2607,"웰라쥬 업스레이드 됐다고 해서 
사용해봤는대 이전보다 좀 더 가벼워진 느낌이애요
흡수도 더 빨리되고 싹 스며드네요
그래서 그런지 보습이 부족해진 느낌이기도한대
지금같은 날씨에 사용하기는 더 좋은거 같아요",5,2020-06-06,히알루론산
2608,"저번엔 수분 라인으로 샀는데 이것도 궁금해서 사봤어오
다음엔 또 다른걸류 사봐야겟네여",5,2020-06-06,히알루론산
2609,너무 좋아하는 제품이에요. 금도 들어있어서 고급스러워요. 세일 중이면 항상 구매하고 있어요. 저녁엔 스킨하고 이것만 발라줘도 충분해요. 바르고나면 다음 날  피부가 줗아지는 느낌이에요,5,2020-06-06,히알루론산
2610,유튜브 보고 구매했어요 좋아요 보습에 좋아요 청결한것같아요,5,2020-06-06,히알루론산
2611,"웰라쥬 키트 너무 좋아요 
떨어지면 불안해서 계속 쟁여놓는 템 ㅎㅎㅎ",5,2020-06-06,히알루론산
2612,"다음날 중요한날이면 무조건 이거 바르고 자요
그럼다음날 화장 개잘먹음!!!",5,2020-06-06,히알루론산
2613,"순하니너무좋아요 순하니너무좋아요
순하니너무좋아요 순하니너무좋아요",5,2020-06-06,히알루론산
2614,"여행갈 때 급하게 가져간건데 일단 휴대하기 너무 좋구요
보습 진정 다 괜찮은거 같아요",5,2020-06-06,히알루론산
2615,"정말 정말 매우 매우 촉촉해요!!!!!
마스크? 종류라고 해야 하나
암튼 제가 사용해본것중에 제일 촉촉한듯해요
사진 찍거나 중요한 날 화장하기 전날밤에 자기전에 하면
다음날 화장이 잘 먹어요 넘넘 촉촉하고 광도 돌아요
아쉬운 점은 조금 비싼 가격?
가격 빼곤 제품에 흠잡을게 전혀 없어요
경제적으로 여유로우면 매일 사용하고 싶을 정도예요~",5,2020-06-06,히알루론산
2616,이 제품이 워낙 유명하다보니 사용해보고싶었어요. 원플러스원 행사로 이번에 구매해봤는데 수분력 뛰어난 것 같아요! 덕분에 건조함이 잡힌 것 같아요. 단점이라하면 금액면이 다인 것 같아요... 비싸지 않으면 많이 사고싶지만 가격이 부담되가지구... ㅠㅠ 행사 자주해주세요!!! 자주 구매할 수 있도록!!^^*,5,2020-06-06,히알루론산
2617,순간 사르르~녹고 수분이 충분히 채워지는 느낌이 좋아요,5,2020-06-06,히알루론산
2618,"요거만 바르고 넘 촉촉해서 크림 
바르는걸 잊음.",5,2020-06-06,히알루론산
2619,"1+1일때 저렴하게 구매했아요 
유명한 제품인 이유가 있네요",4,2020-06-06,히알루론산
2620,"쫀쫀하고 좋아요
수분하인 써보고 미백 진정 영양 다 샀어요~
바르고 나면 화장 잘 먹고 좋습니다",4,2020-06-06,히알루론산
2621,"피부가 너무 건조해서 추천 받아서 사용해봤어요
마침 1+1이라 저렴하게 구입했네요
바르면 정말 피부가 쫀쫀해지면서 광이 장난아니에요
은근 양이 많아서 얼굴부터 목까지 다 발랐어요
너무 건조하다 할때 바르고 자면 좋을거 같아요",3,2020-06-06,히알루론산
2622,"이건 무조건 세일할때 쟁이는템 중에 하나에요ㅋㅋ
중요한날이나 피부 컨디션이 별로인날에 바르면 다음날 피부가 괜찮네요ㅋㅋ 히알루론산은 사랑입니다 ㅋㅋ",5,2020-06-06,히알루론산
2623,한번써보고 편하고 좋아서 다시 주문했어요 시트 뗄 필요없어서 넘 편해요,5,2020-06-05,히알루론산
2624,"다음날 확실히 수분감이 느껴져서 좋아용
1+1 행사 자주 했으면 좋겠네요",3,2020-06-05,히알루론산
2625,유튜버들이 추천해줘서 구매했는데 성분도 순하고 특히 수분감에 탁월함! 수부지라서 수분이 매우 필요한데 피부 컨디션 안좋은날 저녁에 얘 발라주면 수분이 팡팡 터져서 좋아요 :-),5,2020-06-05,히알루론산
2626,웰라쥬팩은 할인할때마다 쟁여두는 필수템! 촉촉하고 순해서 좋아용,5,2020-06-05,히알루론산
2627,리뉴얼 되었는지 케이스가 바뀌었네요. 이 제품은 단종되지 않는 이상 꾸준히 쓸 제품입니다,5,2020-06-05,히알루론산
2628,선물로 흐산건대 받는사람이엄청 좋아하여ㅔ!!!,5,2020-06-05,히알루론산
2629,"1+1 하길래 유튜버가 추천했던거 생각나서 삼
담날 화장 잘 먹고 싶을때 써보려고함",5,2020-06-05,히알루론산
2630,너무너무 좋아서 재구매했아요 다음에 할인하면 또 사러 올게용,4,2020-06-05,히알루론산
2631,미쳤어요 ㅠㅠㅠ 중요한 날 전날에 바르고 자면 피부가 쫀득쫀득해지고 수분이 차오른다? 라는 느낌을 확실히 바르는 것 같아여 !!! 너무 좋아요 ㅠㅠㅠ세일때마다 쟁여놓는데 정말 좋네요,5,2020-06-05,히알루론산
2632,"이거 바르고 자고 일어나면 얼굴에서 광마고 진짜
미쳣다 라는
표현밖에안나옴 샾에서 관리 받고 나온 얼굴임
나랑 너무 잘맞아서 공홈에서 지름
사실 공홈이 더쌈 님덜 웰라쥬 공홈 대박 세일중임
정말 저렴하게 구매 가능함 웰라쥬 공홈으로 고고하삼",2,2020-06-05,히알루론산
2633,"웰라쥬 라인별로 다 샀는데 콜라겐 특히 넘  좋아요 이거바르고 담날
진짜 피부가 좀 환해진느낌??? 행사할때 무조건 사는제품이에요❤️",5,2020-06-05,히알루론산
2634,한번 체험용으로 사 봤었는데 괜찮은 듯 해서 1+1일 때 재구매 합니다,5,2020-06-05,히알루론산
2635,다음날 피부결부터 달라져요. 화장도 잘되고 정말 피부 좋아집니다. 좋다라는 말밖에 할말이 없어요,5,2020-06-04,히알루론산
2636,"가격이 좀있기때뮤에 세일할때  몇개씩 쟁여둡니다.
중요한약속있는전날에 갈바닉과 함께 사용하니 더 효과가좋은것 같아요",5,2020-06-04,히알루론산
2637,"말해 뭐해요. 바르고 난 다음날은 여드름이나 자국도 좀 들어간것 같고 피부 진짜 좋아요ㅜㅜ
흠이라면 가격....
웰라쥬 사랑해요",5,2020-06-04,히알루론산
2638,"심한건성인데
진짜좋다라는생각은안들어요.
너무끈적이는느낌때문인것같아요.",4,2020-06-04,히알루론산
2639,"피부 난리날때마다 한번 쓱하면 영양충전!!
여드름피부인데도 잘쓰고있어요!!",3,2020-06-04,히알루론산
2640,추천받아서 사용했는데 피부진정과 보습에 좋은듯 해요.아침에 환한?느낌이네요,4,2020-06-04,히알루론산
2641,"이거 아직도 안써본 사람 손?
할인행사하면 아묻따 하고 걍 지르셈",5,2020-06-04,히알루론산
2642,너무너무 좋아서 재구매했아요 다음에 할인하면 또 사러 올게용,5,2020-06-04,히알루론산
2643,"유튜브로 보고 반신반의 사봤는데
원플원때 쟁여둠
순하고 촉촉 그 자체...",5,2020-06-04,히알루론산
2644,"바르고 난 다음날 피부가 정말 좋아보였어요.
약간의 광이 느껴집니다 한 번 사용으로 큰 만족을 느껴서 종류별로 다 샀어요.
바른 날 약간 얼굴이 간지러움을 느꼈지만 따로 뾰루지가 나거나 빨갛게 변하진 않았어요.",5,2020-06-04,히알루론산
2645,"리뷰후기가 어마무지하게 좋은 아이템이라 믿고사봤는데

역시나 헉 너무너무좋아여

비싸서 고민을했다가 요번 원플행사에 6개나일단쟁여놨는데 

세일할때 더사다놔야겠어여

일단 첨써봐서 어케해야했는데 손바닥에오목하게쥐고 

동글이를 놓구 앰플투입ㅋ

글케하는게 훨씬 안아깝고 마지막에 손바닥으로 쓰윽ㅋ

첨에얼굴에발랐을때 이게모야 했는데 순간스며들어서

전 그냥 보습이 전혀안됀줄알았거든여

근데담날일어나  썬크림을 발르는순간 얼굴에서 광이 ㅋㅋ

너무 너무 화장두잘받구 얼굴이 탱탱해보이구 너무좋네여

첨접해본 아이지만 사길잘했네여 앞으로 쭈욱써야겠어여",5,2020-06-04,히알루론산
2646,엄마 써보시라고 사드려서 이 제품은 안써봤지만 초록색 써보고 너무 좋아서 이 제품도 사서 써보려구요,5,2020-06-04,히알루론산
2647,"지인이 좋다고 해서 구매핬는데,한번 사용으로도 탱탱함이 느껴져요. .단점이라면 비싼거요ㅎㅎ",4,2020-06-04,히알루론산
2648,종류별로 다샀는데 이게 젤 좋은거같아요 ㅋㅋㅋ 꼭 해주고있어요 세일할때마다 사놔야 겠어요ㅋㅋㅋ,5,2020-06-04,히알루론산
2649,"워낙 입소문 탄 제품이라 1+1 행사 할 때 구매했는데
바르고 나면 굉장히 피부가 쫀쫀해지네요.

한 두 번 바른 걸로 주름개선 여부를 확인할 수는 없지만
꾸준히 사용해주면 좋은 효과를 기대해 볼 수 있을 거 같아요 :)

저처럼 악건성분들은 요거 하나도 기초 끝내기 보단 평소에 쓰시는 에센스, 크림이랑 같이 발라주셔야지 안건조하실거에요 !

별 하나 뺀 이유는 향이 별로..",4,2020-06-04,히알루론산
2650,다음날 화장 잘먹는 다던데 잘 모르겠어요 ㅠㅠㅠ,5,2020-06-04,히알루론산
2651,"우선 수분 짱짱임 
엄청 순해요 .. 
피부 뒤집어졌을때 몇 개 사서 매일매일 바르면 
빨리 돌아와요",4,2020-06-04,히알루론산
2652,안써봤는데 좋을듯 시카는 만족했삼 이것도 좋겠지 뭐,5,2020-06-04,히알루론산
2653,"처음 구매해봅니다 신기해서 샀는데
아직 크게 효과는 모르겠지만
나중에 기회되면 또 구매해볼랍니다",5,2020-06-04,히알루론산
2654,좋다 좋다 하기에 샀는데 음 흡수가 너무 어려워요ㅠㅠ 수분앰플들이 좀 날아가는 느낌이 있는데 이건 그런건 없는거 같아요,5,2020-06-04,히알루론산
2655,유튜브에서 좋다고 많이 그래서 샀어요 다음날 달라진게 느껴진다고 하니까 기대되네요.,5,2020-06-04,히알루론산
2656,"양이 너무많아서 흡수시키고 또바르고 계속 바르게되요 ㅋㅋ어쩔수없이 마치 7스킨을 하는듯한 느낌?..그래서 건조함 전혀없고여
비타민 발랐을때는 딱히 미백느낌은 못받았어요...그냥 에센스..",4,2020-06-04,히알루론산
2657,쟁여놓는 제품린제 이번에 리뉴얼되서 구입했어요.  그냥 사용하는 걸로는 리뉴얼된 점을 잘 모르겠지만 웰라쥬 원데이키트는 화장하기 전에 바르면 화장도 잘 먹고 수분감도 충전해줘서 좋아하는 제품이에요.,5,2020-06-04,히알루론산
2658,가격이 좀 나가서 그렇지 진짜 팩 대신 사용해도 될 만큼 좋네요~ 팩한 다음날 같이 수분충전돼요. 언제나 1+1 기회를 놓치지 않고 쟁여놔야겠어요!,5,2020-06-04,히알루론산
2659,"유튜브에서  워낙 좋다고 해서 세일도 하길래 처음 구매해봐요
세일안하면 한개에 5900원이면 비싼가격이지만
비싼만큼 효과가 좋을꺼라 생각하고 기대중이요",5,2020-06-04,히알루론산
2660,"웰라쥬 이거 괜찮더라구요
아직 한개밖에 안써봐서 5점을 줘도되나 싶어서 4점 줬어요 ㅋㅋ
결혼식 가기 전날밤에 써봤는데 정말 피부가 보들보들해지는 느낌? 아까워서 매일은 못쓰겠고
다음날이나 즉각적으로 피부가 정말 좋아졌으면 좋겠다! 싶을때 한번씩 쓰면 좋은것같아요",4,2020-06-04,히알루론산
2661,"왜 이제서야 만났는 지 모르겠읍니다 ,,, 이제 이 친구 없는 삶은 상상도 모대요",5,2020-06-04,히알루론산
2662,"옛날에 썼을 때 이게 뭐 그만큼 유명템이지 별룬데 싶었거든요,,? 그때는 겨울이여서 저한테는 조금 건조하게 느껴져서 그런건지 이번에 써보니 이거 왜 이렇게 좋냐묘,,.❤️ 유명템은 이유가 있네용 ㅎㅎ 화장 잘 먹어여 하는 날 저녁에 다 바르고 자면 그 다음날 완젼 잘먹어용 👍",5,2020-06-04,히알루론산
2663,유명하길래 샀는데 완전 촉촉하네요 수분보충애 좋은듯,5,2020-06-04,히알루론산
2664,"다음날 촉촉보스 되어있어서
화장장먹어요 !! 최고",5,2020-06-04,히알루론산
2665,엄청 유명해서 샀는데 그냥 무난하게 잘쓰고있어요~,4,2020-06-04,히알루론산
2666,"진짜 비싸지만 진짜 좋아서 할말 없는 ,, 템입니다 ㅜ 
화장 잘먹어야하는날 전날에 하고 자면 담날 화장 정말 잘되구요 
촉촉해서 좋아요 굳굳",5,2020-06-04,히알루론산
2667,최고입니다역시 히알루론산이있어서  촉촉하구  세일기간에꼭 원플러스원으로구매하는데   삼천원정도되는데 너무좋아요  투자할만한가치가있구시트보다  스페셜케어로사용  하는데  보습감이꿋꿋,5,2020-06-04,히알루론산
2668,"건성인데도 불구하고 항상 계절이지나면 많이 건조해지고
수분끼가 없어서 화장도 먹지않고 , 푸석푸석한 날엔 
저녁 자기전 수분보충으로 사용해주고 있어요! 
처음엔 다소 끈적임을 느낄수있지만 빠르게 흡수 되는점에
만족도가 높습니다 사용감은 아무래도 물이라서 흘러내리는점이
살짝 단점이긴하지만 한꺼번에 손바닥에 쏟고 바르기보다는
적게 적게 양조절하면서 레이어링 해서 바르면 수분감이 두배로
피부에 느껴져요 🙂 그리고 마스크팩으로 인한 자극을 줄수있는 
민감한 피부엔 이 제품을 꼭 추천해 드리고싶어요 에센스 제형이라
기초단계도 확실히 줄일수있고, 아침에 사용해도 무관한 제품!
바쁜 생활속에 흡수율이 높기때문에 마스크팩붙일 시간을 줄이기!",4,2020-06-04,히알루론산
2669,웰라쥬 키트 좋아해서 원뿔원하길래 바로 구입했어요. 사용하기 편해요.,4,2020-06-04,히알루론산
2670,주름이 깊어져서 고민이었는데 웰라쥬 쓰면서 개선되길 바라고 있어요 ㅎㅎ,4,2020-06-04,히알루론산
2671,좋다고 입소문나서 속는셈치고 구매했는데 속부지인 나한테 넘좋은아이템같아요,5,2020-06-04,히알루론산
2672,"오 이거좋아요ㅎㅎㅎ 근데 비싸요 ㅎㅎㅎ
바를 땐 기대 안했는데 다음날 맨질맨질 좋아요 ㅎㅎ",4,2020-06-04,히알루론산
2673,"오늘써보니 왜좋은지ㅡ알겠뚬요
수분감도 좋고 완전 물건임 하지만 가격이 너무 비쌈 ㅠㅜ",3,2020-06-03,히알루론산
2674,딱히 좋은지는 잘 모르겠고 너무 끈적거려서 불편해요.,5,2020-06-03,히알루론산
2675,올리브영 직원 분이 강력 추천해주셔서 샀는데 아주 좋아요 건성인데 아주 아주 좋습니다👍🏻👍🏻 저도 추천 받았지만 추천합니다!,5,2020-06-03,히알루론산
2676,좋다는 얘기를 워낙 많이 들어서 써보고 싶었는데 마침 올영에서 1+1 행사를 하길래 매장 방문했더니 품절 ㅜ 결국 오늘드림으로 주문했어요! 시카랑 히알루론산 둘 다 사용해봤는데 둘다 자극없이 순하고 좋더라구요. 개인적으로는 히알루론산이 더 피부에 잘 맞는거 같아요. 시카도 진정이라기 보다는 수분느낌이 더 많은 것 같아서 그럴바엔 히알루론산 쓰는 게 낫더라구요~ 또 구매하고 싶네요!!!,5,2020-06-03,히알루론산
2677,"아주 좋아요 추천합니다아아아 
재구매 계속 허고 있어요
원쁠원 할때 구매하면 짱인듯요! 
추천합니더",4,2020-06-03,히알루론산
2678,"이미 구했지만 1+1에 또 구매했다. ""히알루론산""이 나한테 맞을지 기대된다.",3,2020-06-03,히알루론산
2679,회사 대리님이 추천해줘서 1+1이라 산건데 양이 한번에 다쓰기엔 많다그래서 주말에 짝꿍이랑 같이 써보려구요 ㅎ 기대되요,3,2020-06-03,히알루론산
2680,너무 좋고 냄새도 좋고 좋은데 일회용인데 너무비싸요,4,2020-06-03,히알루론산
2681,"다음날 화장 잘먹어야 할 때 주로 사용하는데
확실히 화장은 촵촵 잘먹어요

근데 그게 이 제품 덕분인지 당일에 기초를 
공들여서 튼튼히 쌓은 덕분인지는 잘 모르겠어요
차라리 가격 생각하고 시간만 여유롭다면
화장 전에 10-15분 마스크팩으로 수분충전하는게
훨씬 도움되는 것 같아요

1+1이라 좋은지 나쁜지도 잘 모르겠는데
뭐에 이끌린 듯 또 몇개 사긴했지만
암튼... 정가 주고는 잘 모르겠슴미다",4,2020-06-03,히알루론산
2682,간편하게 사용할 수 있다는게 이 제품의 가장 큰 특징인거 같아요.,3,2020-06-03,히알루론산
2683,처음사용하는거라 신기하고 마스크시트 타입이 아니어서 편해요,4,2020-06-03,히알루론산
2684,피부에 흡수가 잘되고 살짝 끈적이지만 깔끔해진거같아서 좋아요,5,2020-06-03,히알루론산
2685,"수분라인이 좋아서 이번에 주름도 구매했어요
한번밖에 안써봐서 그저그래요",5,2020-06-03,히알루론산
2686,원래 알고있던 제품이었는데 뷰티 유튜버가 소개하는 걸 보고 한 번 사용해봐야겠다는 생각이 들어서 구매했어요.,3,2020-06-03,히알루론산
2687,"더랩바이블랑두 토너랑 같이 사용하고 있어요.
앰플과 셋트로 사용하니,
더 촉촉하고 효과가 좋네요.",5,2020-06-03,히알루론산
2688,"너무 유명템 바르고 다음날 피부가 속까지 촉촉하단 느낌
세일할때 쟁겨야 할 제품",5,2020-06-03,히알루론산
2689,사용하기도 간편하고 다음날 피부가 촉촉해지는것 같아요,5,2020-06-03,히알루론산
2690,"저번에 구매했는데 너무 좋아서 다시 또 구매했어요
건조한피부에 딱이에요 행사할때 쟁여야겤ㅅ어요",3,2020-06-03,히알루론산
2691,평이 좋아서 종류별로 시켜봤는데 확실히 사용하고 다음날 뭔가 달라요 ㅋㅋ 계속 써보려구요,5,2020-06-03,히알루론산
2692,"진짜 좋아서 계속 구매하고 있어요. 
유튜버 분들이 많이 사용하시길래 따라 사용해봤는데 
진짜 좋네요 ㅠㅠ 추천합니다",5,2020-06-03,히알루론산
2693,마스크팩 귀찮을때 하면 좋습니다 촉촉하니 좋아용,5,2020-06-03,히알루론산
2694,"수분을 공급해줘서 좋네용
드라마틱한 효과는 잘 모르겠으나
꾸준히 쓰면 속건도도 잘 잡아줄것같아요",5,2020-06-03,히알루론산
2695,"평이 너무 좋아서 호기심에 구매해봤는데 생각보다 그냥그래요
아비브팩이 더 좋은거 같아요",5,2020-06-03,히알루론산
2696,믿고사는 제품입니다. 너무촉촉하고 너무좋아요. 세일할때 꼭 사야되는 제품입니다.,5,2020-06-03,히알루론산
2697,"요즘 대세라서 1+1할 때 쟁여봤어요 ㅋ
주변사람들 칭찬이 자자하더라구요 ㅋ",4,2020-06-03,히알루론산
2698,"진정제품 살 때 같이 구매했습니당
트러블없을때 속건조 채워주는용으로 좋았어요 ㅎㅎ",5,2020-06-03,히알루론산
2699,촉촉한 팩이라고 소문듣고 구입해봤습니당. 양이 많다고는 하지만 듬뿍듬뿍 바르면 충분한것같아요~아까워서 꼼꼼히 바르고있습니당~꾸준히 써보고싶네요~,4,2020-06-03,히알루론산
2700,호기심에 세일하길래... 구매했어요.. 아직 사용을 안해서 좋은지 모르지만.. 리뷰가 좋아서 괜찮은거 같아요,3,2020-06-03,히알루론산
2701,"바르면 부들부들 젛슴니당
에센스 양도 넘칩니다",5,2020-06-03,히알루론산
2702,온라인 전용으로 10세트짜리 계속 썼는데 리뉴얼(?) 되더니 비싸짐 ㅠ 하지만 1+1에 할인한다하니 바로 사벌임 ㅜ,5,2020-06-03,히알루론산
2703,1+1 자주해줘서 좋아요~ 다만.. 가격대비... 좋은지는 모르겠어요.. 그리고 바르기가 매우 불편해요 ㅋㅋ.. 평소에 쓰기에는 그냥.. 그렇고.. 그냥 여행갈때 시트팩 말고도 이런거 하나씩 챙기면 좋을거 같아요. ^^,4,2020-06-03,히알루론산
2704,이거 도대체 몇개를 사는건지.....저번에 이것만 몇만원어치를 살정도로 너무 좋아요 진심 이거하고 자고 일어나면 다음 날 화장이 그렇게 잘 먹어요ㅋㅋㅋㅋㅋ중요한 약속있을때는 하루 전날 꼭 하고 지요 원플원할때 항상 쟁여듑니더,5,2020-06-03,히알루론산
2705,원프원하길래 질러봤는데 포장?용기?도 쫌 쓰기 불편하고 비싸서 딱히 다시 사고싶진 않아요 전 차라리 토리든이 나은 것 같아욥,5,2020-06-03,히알루론산
2706,워낙 유명해서 써보고 싶었는데 역시 좋네요 우명한 이유가 있는 거 같아요,4,2020-06-03,히알루론산
2707,"늘 쓰던거라 좋아용 
얼굴이 좀 푸석일때 가끔 자주 사용 합니다",5,2020-06-03,히알루론산
2708,저한테는 너무 무거운감이 없지않았지만 그래도 촉촉하고 화장 잘먹어요,4,2020-06-03,히알루론산
2709,뭐 촉촉해봤자 얼마나 촉촉하겠어 하고 발랐는데 진심 제피부가 수부지에 복합인데 진짜 아무것도 안발라도 될만큼 촉촉해요 다음날 화장도 더 잘먹고 중요한날 전에 사용하면 딱 좋을것같아요,5,2020-06-03,히알루론산
2710,피부가 진짜진짜진짜 쫀쫀해져요 대박 신기해요 ㅎㅎ,5,2020-06-03,히알루론산
2711,촉촉하고 바르면 피부가 부드러워지는거같아서 좋아요,5,2020-06-03,히알루론산
2712,예전엔 구하기 힘들었는데 유명해지니 세일도 자주하고 좋네요,5,2020-06-03,히알루론산
2713,"좋다는 글이많아 구매해보았는데
저는
가격대비
기능은 잘모르겠네요. . .",3,2020-06-03,히알루론산
