,review,point,date,ingre,token_review
439,오십들어가니 피부장벽문제 생기고 무지 건조해서(겨울되니더 심해짐) 이곳이 젤 싸서 주문했어요 메이컵하기전에 사용하는데 수분감있고 가벼워서 파데발라도 밀리지 않아서 좋아요 25ml라 양은 좀 적다 싶고 가격이 아주 싼거는 아니라는 생각이네요 50ml로 환산함 오만원 가까이니까요 그래도 수분주면서 얇게 가볍게 메컵하시는 분이시면 추천해요 25ml라 첫사용이라 두병만 시험적으로 샀는데 엄마(80세)가 발라보시고 좋다셔서 한병드렸어요 엄마는 피부장벽 튼튼하신 전 재구매할 예정입니다,5,2019-02-12,히알루론산,"['오십', '들어가니', '피부', '장벽', '문제', '생기', '고무', '지', '건조해서', '겨울', '되니', '더', '심해짐이', '곳', '이', '젤', '싸서', '주문', '했어요', '메이', '컵', '하', '기전', '에', '사용', '하', '는', '데', '수분', '감있고', '가벼워서', '파데', '발라', '도', '밀리', '지', '않아서', '좋아요', '라', '양은', '좀', '적', '다', '싶고', '가격', '이아주', '싼거는아니라는', '생각', '이네', '요로', '환산', '함', '오만원', '가까이', '니까', '요', '그래도', '수분', '주면서', '얇게', '가볍게', '메컵', '하시는', '분', '이', '시', '면', '추천', '해', '요', '라', '첫', '사용', '이라', '두', '병', '만', '시험', '적', '으로', '샀는데', '엄마', '세', '가발', '라', '보시', '고', '좋다셔', '서한', '병', '드렸어요', '엄마', '는', '피부', '장벽', '튼튼하신', '전재구', '매', '할', '예정', '입니다']"
440,"올리브영에서 우연히 구매하여 쓰다가 다시 가기 귀찮아 온라인으로 구입했는데, 가격도 착하고 촉촉하여 아주 만족합니다. 신랑이랑 같이 씁니다. 착한 가격, 착한 성분 굿뜨~",5,2019-02-12,히알루론산,"['올리브영', '에서', '우연히', '구매', '하', '여', '쓰다가', '다시가기', '귀찮아', '온라인', '으로', '구입', '했는데', '가격', '도착', '하고', '촉촉하여아주', '만족합니다', '신랑', '이랑', '같이', '씁니다', '착한', '가격', '착한', '성분', '굿', '뜨']"
441,써보진 않았지만 기대되요,5,2019-02-13,히알루론산,"['써', '보진', '않았지만', '기대되', '요']"
442,먼저 써보고 좋아서 재구매합니다ㆍ성분도 좋은거같아요워낙 건조한피부라 수시로 바릅니다ㆍ,5,2019-02-13,히알루론산,"['먼저', '써', '보고', '좋아서', '재구매', '합니다', '성분', '도', '좋은', '거', '같아요', '워낙', '건조한', '피부', '라', '수시로', '바릅니다']"
443,배송이 느리긴 했지만 제품은 자극도 없고 촉촉 합니다,5,2019-02-13,히알루론산,"['배송', '이', '느리긴', '했지만', '제품', '은', '자극', '도', '없고', '촉촉합니다']"
444,겟잇뷰티에서 수분세럼으로 효과가 좋다는 말을 듣고 구입하게 되었습니다. 기존에 갖고 있던 앰플보다 양이 많아서 좋았구요~ 성분도 좋고 가격도 착하고 수분감도 기존에 사용하던 제품보다 좋았어요~ 앞으로도 꾸준히 구매하게 될 것 같습니다~,5,2019-02-14,히알루론산,"['겟잇뷰티', '에서', '수분', '세', '럼', '으로', '효과', '가', '좋다는말을', '듣고', '구입', '하', '게', '되었습니다', '기존', '에', '갖고있던', '앰', '플', '보', '다양', '이', '많아서', '좋았구요', '성분', '도', '좋고', '가격', '도착', '하고', '수분', '감도', '기존', '에', '사용', '하던', '제품', '보다', '좋았어요', '앞', '으로도', '꾸준히', '구매', '하', '게', '될것', '같습니다']"
445,잘 쓸게요,5,2019-02-14,히알루론산,['잘쓸게요']
446,잘받았어욤.,3,2019-02-14,히알루론산,"['잘', '받았어', '욤']"
447,좋아요좋아요좋아요좋아요,5,2019-02-15,히알루론산,"['좋아요', '좋아요', '좋아요', '좋아요']"
448,촉촉함이 달라요 계속쓰고있어요,4,2019-02-15,히알루론산,"['촉촉함', '이', '달라', '요', '계속', '쓰고있어요']"
449,하루종일 화장을 하고 있어서 보습에 신경을 마니 서는 편인데 이제픔은 만족하면서 써고 있어요. 좋아요,5,2019-02-15,히알루론산,"['하루', '종일', '화장', '을', '하고있어서', '보습', '에', '신경', '을', '마니', '서는', '편', '인데', '이제', '픔', '은', '만족하면서', '써고있어요', '좋아요']"
450,상품 품질이 좋아요. 추천합니다!,5,2019-02-16,히알루론산,"['상품', '품질', '이', '좋아요', '추천', '합니다']"
451,갯잇뷰티 일등제품 써봤어요,5,2019-02-16,히알루론산,"['갯', '잇', '뷰티', '일등', '제품', '써', '봤어요']"
452,배송이 느린거 빼고는 제품 자체는 좋은 것 같아요,5,2019-02-17,히알루론산,"['배송', '이', '느린거', '빼고는', '제품', '자체', '는', '좋은', '것', '같아요']"
453,주말주문후 월욜아침 받았네요^^ 겟잇뷰티 믿고 구매해봤어요^^,5,2019-02-18,히알루론산,"['주말', '주', '문후', '월욜', '아침', '받았네요', '겟잇뷰티', '믿고', '구매', '해봤어요']"
454,배송도 빠르고 제품도 만족합니다,5,2019-02-18,히알루론산,"['배송', '도', '빠르고', '제품', '도', '만족합니다']"
455,5통째 촉촉촉!! 수분크림으로 채워지지 않은 부분을 더해줍니다,5,2019-02-18,히알루론산,"['통째', '촉', '촉촉수', '분', '크림', '으로', '채워지지', '않은', '부분', '을', '더', '해줍니다']"
456,좋아요 좋아요 좋아요,5,2019-02-19,히알루론산,"['좋아요', '좋아요', '좋아요']"
457,상품 품질이 좋습니다. 마음에 들어요!,5,2019-02-19,히알루론산,"['상품', '품질', '이', '좋습니다', '마음', '에', '들어요']"
458,두번째 사용하고있어요 용량대비 가격은 좀 아쉽지만 수분앰플로 아주 만족해요 겨울내내 도움 많이받고있어요,4,2019-02-20,히알루론산,"['두번째', '사용', '하고', '있어요', '용량', '대비', '가격', '은', '좀', '아쉽지만', '수분', '앰', '플로', '아주', '만족해요', '겨울', '내내', '도움', '많이', '받고있어요']"
459,"뷰라벨등극할만하네요!!!!!!!!!!!!!! 밤에사용했을때보다, 아침에화장전에사용하니보습력을실감하겠어요!!!!!!!!!!!!! 완전저렴한가격에 착한성분에!!!!!!!!!!!!! 칭찬해!!!!!!!!! 칭찬해!!!!!!!!!!!!!!흐릿한하늘색스포이드용기도맘에들어요!!!!!!!!!",5,2019-02-21,히알루론산,"['뷰', '라', '벨', '등', '극', '할만', '하네요', '밤', '에', '사용', '했을', '때', '보다', '아침', '에', '화장', '전', '에', '사용', '하', '니', '보습', '력', '을', '실감', '하겠어요', '완전', '저렴한', '가격', '에', '착한', '성분', '에', '칭찬', '해', '칭찬', '해', '흐릿', '한', '하늘색', '스포이드', '용기', '도', '맘', '에', '들어요']"
460,좋은 제품을 저렴한 가격에 빠른 배송으로 편하게 받을수 있어서 매우 만족합니다,5,2019-02-21,히알루론산,"['좋은', '제품', '을', '저렴한', '가격', '에', '빠른', '배송', '으로', '편하게', '받을수있어서', '매우', '만족합니다']"
461,뷰라벨에서 평이 좋아서 행사가격으로 저렴하게 구매하긴 했는데~ 발림성이나 향은 괜찮은데 아주 촉촉하진 않아요~겨울에 사용하기엔 수분감이 부족한듯~ 아주 건조하신분들은 수분크림을 꼭 바르셔야할 것 같아요~,3,2019-02-21,히알루론산,"['뷰', '라벨', '에서', '평이', '좋아서', '행사', '가격', '으로', '저렴하게', '구매', '하긴', '했는데', '발림', '성', '이', '나향', '은', '괜찮은데', '아주', '촉촉하진', '않아요', '겨울', '에', '사용', '하기엔', '수분', '감', '이', '부족한듯', '아주', '건조하', '신분', '들', '은', '수분크림', '을', '꼭', '바르셔', '야할것', '같아요']"
462,"재구매하는데, 아내가 수분이 많고 좋다고 하네요.",5,2019-02-23,히알루론산,"['재구매', '하는데아', '내', '가수', '분', '이', '많고', '좋다고', '하네요']"
463,하이드라 수분이 많고 부드럽게 잘 발려서 좋아요.,5,2019-02-23,히알루론산,"['하', '이드', '라', '수분', '이', '많고', '부드럽게', '잘', '발려서', '좋아요']"
464,벌써 몇통째 쓰고 있는지 몰라요 건조할때 쓰기 정말 좋습니다.쿠폰 먹여서 싸게 산 것 같아요.,5,2019-02-25,히알루론산,"['벌써', '몇', '통째', '쓰고있는지', '몰라요', '건조할', '때', '쓰기', '정말', '좋습니다', '쿠폰', '먹여서', '싸게', '산것', '같아요']"
465,너무 좋아용 속까지 촉촉합니다용 맘에들어요,5,2019-02-25,히알루론산,"['너무', '좋아용', '속', '까지', '촉촉합니다용', '맘', '에', '들어요']"
466,배송 빠르고 좋네요.,5,2019-02-26,히알루론산,"['배송', '빠르고', '좋네요']"
467,샘플도 보내주고 좋아요,3,2019-02-26,히알루론산,"['샘플', '도보', '내주고', '좋아요']"
468,배송도 빠르구 촉촉하고 좋아요^^,5,2019-02-26,히알루론산,"['배송', '도', '빠르구', '촉촉하고', '좋아요']"
469,배송도빠르고좋아용ㅎㅆ,5,2019-02-26,히알루론산,"['배송', '도', '빠르고', '좋아용']"
470,배송 빠르고 좋네요.,5,2019-02-26,히알루론산,"['배송', '빠르고', '좋네요']"
471,흡수가 잘되요발림성 좋고 속보습 잡아주는지는 좀 써봐야 알겠지만 사용감이 좋아서 일단 좋네요^^*,5,2019-02-26,히알루론산,"['흡수', '가', '잘', '되요', '발림', '성', '좋', '고속', '보습', '잡아주는지는', '좀', '써', '봐야', '알겠지만', '사', '용감', '이', '좋아서', '일단', '좋네요']"
472,수분감충만하다고 소문나서 삿어여기대됩니다 써보구 조으면 주변에 추천하려구여,4,2019-02-27,히알루론산,"['수분', '감', '충만', '하다고', '소문나서', '삿', '어', '여', '기대', '됩니다', '써', '보구', '조', '으', '면', '주변', '에', '추천', '하려구여']"
473,재 구매중 .....,5,2019-02-27,히알루론산,"['재', '구매', '중']"
474,써보니 좋네요 재구매,5,2019-02-27,히알루론산,"['써', '보니', '좋네요', '재구매']"
475,쿠폰써서 저렴히 구입~촉촉해요,5,2019-02-28,히알루론산,"['쿠폰', '써서', '저렴히', '구입', '촉촉해요']"
476,도착했습니다.잘쓰겠습니다.,5,2019-02-28,히알루론산,"['도착', '했습니다', '잘쓰겠습니다']"
477,조아요조아요조아요조아요,5,2019-02-28,히알루론산,"['조아', '요조', '아', '요조', '아', '요조', '아', '요']"
478,수분앰플을 써보고나서 촉촉함이 오래가고 산뜻해서 콜라겐도 샀어요.수분앰플보다 약간 무거운 느낌이 나요.또 다른 제품도 써봐야겠어요,5,2019-03-01,히알루론산,"['수분', '앰플', '을', '써', '보고나서', '촉촉함이오래', '가고', '산뜻해서', '콜라겐', '도', '샀어요', '수분', '앰플', '보다', '약간', '무거운', '느낌', '이나', '요', '또다른', '제품', '도', '써', '봐야겠어요']"
479,지금 이틀째써보는데 아직은 더써봐져,4,2019-03-02,히알루론산,"['지금', '이틀', '째써', '보는데', '아직', '은더', '써', '봐져']"
480,지금 이틀째써보는데 아직은더써봐야져,4,2019-03-02,히알루론산,"['지금', '이틀', '째써', '보는데', '아직', '은더', '써', '봐야져']"
481,추천받아서 구매하게 됐어요. 촉촉하내 좋은거 같아요,5,2019-03-02,히알루론산,"['추천', '받아서', '구매', '하', '게', '됐어요', '촉촉하내', '좋은', '거', '같아요']"
482,"건성피부에 촉촉해서 좋네요.겨울철, 환절기 당김이 심한테 수분에센스라 화장전에 바르면 화장도 잘 받고 부스스하지 않고 끈적이지도 않아서 좋아요.",5,2019-03-02,히알루론산,"['건성', '피부', '에', '촉촉해서', '좋네요', '겨울철', '환절기', '당김', '이심', '한테', '수분', '에센스', '라', '화장', '전', '에', '바르면', '화장', '도', '잘', '받고', '부스스', '하', '지', '않고', '끈', '적', '이', '지도', '않아서', '좋아요']"
483,사용전 상품평이 좋아구매,4,2019-03-03,히알루론산,"['사용', '전', '상품', '평이', '좋아', '구매']"
484,질감은 끈덕하지만 촉촉하게 보습돼요,4,2019-03-05,히알루론산,"['질감', '은', '끈덕', '하', '지만', '촉촉하게', '보습', '돼요']"
485,사용전 입니다 ?저렴 하길래 ?좋아요 ㆍ,4,2019-03-06,히알루론산,"['사용', '전입', '니', '다', '저렴하길래', '좋아요']"
486,사용전 입니다 ?저렴 하길래 ?좋아요 ㆍ,4,2019-03-06,히알루론산,"['사용', '전입', '니', '다', '저렴하길래', '좋아요']"
487,늘쓰던제품,5,2019-03-07,히알루론산,"['늘', '쓰던', '제품']"
488,배송도빠르고쿠폰잘썻어오,5,2019-03-08,히알루론산,"['배송', '도', '빠르고', '쿠폰', '잘', '썻', '어', '오']"
489,좋은 가격에 잘 구매했습니다.,5,2019-03-08,히알루론산,"['좋은', '가격', '에', '잘', '구매', '했습니다']"
490,뷰라벨 추천 기대감으로 구매해 봤어요~,5,2019-03-13,히알루론산,"['뷰', '라', '벨', '추천', '기', '대감', '으로', '구매', '해봤어요']"
491,유투버보고서 유명해서 사봤어요^^,5,2019-03-13,히알루론산,"['유투', '버', '보고서', '유명해서', '사봤어요']"
492,만족한상품입니다,5,2019-03-14,히알루론산,"['만족한', '상품', '입니다']"
493,좋은가격 좋은 상품감사합니다,5,2019-03-15,히알루론산,"['좋은', '가격', '좋은', '상품', '감사합니다']"
494,조금한병에 쏘옥... 잘스며들어요양이 작아 금방써요... 좀 아쉽네...두방울씩만해도 .전체 잘펴발라져요,4,2019-03-18,히알루론산,"['조금', '한', '병', '에쏘', '옥', '잘', '스며들어', '요양', '이', '작아', '금방', '써요', '좀', '아쉽네', '두', '방울', '씩', '만해', '도', '전체', '잘', '펴', '발라져요']"
495,조아요자오요자오요자오요,5,2019-03-20,히알루론산,"['조아요', '자오요', '자오요', '자오요']"
496,여러번구매할정도로 조아요,5,2019-03-20,히알루론산,"['여러', '번', '구매', '할', '정도', '로', '조아요']"
497,깔끔하게 쓰기 좋은 것 같아요~,4,2019-03-21,히알루론산,"['깔끔하게', '쓰기', '좋은', '것', '같아요']"
498,제품 섞어서 사용해도 더 좋다고 하길래 이번에 처음으로 수분이랑 피부장벽보호하는 제품 섞어보았어요~,4,2019-03-21,히알루론산,"['제품', '섞어', '서사', '용해도', '더', '좋다고', '하길래', '이번', '에', '처음', '으로', '수분', '이랑', '피부', '장벽', '보호', '하', '는', '제품', '섞어', '보았어요']"
499,이 제품 쓰고 나서 피부가 훨씬 좋아졌어요,5,2019-03-24,히알루론산,"['이', '제품', '쓰고나서', '피부', '가', '훨씬', '좋아졌어요']"
500,기존에 비싼 에센스만 사서 쓰다가 너무 오래 한가지 제품만 쓴거 같아 한번 바꿔볼까 하던 참에 알게 되었습니다.가성비 좋고 촉촉하다는 리뷰만 믿고 처음 사서 써봤는데요. 벌써 3주 정도 썼습니다. 확실히 촉촉하고 오후 되면 건조해 지고 속당김이 있었는데 나인위시스 엠플 세럼은 확실히 속 당김이 없네요. 촉촉함도 오래 유지 되어 좋습니다. 향도 제가 느끼기에는 무향인거 같은데.. 좀 더 예민하신 분들은 향이 느껴질 수도 있고요 ㅎㅎ 가성비 좋습니다 계속 쓸 마음 있습니다.,5,2019-03-25,히알루론산,"['기존', '에', '비싼', '에센스', '만사', '서', '쓰다가', '너', '무오', '래', '한가지', '제품', '만', '쓴거', '같아', '한번', '바꿔', '볼까', '하던', '참에', '알', '게', '되었습니다', '가성', '비', '좋고', '촉촉하다는', '리뷰', '만', '믿고', '처음', '사서', '써', '봤는데요', '벌써', '주정', '도', '썼습니다', '확실히', '촉촉하고', '오후', '되면', '건조해지', '고속', '당김이있었는데', '나인', '위', '시스', '엠', '플', '세럼', '은', '확실히', '속', '당김이', '없네요', '촉촉함', '도오', '래', '유지', '되어', '좋습니다', '향', '도제', '가', '느끼기에', '는', '무향', '인거', '같은데', '좀더', '예민하', '신분', '들', '은', '향', '이', '느껴질수도', '있고', '요가', '성비', '좋습니다', '계속', '쓸', '마음', '있습니다']"
501,좋은 가격에 잘 구매했습니다.,5,2019-03-25,히알루론산,"['좋은', '가격', '에', '잘', '구매', '했습니다']"
502,좋은 가격에 구매했습니다. 추천합니다!,5,2019-03-25,히알루론산,"['좋은', '가격', '에', '구매', '했습니다', '추천', '합니다']"
503,좋은 가격에 구매했습니다. 추천합니다!,5,2019-03-27,히알루론산,"['좋은', '가격', '에', '구매', '했습니다', '추천', '합니다']"
504,인생템하나 건졌네요,5,2019-03-27,히알루론산,"['인생', '템', '하', '나', '건졌네요']"
505,상품 품질이 좋아요. 추천합니다!,5,2019-03-30,히알루론산,"['상품', '품질', '이', '좋아요', '추천', '합니다']"
506,잘받았어욤.,3,2019-04-02,히알루론산,"['잘', '받았어', '욤']"
507,"품질, 디자인, 가격, 배송 전부 마음에 들어요!ㅡ",5,2019-04-02,히알루론산,"['품질', '디자인', '가격', '배송', '전부', '마음', '에', '들어요']"
508,좋아요~~ 계속 구매해서 쓰고있네요마니파세요~~,5,2019-04-04,히알루론산,"['좋아요', '계속', '구매', '해서', '쓰고있네요', '마니', '파세요']"
509,우선 진짜 저한테 맞는 화장품찾는게 힘드네요 몇번에 실패끝에 발견했습니다ㅎㅎ 나인위시스 하이드라 스킨이 저랑 찰떡! 좁쌀이나 붉은 여드름안올라오고 맨들맨들 촉촉합니다 화장품다이어트해서 이것만 단독으로 바르는데 건조함일도없네용,5,2019-04-07,히알루론산,"['우선', '진짜', '저', '한테', '맞는', '화장품', '찾는게', '힘드네요', '몇번', '에', '실패', '끝', '에', '발견', '했습니다', '나인', '위', '시스', '하', '이드', '라', '스킨', '이', '저', '랑', '찰떡', '좁쌀', '이나', '붉은', '여드름', '안', '올라오고', '맨', '들', '맨', '들', '촉촉합니다', '화장품', '다이어트', '해서이것만', '단독', '으로', '바르는데', '건조함', '일도', '없네용']"
510,워낙 가성비 좋다고 소문난 제품이라서 이번에 구매해봤는데 너무 만족스러워요 ㅎ 엄청 촉촉하다고해야하나? 다 사용하면 재구매할 계획입니다~ 잘쓸게요!,5,2019-04-11,히알루론산,"['워낙', '가', '성비', '좋다고', '소문난', '제품', '이라서', '이번', '에', '구매', '해봤는데', '너무', '만족스러워요', '엄청', '촉촉하다고', '해야하나다사', '용하면', '재구매', '할', '계획', '입니다', '잘쓸게요']"
511,건성인 피부에 적합한 것 같아요 ㅎ 피부에 가볍지도 무겁지도 않게 딱 적당한 느낌이예요.,5,2019-04-11,히알루론산,"['건성', '인', '피부', '에', '적합한것', '같아요', '피부', '에', '가볍지도', '무겁지도', '않게', '딱', '적당', '한', '느낌', '이', '예요']"
512,뷰라벨 1위앰플이라길래 처음으로 구입해보네요배송완전 빠르네요..ㅎㅎ아쉬운게있다면 샘플이하나도 없네요..ㅠ잘사용할께요,5,2019-04-12,히알루론산,"['뷰', '라', '벨', '위', '앰플', '이라', '길', '래', '처음', '으로', '구입', '해보네요', '배송', '완전', '빠르네요', '아쉬운게', '있다면', '샘플', '이하나', '도', '없네요', '잘사', '용할께요']"
513,좋죠,5,2019-04-12,히알루론산,['좋죠']
514,상품 빨리받아보게되서 너무 좋아요 이거좋데서 기대했는데 기대를 저버리지않네요,5,2019-04-12,히알루론산,"['상품', '빨리', '받아', '보게되', '서너', '무', '좋아요', '이', '거', '좋데서', '기대했는데', '기대', '를', '저', '버리지', '않네요']"
515,가성비는 좋지만 제품 자체는 무난한것 같아요!,5,2019-04-14,히알루론산,"['가성', '비는', '좋지만', '제품', '자체', '는', '무난', '한', '것', '같아요']"
516,정말좋아요,3,2019-04-17,히알루론산,"['정말', '좋아요']"
517,트러블가라앉고 좋아요 왕추천♥,5,2019-04-17,히알루론산,"['트러블', '가라앉고', '좋아요', '왕', '추천']"
518,감사합니다 감사합니다 감사합니다,5,2019-04-18,히알루론산,"['감사합니다', '감사합니다', '감사합니다']"
519,감사합니다 감사합니다,5,2019-04-18,히알루론산,"['감사합니다', '감사합니다']"
520,항상애용하는 제품 용량에비해 가격이 싸진않아요,5,2019-04-19,히알루론산,"['항상', '애용', '하', '는', '제품', '용량', '에', '비해', '가격', '이', '싸진', '않아요']"
521,더 써봐야알겠지만 좋은거같아요,5,2019-04-19,히알루론산,"['더', '써', '봐야', '알겠지만', '좋은', '거', '같아요']"
522,나인 위시스 선물해서 사진이 상품 좋아요,5,2019-04-19,히알루론산,"['나인', '위', '시스', '선물', '해서', '사진', '이', '상품', '좋아요']"
523,잘 사용하고 있어요...........................................,5,2019-04-19,히알루론산,"['잘사', '용하고있어요']"
524,배송 빠르구요..꼼꼼하게 포장해서 보내주셨어요..평이 좋아 구입했는데 괜찮아요~,5,2019-04-20,히알루론산,"['배송', '빠르구요', '꼼꼼하게', '포장', '해서', '보내주셨어요', '평이', '좋아', '구입', '했는데', '괜찮아요']"
525,가격대비 가성이 짱입니다.계속 사용중이에요..,5,2019-04-21,히알루론산,"['가격', '대비', '가', '성', '이', '짱', '입니다', '계속', '사용', '중', '이에요']"
526,미스트뿌리고 이것만발라도 화장이 잘먹네요 재구매의사 백퍼입니다,5,2019-04-22,히알루론산,"['미스트', '뿌리고이것', '만발', '라도', '화장', '이', '잘', '먹네요', '재구매', '의사', '백퍼', '입니다']"
527,정말 정말 좋아요.. 안그래도 피현정님 방송을 보기 전에도 올리브영 제품으로도 알았고 블로그 검색에서도 많이 등장을 해서 알고는 있었지만 피현정님이 성분분석도 해주시고 수분앰플로 건조한 겨울 사용하기도 좋다고해서 구매했는데.. 역시...약간의 점성이 있으면서도 코코넛 오일수로 되어 있어 그런지 흡수도 잘되고 좋았어요..천연오일 종류들에 거부감이 없는 피부라 이왕이면 천연오일 종류의 제품을 선호해서 사용하는데.. 흡수력도 그럲고 발림성도 그렇고 수부지 타입 피부가 사용하기에도 데일리로 너무 좋았어요...요건 주로 데이용으로 아침케어에 사용하는데오 다음 단계의 화장품도 잘 발리고 좋았어요...,5,2019-04-23,히알루론산,"['정말', '정말', '좋아요', '안', '그래', '도피', '현정', '님', '방송', '을', '보기', '전', '에도', '올리브영', '제품', '으로도', '알았고', '블로그', '검색', '에서도', '많이', '등장', '을해', '서', '알고는', '있었지만', '피', '현정', '님', '이성', '분', '분석', '도', '해주시', '고수', '분', '앰', '플로', '건조한', '겨울', '사용', '하', '기도', '좋다고', '해서', '구매', '했는데', '역시', '약간', '의', '점성', '이', '있으면서도', '코코넛오일', '수로', '되어있어', '그런지', '흡수', '도', '잘되', '고', '좋았어요', '천연', '오일', '종류', '들', '에', '거부', '감', '이', '없는', '피부', '라', '이왕이면', '천연', '오일', '종류', '의', '제품', '을', '선호', '해서사', '용하는데', '흡수', '력', '도', '그', '럲', '고', '발림', '성', '도', '그렇', '고수부지', '타입', '피부', '가사', '용하기에도', '데', '일리', '로', '너무', '좋았어요', '요건', '주로', '데', '이용', '으로', '아침', '케어', '에', '사용', '하', '는', '데', '오다음', '단계', '의', '화장품', '도', '잘', '발리', '고', '좋았어요']"
528,정말 좋아요.. 촉촉하고 발림성도 좋고 역시 피현정님 추천제품...^^ 수부지 피부이지만 번들거림도 없고 이것만 발라봐도 피부 너무 좋아보이는것이.. 하지만 좀더 진한 보습감을 원한다면 단품보다는 크림을 덧발라야지만 유지가 가능.... 정말 건강한 피부라면 토너와 이것만 사용해도 피부 좋을듯....,5,2019-04-23,히알루론산,"['정말', '좋아요', '촉촉하고', '발림', '성', '도', '좋', '고역', '시피', '현정', '님', '추천', '제품', '수', '부지', '피부', '이지만', '번', '들', '거림', '도', '없고이것', '만발', '라', '봐도', '피부', '너무', '좋아', '보이는것이하지만', '좀더', '진한', '보습', '감', '을', '원한', '다', '면단품', '보다는', '크림', '을', '덧', '발라야지', '만', '유지', '가', '가능', '정말', '건강한', '피부', '라면', '토너', '와이', '것', '만사', '용해도', '피부', '좋을듯']"
529,가격도 저렴하고 부담없이 사용할만해요!,4,2019-04-24,히알루론산,"['가격', '도', '저렴하고', '부담', '없이사', '용할', '만해', '요']"
530,배송도 빠르고 포장도 잘 되어왔어요 !!,5,2019-04-24,히알루론산,"['배송', '도', '빠르고', '포장', '도', '잘', '되어', '왔어요']"
531,건조해서 구매했어요 제발 좋길,5,2019-04-25,히알루론산,"['건조해서', '구매', '했어요', '제발', '좋길']"
532,환절기라그런지 건조해서 구매했는데..생각보다 작네요. 사이즈에비해 비싼건지..,4,2019-04-25,히알루론산,"['환절기', '라', '그런지', '건조해서', '구매', '했는데', '생각', '보다', '작네요', '사이즈', '에', '비해', '비싼', '건지']"
533,악간성 속건성이라 기대해봅니다 잘쓸께요,5,2019-04-25,히알루론산,"['악', '간', '성', '속', '건성', '이라기', '대해', '봅니다', '잘쓸께요']"
534,좋네요 왜 인기 있는지를 알겠네요~~^♡,4,2019-04-26,히알루론산,"['좋네요', '왜인', '기있는지를', '알겠네요']"
535,촉촉하면서 쫀쫀하다는 느낌이 드네요 좋음~,4,2019-04-26,히알루론산,"['촉촉하면서', '쫀쫀', '하다는', '느낌', '이드', '네', '요', '좋음']"
536,좋네요 종류대로 다 사바야 겠어요 3가지 사서 써보고 있는데 다른것도 더 사야겠어요,4,2019-04-26,히알루론산,"['좋네요', '종류', '대', '로다', '사바', '야', '겠어요', '가지사', '서써', '보고있는데', '다른', '것', '도', '더', '사야겠어요']"
537,수부지인데 자기전에 바르고자면 괜찮네요!!,5,2019-04-27,히알루론산,"['수', '부지', '인데', '자기전에', '바르고자면', '괜찮네요']"
538,추천으로 구매했는데 그럭저럭 사용 하기에 괜찮답니다.수분감보다 저는 저자극이어서 좋으네요.,5,2019-04-30,히알루론산,"['추천', '으로', '구매', '했는데', '그럭저럭', '사용', '하기에', '괜찮답니다', '수분', '감', '보다', '저', '는', '저', '자극', '이어서', '좋으네요']"
539,지루성피부라서 수분위주로 바르고있는데 자극적이지 않고 촉촉해요.냉장고안에 넣어서 시원하게 사용하고있어요.순하고 좋네요,5,2019-04-30,히알루론산,"['지루', '성', '피부', '라서', '수분', '위주', '로', '바르고있는데', '자극', '적', '이지', '않고', '촉촉해요', '냉장고', '안', '에', '넣어서', '시원하게', '사용', '하고', '있어', '요순', '하고', '좋네요']"
540,잘샀어요.좋아요 ㅎ ㅎ,4,2019-05-01,히알루론산,"['잘', '샀어요', '좋아요']"
541,평이 너무 좋아서 사봤어요 평소에 cn* 프로폴리스 앰플 자주 썼는데 이것도 좋네요 좀더 촉촉하고 살짝 겉도는 느낌은 있어요 그래도 자고나서 아침까지도 촉촉한 느낌이 유지돼서 좋으네요! 재구매각입니다!,4,2019-05-02,히알루론산,"['평이', '너무', '좋아서', '사봤어요', '평소', '에', '프로폴리스', '앰', '플', '자주', '썼는데', '이', '것', '도', '좋네요', '좀더', '촉촉하고', '살짝', '겉', '도', '는', '느낌', '은', '있어요', '그래도', '자고', '나서', '아침', '까지도', '촉촉한', '느낌', '이유지', '돼서', '좋으네요', '재구', '매각', '입니다']"
542,크기는 작지만 피부에 잘 맞아서 재구매할꺼예요,5,2019-05-04,히알루론산,"['크기', '는', '작', '지만', '피부', '에', '잘맞아서', '재구매', '할꺼예요']"
543,흡수다 잘돼서 요즘 사용하기 좋아요,5,2019-05-05,히알루론산,"['흡수', '다', '잘', '돼서', '요즘', '사용', '하기', '좋아요']"
544,사용하던 제품 재구입합니다~,5,2019-05-05,히알루론산,"['사용', '하던', '제품', '재', '구입', '합니다']"
545,오우 역시 앰플의 탑이네요,5,2019-05-06,히알루론산,"['오우', '역시', '앰플', '의', '탑이네요']"
546,"품질, 디자인, 가격, 배송 전부 마음에 들어요!",5,2019-05-07,히알루론산,"['품질', '디자인', '가격', '배송', '전부', '마음', '에', '들어요']"
547,가격대비 좋아요 만족합니다,5,2019-05-08,히알루론산,"['가격', '대비', '좋아요', '만족합니다']"
548,수분감도 좋고 촉촉하네요~,5,2019-05-09,히알루론산,"['수분', '감도', '좋고', '촉촉하네요']"
549,아주 만족합니다 빠른배송도 좋습니다,5,2019-05-10,히알루론산,"['아주', '만족합니다', '빠른', '배송', '도', '좋습니다']"
550,잘 쓸게요 잘 받았어요,5,2019-05-11,히알루론산,"['잘쓸게요', '잘', '받았어요']"
