,review,point,date,ingre,token_review
719,쿠폰사용하여 저렴하게구입.시간은 다소늦음.다음에도 이 사이트에서 구입하고싶습니다.많이 파세요.,5,2017-12-04,갈락토미세스,"['쿠폰', '사용', '하', '여', '저렴하게구', '입시', '간', '은', '다소', '늦음', '다음', '에도', '이', '사이트', '에서', '구입', '하고', '싶습니다', '많이', '파세요']"
720,최고! 과연 싸이닉 항상 최고의 기초템인 것 같아요~ 믿고 쓰는 싸이닉 이번에도 감사합니다!,5,2017-12-04,갈락토미세스,"['최고', '과', '연', '싸이', '닉', '항상', '최고', '의', '기초', '템', '인', '것', '같아요', '믿고', '쓰는', '싸이', '닉', '이번', '에도', '감사합니다']"
721,타 제품 쓰다가 저렴히 행사하길래 구입했는데 가격대 나쁘지 않아요. 욕실에두고 세안후 바로 바르니 좋네요.부담없이 사용하기 좋아요. 앰플도 하루 하나 저녁에 듬뿍바르니 건조하지 않아 좋아요,5,2017-12-04,갈락토미세스,"['타', '제품', '쓰다가', '저렴히', '행사', '하길래', '구입', '했는데', '가격', '대', '나쁘지', '않아요', '욕실', '에두', '고', '세안', '후', '바로', '바르니', '좋네요', '부담', '없이', '사용', '하기', '좋아요', '앰', '플', '도하', '루하', '나', '저녁', '에', '듬뿍', '바르니', '건조하지', '않아', '좋아요']"
722,싸게 잘 샀습니다~,4,2017-12-04,갈락토미세스,"['싸게잘', '샀습니다']"
723,배송 무진장 빨라요ㅋㅋㅋ 이왕이면 써보고 상품평 쓰고 싶었는데 이것저것 사두다 보니 언제 쓸 지 몰라서 ㅋㅋㅋ 착한 성분이랬으니까 믿고 써볼게요,4,2017-12-04,갈락토미세스,"['배송', '무진장', '빨라요', '이왕이면', '써', '보고', '상', '품평', '쓰고싶었는데', '이', '것', '저', '것', '사두', '다', '보니', '언제', '쓸지', '몰라서', '착한', '성분', '이랬으니까', '믿고', '써', '볼게요']"
724,마음에 들어용,5,2017-12-04,갈락토미세스,"['마음', '에', '들어용']"
725,배송두 잘 받앗구요 바를때 눈이 따갑지두않고 전에 써본 에센스들보다 훨씬 순한 느낌에 착 스며드는느낌ㅋㅋㅋ성분도 좋구 굳!!,5,2017-12-04,갈락토미세스,"['배송', '두', '잘', '받앗구요', '바를', '때눈', '이', '따갑지두', '않고전에', '써', '본', '에센스', '들', '보다', '훨씬', '순', '한', '느낌', '에', '착', '스며드는', '느낌', '성분', '도', '좋구', '굳']"
726,40% 쿠폰써서 싸게 샀네요. 퍼스트에센스 다 써서 다른 스킨으로 쓰고 있었는데 이렇게 쿠폰을 주니 안살 수가 없네요. 앰플은 한번밖에 안써봐서 잘 몰겠지만 좋을거라고 믿고 써야죠~ 잘 쓸께요^^,4,2017-12-04,갈락토미세스,"['쿠폰', '써서', '싸게', '샀네요', '퍼스트', '에센스', '다', '써서', '다른', '스킨', '으로', '쓰고있었는데', '이렇게', '쿠폰', '을', '주니안', '살수', '가', '없네요', '앰플', '은', '한번', '밖에', '안', '써', '봐서', '잘', '몰겠지만', '좋을거라고', '믿고', '써야죠', '잘쓸께요']"
727,뽁뽁이로 잘 포장해서 왔고 에센스는 피부결이 부드러워진것 같음. 28일 후가 기대됨.,4,2017-12-04,갈락토미세스,"['뽁뽁', '이', '로', '잘', '포장', '해서', '왔고', '에센스', '는', '피부', '결', '이', '부드러워진것', '같음', '일후', '가기', '대', '됨']"
728,스킨을 솜에 묻혀 2번을 발라도 당김미스트처럼 수시로 뿌려 쓰려고 샀음,3,2017-12-04,갈락토미세스,"['스킨', '을', '솜', '에', '묻혀', '번', '을', '발라', '도', '당김', '미스트', '처럼', '수시로', '뿌려', '쓰려고', '샀음']"
729,아직 사용전이지만 상품평 믿고 구매했어요^^,4,2017-12-04,갈락토미세스,"['아직', '사용', '전이', '지만', '상품', '평', '믿고', '구매', '했어요']"
730,쿠폰이랑 할인이랑 받아서 저렴하게 구입했어요 좋겠지요~~~뭐,4,2017-12-04,갈락토미세스,"['쿠폰', '이랑', '할인', '이랑', '받아서', '저렴하게', '구입', '했어요', '좋겠지요', '뭐']"
731,와이프 선물로 샀습니다~이거 전에는 코스트코에서 샀는데2만원정도 싸게 샀네요~~,5,2017-12-04,갈락토미세스,"['와이프', '선물', '로', '샀습니다', '이거전에는', '코스트코', '에서', '샀는데', '만원', '정도', '싸게', '샀네요']"
732,늘 쓰던 건데 쿠폰까지 써서 저렴하게 잘 샀어요 ㅡㅎㅎ 많ㅇㅣ 파세옹,5,2017-12-04,갈락토미세스,"['늘', '쓰던건데', '쿠폰', '까지', '써서', '저렴하게잘', '샀어요', '많', '파세', '옹']"
733,배송 금방왔어요~ 쿠폰적용해서 저렴하게 샀네요,4,2017-12-04,갈락토미세스,"['배송', '금방', '왔어요', '쿠폰', '적', '용해서', '저렴하게', '샀네요']"
734,뽁뽁이로 잘 포장해서 왔고 에센스는 피부결이 부드러워진것 같음. 28일 후가 기대됨.,4,2017-12-04,갈락토미세스,"['뽁뽁', '이', '로', '잘', '포장', '해서', '왔고', '에센스', '는', '피부', '결', '이', '부드러워진것', '같음', '일후', '가기', '대', '됨']"
735,배송 무진장 빨라요ㅋㅋㅋ 이왕이면 써보고 상품평 쓰고 싶었는데 이것저것 사두다 보니 언제 쓸 지 몰라서 ㅋㅋㅋ 착한 성분이랬으니까 믿고 써볼게요,4,2017-12-04,갈락토미세스,"['배송', '무진장', '빨라요', '이왕이면', '써', '보고', '상', '품평', '쓰고싶었는데', '이', '것', '저', '것', '사두', '다', '보니', '언제', '쓸지', '몰라서', '착한', '성분', '이랬으니까', '믿고', '써', '볼게요']"
736,40% 쿠폰써서 싸게 샀네요. 퍼스트에센스 다 써서 다른 스킨으로 쓰고 있었는데 이렇게 쿠폰을 주니 안살 수가 없네요. 앰플은 한번밖에 안써봐서 잘 몰겠지만 좋을거라고 믿고 써야죠~ 잘 쓸께요^^,4,2017-12-04,갈락토미세스,"['쿠폰', '써서', '싸게', '샀네요', '퍼스트', '에센스', '다', '써서', '다른', '스킨', '으로', '쓰고있었는데', '이렇게', '쿠폰', '을', '주니안', '살수', '가', '없네요', '앰플', '은', '한번', '밖에', '안', '써', '봐서', '잘', '몰겠지만', '좋을거라고', '믿고', '써야죠', '잘쓸께요']"
737,굿,4,2017-12-04,갈락토미세스,['굿']
738,싸이닉 늘 믿고구매합니다 새로나온거라 28일동안 사용해볼려구 구매합니다,5,2017-12-04,갈락토미세스,"['싸이', '닉늘', '믿고', '구매', '합니다', '새로', '나온거', '라일', '동안', '사용', '해볼려', '구', '구매', '합니다']"
739,사이닉 퍼스트 에센스는 워낙 믿고 꾸준히 쓰는 제품이라 쇼킹딜에 떴길래 망설임 없이 구매했습니다 새로나온 앰플도 몹시 기대하며 사용해 봤습니다 8배 농축효모가 들어서 그런지 수분감이 훨씬 좋습니다 극건성이신 분들은 당길수도 있을거 같아요 겨울엔 크림까지 발라주면 아주 촉촉해요,4,2017-12-04,갈락토미세스,"['사이', '닉', '퍼스트', '에센스', '는', '워낙', '믿고', '꾸준히', '쓰는', '제품', '이라', '쇼킹딜', '에', '떴길래', '망설임', '없이', '구매', '했습니다', '새로', '나온', '앰', '플', '도', '몹시', '기대하며', '사용', '해봤습니다', '배농', '축', '효모', '가', '들어서', '그런', '지수', '분', '감', '이', '훨씬', '좋습니다', '극', '건성', '이', '신분', '들', '은', '당길수도', '있을거', '같아요', '겨울', '엔', '크림', '까지', '발라주면아주', '촉촉해요']"
740,만족합니다,4,2017-12-04,갈락토미세스,['만족합니다']
741,미사용이나 착한 제품이네요용량이나 앰플도 좋은것 같아요,4,2017-12-04,갈락토미세스,"['미사', '용이', '나', '착한', '제품', '이네', '요', '용량', '이나', '앰플', '도', '좋은', '것', '같아요']"
742,Good,5,2017-12-04,갈락토미세스,[]
743,수분위주로 부드럽고 촉촉해요~ 배송도 가격도 품질도 모두 만족해요!,5,2017-12-04,갈락토미세스,"['수분', '위주', '로', '부드럽고', '촉촉해요', '배송', '도', '가격', '도', '품질', '도모', '두', '만족해요']"
744,다른 수분에센스가너무잘맞아서 구매해봅니다가격도 착하고 낱개로 쓸 수 있어서 좋으네요~^^,5,2017-12-04,갈락토미세스,"['다른', '수분', '에센스', '가', '너무', '잘맞아서', '구매', '해봅니다', '가격', '도착', '하고', '낱개', '로', '쓸수있어서', '좋으네요']"
745,3일 사용하고 상품평 남겨요~ 싸이닉에서 구매하고 사용한 제품중 효과는 단연 으뜸인 거 같아요^^ 사용 첫날부터 피부가 촉촉해짐을 느꼈는데~ 따로 팩하지 않아도 너무 촉촉해지고 있어요^^ 꼭꼭 사용해보시길~ 강추합니다.,5,2017-12-04,갈락토미세스,"['일', '사용', '하고', '상품', '평남', '겨', '요', '싸이', '닉', '에서', '구매', '하고', '사용', '한', '제품', '중', '효과', '는', '단연', '으뜸', '인거', '같아요', '사용', '첫날', '부터', '피부', '가', '촉촉해', '짐', '을', '느꼈는데', '따로', '팩', '하', '지', '않아도', '너무', '촉촉해지고', '있어요', '꼭꼭', '사용', '해보시', '길강', '추합니다']"
746,다른 수분에센스가너무잘맞아서 구매해봅니다가격도 착하고 낱개로 쓸 수 있어서 좋으네요~^^,5,2017-12-04,갈락토미세스,"['다른', '수분', '에센스', '가', '너무', '잘맞아서', '구매', '해봅니다', '가격', '도착', '하고', '낱개', '로', '쓸수있어서', '좋으네요']"
747,미사용이나 착한 제품이네요용량이나 앰플도 좋은것 같아요,4,2017-12-04,갈락토미세스,"['미사', '용이', '나', '착한', '제품', '이네', '요', '용량', '이나', '앰플', '도', '좋은', '것', '같아요']"
748,너무너무 좋아요!!! 착 흡수되구 피부가 보돌보돌해지는 느낌인데다가 미스트 분사도 부드럽게 확 퍼져서 좋아요,5,2017-12-04,갈락토미세스,"['너무', '너무', '좋아요', '착', '흡수', '되구', '피부', '가보', '돌보', '돌', '해지', '는', '느낌', '인데', '다가', '미스트', '분', '사도', '부드럽게', '확', '퍼져서', '좋아요']"
749,늘 쓰던 건데 쿠폰까지 써서 저렴하게 잘 샀어요 ㅡㅎㅎ 많ㅇㅣ 파세옹,5,2017-12-04,갈락토미세스,"['늘', '쓰던건데', '쿠폰', '까지', '써서', '저렴하게잘', '샀어요', '많', '파세', '옹']"
750,스킨을 솜에 묻혀 2번을 발라도 당김미스트처럼 수시로 뿌려 쓰려고 샀음,3,2017-12-04,갈락토미세스,"['스킨', '을', '솜', '에', '묻혀', '번', '을', '발라', '도', '당김', '미스트', '처럼', '수시로', '뿌려', '쓰려고', '샀음']"
751,화장품 좋아요~ 에센스는 한개당 1ml 28개면 28ml니까생각보다 에센스양이 적네요..열심히 써서 효과가 있으면 좋겠네요~ 아직 두개밖에 안썼네요~,3,2017-12-04,갈락토미세스,"['화장품', '좋아요', '에센스', '는', '한개', '당', '개면니까', '생각', '보다', '에센스', '양', '이적', '네', '요', '열심히', '써서', '효과', '가', '있으면', '좋겠네요', '아직', '두', '개', '밖에', '안', '썼네요']"
752,쿠폰이랑 할인이랑 받아서 저렴하게 구입했어요 좋겠지요~~~뭐,4,2017-12-04,갈락토미세스,"['쿠폰', '이랑', '할인', '이랑', '받아서', '저렴하게', '구입', '했어요', '좋겠지요', '뭐']"
753,잘받았어요 드라마틱효과는없지만 10병넘게쓴듯해요^^;,5,2017-12-04,갈락토미세스,"['잘', '받았어요', '드라마틱', '효과', '는', '없지만', '병', '넘게', '쓴듯', '해', '요']"
754,앰플 쫀쫀하니 좋네요 에센스 주는 패키지보다 미스트를 주는 패키지도 있었으면 좋겠네요아니면 앰플만2개세트로 해서 가격을 좀더저렴하게 판매했음 좋겠네요미스트는 리필해서 쓸수없고 양도 적어서 정말 푹푹 줄어드는게 보이네요앰플 미스트는 정말 사용하기 편하네요,5,2017-12-04,갈락토미세스,"['앰플쫀쫀', '하니', '좋네요', '에센스', '주는', '패키지', '보다', '미스트', '를', '주는', '패키지', '도', '있었으면', '좋겠네요', '아니면', '앰', '플', '만', '개', '세트', '로', '해서', '가격', '을', '좀더', '저렴하게', '판매', '했음', '좋겠네요', '미스트', '는', '리필', '해서', '쓸수', '없고', '양도', '적어서', '정말', '푹푹', '줄어드는게', '보이', '네', '요앰', '플', '미스트', '는', '정말', '사용', '하기', '편하네요']"
755,쟁여습관 좋아요 감사합니다,5,2017-12-04,갈락토미세스,"['쟁', '여', '습관', '좋아요', '감사합니다']"
756,싸이닉 늘 믿고구매합니다 새로나온거라 28일동안 사용해볼려구 구매합니다,5,2017-12-04,갈락토미세스,"['싸이', '닉늘', '믿고', '구매', '합니다', '새로', '나온거', '라일', '동안', '사용', '해볼려', '구', '구매', '합니다']"
757,3일 사용하고 상품평 남겨요~ 싸이닉에서 구매하고 사용한 제품중 효과는 단연 으뜸인 거 같아요^^ 사용 첫날부터 피부가 촉촉해짐을 느꼈는데~ 따로 팩하지 않아도 너무 촉촉해지고 있어요^^ 꼭꼭 사용해보시길~ 강추합니다.,5,2017-12-04,갈락토미세스,"['일', '사용', '하고', '상품', '평남', '겨', '요', '싸이', '닉', '에서', '구매', '하고', '사용', '한', '제품', '중', '효과', '는', '단연', '으뜸', '인거', '같아요', '사용', '첫날', '부터', '피부', '가', '촉촉해', '짐', '을', '느꼈는데', '따로', '팩', '하', '지', '않아도', '너무', '촉촉해지고', '있어요', '꼭꼭', '사용', '해보시', '길강', '추합니다']"
758,너무너무 좋아요!!! 착 흡수되구 피부가 보돌보돌해지는 느낌인데다가 미스트 분사도 부드럽게 확 퍼져서 좋아요,5,2017-12-04,갈락토미세스,"['너무', '너무', '좋아요', '착', '흡수', '되구', '피부', '가보', '돌보', '돌', '해지', '는', '느낌', '인데', '다가', '미스트', '분', '사도', '부드럽게', '확', '퍼져서', '좋아요']"
759,배송 금방왔어요~ 쿠폰적용해서 저렴하게 샀네요,4,2017-12-04,갈락토미세스,"['배송', '금방', '왔어요', '쿠폰', '적', '용해서', '저렴하게', '샀네요']"
760,빠른배송에 사은품까지 잘받았습니다 또 새로운신상을 사은품으로 주셨나봐요 솜털필링? 암튼 앰플도 사용감이좋네요 크림안바르고 알로에젤만위에발랐는데 당김이 없습니다,5,2017-12-04,갈락토미세스,"['빠른', '배송', '에', '사은', '품', '까지', '잘', '받았습니다', '또', '새로운', '신상', '을', '사은', '품', '으로', '주셨나', '봐요', '솜털', '필링', '암튼', '앰', '플', '도사', '용감', '이', '좋네요', '크림', '안', '바르고', '알', '로', '에', '젤', '만', '위', '에', '발랐는데', '당김이', '없습니다']"
761,빠른배송에 사은품까지 잘받았습니다 또 새로운신상을 사은품으로 주셨나봐요 솜털필링? 암튼 앰플도 사용감이좋네요 크림안바르고 알로에젤만위에발랐는데 당김이 없습니다,5,2017-12-04,갈락토미세스,"['빠른', '배송', '에', '사은', '품', '까지', '잘', '받았습니다', '또', '새로운', '신상', '을', '사은', '품', '으로', '주셨나', '봐요', '솜털', '필링', '암튼', '앰', '플', '도사', '용감', '이', '좋네요', '크림', '안', '바르고', '알', '로', '에', '젤', '만', '위', '에', '발랐는데', '당김이', '없습니다']"
762,굿 ？？ 결~~~ ？？ 뵤이~~~~,5,2017-12-04,갈락토미세스,['굿결뵤이']
763,타 제품 쓰다가 저렴히 행사하길래 구입했는데 가격대 나쁘지 않아요. 욕실에두고 세안후 바로 바르니 좋네요.부담없이 사용하기 좋아요. 앰플도 하루 하나 저녁에 듬뿍바르니 건조하지 않아 좋아요,5,2017-12-04,갈락토미세스,"['타', '제품', '쓰다가', '저렴히', '행사', '하길래', '구입', '했는데', '가격', '대', '나쁘지', '않아요', '욕실', '에두', '고', '세안', '후', '바로', '바르니', '좋네요', '부담', '없이', '사용', '하기', '좋아요', '앰', '플', '도하', '루하', '나', '저녁', '에', '듬뿍', '바르니', '건조하지', '않아', '좋아요']"
764,화장품 좋아요~ 에센스는 한개당 1ml 28개면 28ml니까생각보다 에센스양이 적네요..열심히 써서 효과가 있으면 좋겠네요~ 아직 두개밖에 안썼네요~,3,2017-12-04,갈락토미세스,"['화장품', '좋아요', '에센스', '는', '한개', '당', '개면니까', '생각', '보다', '에센스', '양', '이적', '네', '요', '열심히', '써서', '효과', '가', '있으면', '좋겠네요', '아직', '두', '개', '밖에', '안', '썼네요']"
765,최고! 과연 싸이닉 항상 최고의 기초템인 것 같아요~ 믿고 쓰는 싸이닉 이번에도 감사합니다!,5,2017-12-04,갈락토미세스,"['최고', '과', '연', '싸이', '닉', '항상', '최고', '의', '기초', '템', '인', '것', '같아요', '믿고', '쓰는', '싸이', '닉', '이번', '에도', '감사합니다']"
766,착한가격 물건 잘받았습니다 쓰던게 다 해가서 주문한건데...앰플도 기대해 봄니다 많이파셔욤^^,4,2017-12-05,갈락토미세스,"['착한', '가격', '물건', '잘', '받았습니다', '쓰던게', '다해', '가서', '주문', '한', '건데앰', '플', '도기', '대', '해봄니다', '많이', '파셔', '욤']"
767,항상 싸이닉제품쓰는데 솜털필링까지 보내주시고 잘쓰겠습니다,5,2017-12-05,갈락토미세스,"['항상', '싸이', '닉', '제품', '쓰는데', '솜털', '필링', '까지', '보내주시고', '잘쓰겠습니다']"
768,빠른 배송 감사해요~~^^,5,2017-12-05,갈락토미세스,"['빠른', '배송', '감사해요']"
769,배송빠르고 좋아요~가격도 저렴하게잘산거같아요~냄새는 꼬리하지만 적응되면 괜찮고,4,2017-12-05,갈락토미세스,"['배송', '빠르고', '좋아요', '가격', '도', '저렴하게', '잘산거', '같아요', '냄새', '는', '꼬리', '하', '지만', '적응', '되면', '괜찮고']"
770,너무 좋아요 ㅋㅋㅋ 포장도 정성 스럽게 해줬고 중요한건 앰플 하나에 이렇게 비싼데퍼스트 에센스랑 같이해서 이 가격이면 횡재한듯 ㅋㅋ싸이닉이 평판도 좋아서 써보고 싶었는데 이번 기회에 써보고 괜찮으면 꾸준히 써보려구요 ㅎㅎ감사해요 많이 파세요,5,2017-12-05,갈락토미세스,"['너무', '좋아요', '포장', '도', '정성', '스럽게', '해줬고', '중요한건', '앰', '플하', '나', '에', '이렇게', '비싼데', '퍼스트', '에센스', '랑', '같이', '해서이', '가격', '이면', '횡재', '한', '듯', '싸이', '닉', '이', '평판', '도', '좋아서', '써', '보고', '싶었는데', '이번', '기회', '에', '써', '보고', '괜찮으면', '꾸준히', '써', '보려구요', '감사해요', '많이', '파세요']"
771,원래도 발효에센스에 민감하게 반응하진 않지만고농축이라 초큼 걱정햇는데 괜찮은듯해요아직 한번만 써봐서 그른가ㅋㅋ효과는 28개 다 써야 알 수 있을 듯ㅋㅋ발림성은 퍼스트에센스로 3~4스킨법 할때의 그 느낌바르면 피부에 쫙 흡수되긴 하는데약간 오일감이라고 해야할까...암튼 마무리감이 그런느낌이 잇음 그치만 크림 발랏을때처럼 머리카락이 막 붙고 그러진 않음,5,2017-12-05,갈락토미세스,"['원래', '도', '발효', '에센스', '에', '민감하게', '반응', '하진', '않지', '만고', '농축', '이라', '초', '큼', '걱정', '햇', '는데', '괜찮은', '듯해', '요', '아직', '한', '번만', '써', '봐서', '그', '른', '가', '효과', '는', '개다', '써야', '알수있을듯', '발림', '성', '은', '퍼스트', '에센스', '로', '스킨', '법', '할', '때', '의', '그', '느낌', '바르면', '피부', '에', '쫙', '흡수', '되긴', '하는데', '약간', '오일', '감', '이라', '고해', '야할까', '암튼', '마무리', '감', '이', '그런', '느낌', '이', '잇음', '그치만', '크림', '발랏', '을', '때', '처럼', '머리카락', '이', '막', '붙고', '그러진', '않음']"
772,부담없이 막 쓰기 좋아서 종종 사용함이번에도 대박 쿠폰으로 저렴히 구매함,4,2017-12-05,갈락토미세스,"['부담', '없이', '막', '쓰기', '좋아서', '종종', '사용', '함', '이번', '에도', '대박', '쿠폰', '으로', '저렴히', '구매', '함']"
773,싸게 구입했네요 잘쓸게요,5,2017-12-05,갈락토미세스,"['싸게', '구입', '했네요', '잘쓸게요']"
774,너무 좋아요 ㅋㅋㅋ 포장도 정성 스럽게 해줬고 중요한건 앰플 하나에 이렇게 비싼데퍼스트 에센스랑 같이해서 이 가격이면 횡재한듯 ㅋㅋ싸이닉이 평판도 좋아서 써보고 싶었는데 이번 기회에 써보고 괜찮으면 꾸준히 써보려구요 ㅎㅎ감사해요 많이 파세요,5,2017-12-05,갈락토미세스,"['너무', '좋아요', '포장', '도', '정성', '스럽게', '해줬고', '중요한건', '앰', '플하', '나', '에', '이렇게', '비싼데', '퍼스트', '에센스', '랑', '같이', '해서이', '가격', '이면', '횡재', '한', '듯', '싸이', '닉', '이', '평판', '도', '좋아서', '써', '보고', '싶었는데', '이번', '기회', '에', '써', '보고', '괜찮으면', '꾸준히', '써', '보려구요', '감사해요', '많이', '파세요']"
775,가격대비 좋습니다. 배송도 괜찮구요,5,2017-12-05,갈락토미세스,"['가격', '대비', '좋습니다', '배송', '도', '괜찮구요']"
776,좋아요.아직효과는 잘모르겠지만좋은것갔아요.,4,2017-12-05,갈락토미세스,"['좋아요', '아직', '효과', '는', '잘', '모르겠지만', '좋은', '것', '갔아요']"
777,앰플은 날짜좋은데 세라크림은 작년12월제조네요.조합 한가지상품은 늘 이렇게 재고상품 끼워파나봐요.몇번 사다보니 익수해지네요.암튼 저렴한 가격에 구매했는데 고가의 상품에 비하면 촉촉함이 오래가진않네요.하도 건조해서 이것저것 구매해봤는데...그냥 무난한정도...,4,2017-12-05,갈락토미세스,"['앰플', '은', '날짜', '좋은데', '세라', '크림', '은', '작', '년월', '제조', '네', '요', '조합', '한가지', '상품', '은', '늘', '이렇게', '재고', '상품', '끼워', '파', '나', '봐요', '몇번', '사다', '보니', '익수', '해지', '네', '요', '암튼', '저렴한', '가격', '에', '구매', '했는데', '고가', '의', '상품', '에', '비하면', '촉촉함이오래', '가진', '않네', '요하', '도', '건조해서이것', '저', '것', '구매', '해봤는데', '그냥', '무난', '한', '정도']"
778,원래도 발효에센스에 민감하게 반응하진 않지만고농축이라 초큼 걱정햇는데 괜찮은듯해요아직 한번만 써봐서 그른가ㅋㅋ효과는 28개 다 써야 알 수 있을 듯ㅋㅋ발림성은 퍼스트에센스로 3~4스킨법 할때의 그 느낌바르면 피부에 쫙 흡수되긴 하는데약간 오일감이라고 해야할까...암튼 마무리감이 그런느낌이 잇음 그치만 크림 발랏을때처럼 머리카락이 막 붙고 그러진 않음,5,2017-12-05,갈락토미세스,"['원래', '도', '발효', '에센스', '에', '민감하게', '반응', '하진', '않지', '만고', '농축', '이라', '초', '큼', '걱정', '햇', '는데', '괜찮은', '듯해', '요', '아직', '한', '번만', '써', '봐서', '그', '른', '가', '효과', '는', '개다', '써야', '알수있을듯', '발림', '성', '은', '퍼스트', '에센스', '로', '스킨', '법', '할', '때', '의', '그', '느낌', '바르면', '피부', '에', '쫙', '흡수', '되긴', '하는데', '약간', '오일', '감', '이라', '고해', '야할까', '암튼', '마무리', '감', '이', '그런', '느낌', '이', '잇음', '그치만', '크림', '발랏', '을', '때', '처럼', '머리카락', '이', '막', '붙고', '그러진', '않음']"
779,믿고쓰는 싸이닉이죠. 배송 빨라 좋았어요,5,2017-12-05,갈락토미세스,"['믿고', '쓰는', '싸이', '닉', '이', '죠', '배송', '빨라', '좋았어요']"
780,퍼스트에센스 좋아서 농축에센스나왔길래 구입했더니 그저그러네요,3,2017-12-05,갈락토미세스,"['퍼스트', '에센스', '좋아서', '농축', '에센스', '나왔길래', '구입', '했더니', '그저', '그러네요']"
781,평소에 쓰던거 또 주문했어요미스트도 살살 나와서 좋은거 같아요배송 빨라서 좋아요~~~,5,2017-12-05,갈락토미세스,"['평소', '에', '쓰던거', '또', '주문', '했어요', '미스트', '도', '살살', '나와서', '좋은', '거', '같아요', '배송', '빨', '라서', '좋아요']"
782,제형은 물같은 끈적거림 없는 느낌입니다 향은 약간 나는데 금방 날라가버려서 정확히 어떤향인지 잘 모를정도라 향에 민감한 저같은 사람에게는 딱 좋아요 싸이닉 제품이 저렴한편이라 항상 아낌없이 파팍 사용해서 그런지 거의 효과를 봤었는데 이번 제품도 효과보면 좋겠네요 양 넉넉하고 저렴해서 정말 좋아요,5,2017-12-05,갈락토미세스,"['제', '형', '은', '물', '같은', '끈', '적거', '림', '없는', '느낌', '입니다', '향', '은', '약간', '나', '는데', '금방', '날라', '가버려서', '정확히', '어떤', '향', '인지', '잘', '모를', '정도', '라', '향', '에', '민감한', '저', '같', '은', '사람', '에게는', '딱좋아요', '싸이', '닉', '제품', '이', '저렴', '한편', '이라', '항상', '아낌없이', '파팍', '사용', '해서', '그런지거의', '효과', '를', '봤었는데', '이번', '제품', '도', '효과', '보면', '좋겠네', '요양', '넉넉하고', '저렴해서', '정말', '좋아요']"
783,좋아요좋아요 많이 파세요,5,2017-12-05,갈락토미세스,"['좋아요', '좋아요', '많이', '파세요']"
784,착한가격 물건 잘받았습니다 쓰던게 다 해가서 주문한건데...앰플도 기대해 봄니다 많이파셔욤^^,4,2017-12-05,갈락토미세스,"['착한', '가격', '물건', '잘', '받았습니다', '쓰던게', '다해', '가서', '주문', '한', '건데앰', '플', '도기', '대', '해봄니다', '많이', '파셔', '욤']"
785,싸고좋아서 맨날 싸이닉만 써요ㅋ,5,2017-12-05,갈락토미세스,"['싸고', '좋아서', '맨날', '싸이', '닉', '만', '써요']"
786,항상 싸이닉제품쓰는데 솜털필링까지 보내주시고 잘쓰겠습니다,5,2017-12-05,갈락토미세스,"['항상', '싸이', '닉', '제품', '쓰는데', '솜털', '필링', '까지', '보내주시고', '잘쓰겠습니다']"
787,앰플은 날짜좋은데 세라크림은 작년12월제조네요.조합 한가지상품은 늘 이렇게 재고상품 끼워파나봐요.몇번 사다보니 익수해지네요.암튼 저렴한 가격에 구매했는데 고가의 상품에 비하면 촉촉함이 오래가진않네요.하도 건조해서 이것저것 구매해봤는데...그냥 무난한정도...,4,2017-12-05,갈락토미세스,"['앰플', '은', '날짜', '좋은데', '세라', '크림', '은', '작', '년월', '제조', '네', '요', '조합', '한가지', '상품', '은', '늘', '이렇게', '재고', '상품', '끼워', '파', '나', '봐요', '몇번', '사다', '보니', '익수', '해지', '네', '요', '암튼', '저렴한', '가격', '에', '구매', '했는데', '고가', '의', '상품', '에', '비하면', '촉촉함이오래', '가진', '않네', '요하', '도', '건조해서이것', '저', '것', '구매', '해봤는데', '그냥', '무난', '한', '정도']"
788,가격착해요~~성분도 좋아요,5,2017-12-05,갈락토미세스,"['가격', '착해요', '성분', '도', '좋아요']"
789,할인 많이 받고 구입해서 너무 좋아요^^,5,2017-12-05,갈락토미세스,"['할인', '많이', '받고', '구입', '해서', '너무', '좋아요']"
790,아주 좋아요,5,2017-12-05,갈락토미세스,"['아주', '좋아요']"
791,완전 싸게 잘 샀어요 좋아요,5,2017-12-05,갈락토미세스,"['완전', '싸게잘', '샀어요', '좋아요']"
792,싸게 잘삿어요 배송도 빠르고에센스 늘 쓰는데 앰플 나왓다길래 사봅니다ㅎ,4,2017-12-05,갈락토미세스,"['싸게잘', '삿', '어', '요', '배송', '도', '빠르고', '에센스', '늘', '쓰는데', '앰플나왓', '다', '길', '래', '사봅니다']"
793,싸게 잘샀어요 배송도 빠르고 좋아요,5,2017-12-05,갈락토미세스,"['싸게잘', '샀어요', '배송', '도', '빠르고', '좋아요']"
794,싸게 잘삿어요 배송도 빠르고에센스 늘 쓰는데 앰플 나왓다길래 사봅니다ㅎ,4,2017-12-05,갈락토미세스,"['싸게잘', '삿', '어', '요', '배송', '도', '빠르고', '에센스', '늘', '쓰는데', '앰플나왓', '다', '길', '래', '사봅니다']"
