,0
223,"주름 변화는 한달만엔 잘모르겠지만
트러블은 없고 각질제거효과가 있는듯ㅇ해요"
224,향화갤이라고 제가 피부가 굉장히 안좋을때 지푸라기라도 잡아보자는 심정으로 들렀던 사이트가 있거든요. 지금은 그곳에서 추천해주는 약을 발라서 꿀피부로 살고있어서 신뢰도가 굉장히 높은 사이트입니다. 일단 다 익명이니까 뭐가 좋고 안좋은지 적나라하게 말하더라구요.. 암튼 거기서 피부미백 관련해서 이 제품을 추천하기에 써보려고 샀습니다. 지지난주까지만해도 품절이 되서 저렴한 가격에 너무 퍼주다보니 결국 판매중단된건가.. 싶었는데 리뉴얼되서 다시 나왔네요 ㅎㅎ 아직 발라보지는 못했지만 벌써부터 기대가 됩니다~~♡
225,저렴해서 사봤어요. 수분크림하고 섞어쓰는데 아직 잘 모르겠어요. 피부에는 잘 맞네요!
226,더써봐야알것같아요~
227,가격적인면과 품질 성분
228,"정말 몇 개 쟁여 놓기를 잘했다고 생각 들어요.
나이아신아마이드의 피부 개선이 이렇게 좋을 줄이야.
전 햇빛에 잘 타는 구릿빛 피부인데, 꾸준히 바르고 나니까
정말 피부빛 개선이 많이 되었어요."
229,잘 쓰고 있습니다.
230,지인이 한 통 줘서 사용해봤는데 너무 좋아서 구매했습니다!
231,쓰기편하고 바르니깐 촉촉해요!
232,이거 없으면 못살아요. 리뉴얼전꺼부터 몇통째 쓰고 있어요. 확실히 달라져요.
233,아주 젛아요 ㅎㅎ 재구매 예정
234,흡수 잘되고 끈적하지 않아서 좋아요
235,나이아신 가성비 최고
236,완전 신박한 용기네요! 굿!
237,조습니다 다음에도 살게여
238,일단 일주일 좀 넘게 써보는데 진짜 신기하게 안색이 밝아졌어요 근데 너무 물처럼 흘러서 바르기가 좀 어려워요ㅠㅜ
239,제형이 너무 묽어서 잘 발리는 느낌도 안나고 쓸때마다 흘러내려요 ㅜㅜ 미백이나 트러블케어는 더 써봐야 알거같네요
240,후기 믿고 구매합니다
241,발랐을때나 바른 후에나 문제나 변화는 아직 없네요. 크림에 2-3방울 섞어써보는데 별 자극은 없어 꾸준히 사용해보고 평쓸게요
242,촉촉하고 트러블도 안나고 물같은 제형이라 더 좋네요
243,잘 사용할게요 감사합니다 ^.^
244,"사용했을 때 느낌은 좋았어요
효과는 아직 모르겠어서 한달후기에 쓸게요"
245,감사합니다 좋은하루되세요
246,"초창기 제품때부터 사용하던 제품이에요~ 사실 저는 패키지 리뉴얼 전 초창기 제품이 가장 효과도 좋고 맘에드는데ㅠㅠ 그래도 없으면 안되기에,,꾸준히 구매중입니다 :)"
247,두달전 제품이랑 달라졋어요
248,발림성이 좋아요. 흘러내린다고 하는데 저는 오히려 꾸덕한 거 보다 흘러내리는 게 훨씬 맘에 들었어요. 조금 건조해지니까 보습같이 해주세요.
249,안색이 조금 밝아진거 같아요
250,흡수력 좋고 꾼적하지 않아요
251,"쫀쫀해요 지인한테도 선물했는데
써보더니 건조하지 않고 좋다고 하더라구요
근데 매일쓰는데 미백이 되고있는건지는
아직 잘.. 모르겠어요"
252,dgsfgfddgfgsdffsdsdfg
253,예전에 비해 엄청나게 묽어졌어요 처음에 살짝 당황했는데 금방 적응하고 잘 사용중입니다!
254,세럼 리뉴얼 해주세요 ㅠㅠ
255,미백에좋다고 어플점수가 좋길래 구입했어요
256,"환해진거 같은 기분이 들어요!
저렴하니깐 부담없이 사용할 수 있어서 만족!"
257,판테놀 때문에 트러블이있는거같아용 ㅠ 아쉬워요
258,추천받아서 구매했어요
259,효과는 아직 잘 모르겠어요ㅠㅠㅠ
260,피부결이 좋아지는것 같습니다.
261,저렴하게 구입. 저한테는 가렵고 안맞아요
262,처음 사용해봤는데 괜찮아요
263,"효과는좀 있는것 같긴해요
너무 끈적여요"
264,최고의 제품이에요 다섯개구매했구 이제 두개남았습니다 또 구매하려구요 크림도 만족스럽고 이제품 진짜 물건입니다 쟁여놓고 쓰세요 목에도 발라주고 팔에도 발라주고 너무 촉촉하고 좋아요 건성 중건성에게 최최고 영원히 함게해용 오래오래 팔아주세요 ;ㅁ;
265,다 써봐야지 효과 알듯
266,배송이 엄청 빨라서 맘에 들어요. 아직 쓴 지 일주일밖에 안됐는데 꾸준히 써보겠습니다
267,"저는 리뉴얼전이 더 좋네요ㅠㅠ
리뉴얼되기전 많이 쟁여둘껄하는 아쉬움이 있지만 앰플은 너무 좋아요
피지조절, 미백에 효과봤습니다👍🏻❤️"
268,촉촉하고 양도 많아서 좋아요 ㅎㅎ
269,재구매 제품인데 이전에 덜 묽은 제형이 더 좋았던 거 같아요 ㅠ 지금은 너무 줄줄 흘러내려서 바르는데 불편한 거 같아요
270,예민한 제 피부에는 트러블이 올라오네요....
271,아주 만족하고 사용하고있어요
272,여름에 약간 무거운거같네오
273,좋아요 근데 리뉴얼되고 묽어져서 그건 별로에요
274,바르고나면 끈적끈적해지니까 바로 수분크림 같은 거 발라줘야해요
275,"미쳤어요 미쳤어🙊
아니 진짜 이 가격에 이 품질 남는게 있는건지 의문이에요,,,

저는 처음에 미백용으로 샀는데 이거 은근 다른 부분에도 효과가 있는 느낌이에요

일단 미백에 관해서 말하자면
정말 효과있어요!!
다들 아시잖아요 
미백기능성은 꾸준하게 발라야 효과가 점점 나타난다는점
지금 발라서 안나타난다고 중단하지 마시고 계속 쭉 사용하시면 점점 보일거에요!

제가 미백에 제일 효과 봤던 방법은 마스크팩 하기전에 볼,이마,코,턱,인중 부분에 한방울씩(턱이랑 인중은 한방울로 다 바를 수 있어요) 발라주고 그 위에 바로 마스크팩을 붙여줬어요
그러고 떼주면 진짜 잠시지만 피부가 환해집니다!!!
그렇게 꾸준히 바르다보면 피부톤이 골고루 밝아질거에요:)

제가 피부 밝아진걸 알았던게 목과 얼굴톤 차이가 엄청 심하거든요
얼굴이 훨 어두웠는데 며칠전에 거울을 보니까 톤이 엄청 비슷해졌길래니 놀라서 가족들한테 객관적으로 말해달라하고 물어보니 다들 차이가 거의 없대요,,
와 그날이후로 전 미백에 확실히 기능한다고 봐요!
그리고 더불어서,, 모공도 점점 수축하는 느낌이에요!! 하루하루 피부가 다릅니다ㅠ
진짜 매일매일 피부변화 사진으로 안남겨놓은걸 후회해요

솔직히 이가격이면 정말 저렴하잖아요!!
저는 몸에도 발라주고 있어요◡̈ 
다들 많이 쟁이세요ㅠㅠㅠ!! 진짜 꼭 추천하는 제품이에요 제가!! 
심지어 판매자님도 세상 제일 친절하셔서 놓을 수 없는 브랜드,,,,

하지만 과유불급 다들 아시죠:)
적당량을 쓰면 찐득하지도, 피부에 트러블이 나지도 않습니다🌷

저는 이제 리즈너뷰티 믿고 사용해요!!
앞으로도 좋은제품이 정말 합리적으로 나올거라고 기대하는 브랜드에요🥺
다른 제품들도 많이 내주세요💕💕

+저는 3/27 구매확정 돼있네요! 약 2달 사용한 리뷰구요
구매확정일 캡쳐해서 올릴려니 직접 찍은 사진 아니라고 안올라가지네요ㅠㅠㅠ"
276,"흡수력 좋고 발림성도 좋아요
큰 효과는 보지 못했지만 꾸준히
발라주고 있답니당 ㅎㅎ"
277,"피부가 정체적으로 빍아진 느낌이에요
계속 재구매할거에요"
278,아직 초반이라서 더 사용해보고 다시 후기남기랴구요
279,다음에 또 이용하겠습니다^^ 세럼 신제품 나왔으면 좋겠어요!
280,기존제형은 너무 끈적여서 별로였는데 개선된 제형은 끈적임이 전혀 없는건 아니지만 전보다 훨씬 가벼워진거같아 만족합니다.
281,발림성 좋아요 트러블 안나요
282,저렴이지만 성능좋아요.
283,생각보다 괜찮습니다
284,꾸준히 구매하는 제품입니다
285,"이틀정도 사용하였는데, 잘 흡수되고, 별다른 트러블은 없었네요. 무엇보다 가격이 저렴해서, 꾸준히 사용해보려고 2개 구매했습니다."
286,아직 사용 전입니다. 잘 사용해보겠습니다.
287,아직 사고나서 한번밖에 안써봐서 잘 모르겠지만 트러블은 없어요.
288,괜찮았습니다 촉촉하네요
289,더 써봐야알듯하지만 좋은듯합니다
290,"한번사용으로 효과가 느껴져요.
다음 날 아침 매끈하고 부드러운 느낌!
좋아요!"
291,2달 썼는데 괜찮아서 재주문 함
292,"뾰루지가 올라와요ㅠㅠ 
바르고 나면 끈적끈적하고....
요즘 잘 안쓰게되네요"
293,가격도 저렴하고 사용감도 좋아요
294,나이아신아마이드 제품을 찾다가 가격보고 응? 하다가 알아보니까 많은 분들이 추천해서 구매해봤습니다 튜브타입 이라 많이 나올까 걱정했는데 열어 보니 앞부분에 스포이드가 달려있어서 놀랐습니다 .
295,잘받았습니다 많이파세요
296,...........
297,"부작용없고 괜찮아요
효과는 써봐야알고같아요"
298,후기는 좋았는데 사람마다 다른거같아요 ㅠㅠ
299,효과가 좋은거같아여
300,민감성 피부라 요즘 장마철에 피부에 뭐가 많이 나서 없어지질 않고 있었는데 이거 쓰니 좋아졌어요
301,끈적거리기는 하지만 자극이 없어요
302,용기가 불편한점을 제외하고는 만족합니다
303,"뾰루지ㅜㅜ
안쓰게되는 요즘"
304,"배송이 참 빨랐고 용기가 정말 마음에 듭니다.
효과는 계속 써봐야 알겠지만 일단 빠른 배송에 합격"
305,배송도 빠르고 좋아요
306,"촉촉함이 좋아요
딸을 하나 주었더니 다음에 구매할때
또 사달라고 하네요~^^"
307,효과는 잘 모르겠는데 특별한 장점도 단점도 없는 무난템
308,"성분, 용기, 가격 다 만족해요~ 계속 써볼려구요👍"
309,트러블 없이  사용합니다.
310,액상이어 흡수가 잘 됩니다.
311,또사고싶어요/ 촉촉함이 아침까지가요/
312,일단 써보고 또 다시 올릴게요 일단 앰플이 튜브에 들어잇다는거뷰터가 신박쓰 ㅋㅋ 편해요!! 써보고 또올릴게요  !!!
313,써 보니 괜찮아서 우리가족 모두 쓰고있어요
314,나이아신 아마이드 효과가 만능연고인줄은 알고 있었지만 10퍼센트짜리로 직접 써보니까 너무 좋아요.. 과잉피지 잡아주지 미백효과 진짜 좋고 촉촉하면서도 흡수가빨라요! 민감성인데 저는 잘 맞았어요! 피지과다해서 트러블이 나는 피부인데 피지컨트롤이 잘돼서 많이 트러블이 잠잔해졌고 얼굴 컨디션도 너무 좋아요 엄마도 50대신대 같이 썼는데 너무 만족하십니다. 피부에 맞으면 고함량 제품을 써서 고민을 해결하는 방법이 정말 좋다는 걸 이번에 느꼈습니다. 하나 샀는데도 이 가격에 양도 너무 많고 이번엔 배송비 맞추려고 여러개 구매하려고요. 리즈너뷰티 너무너무 감사하고 앞으로도 이렇게 깔끔하고 새로운 담백한 제품 부탁할게요!!
315,아직 일주일도 채 사용하지 않아 정확히는 모르겠지만 지금까지 사용감은 괜찮아요 더 사용해봐야 할 것 같습니다 아 그리고 무엇보다 용기가 정말 만족스럽습니다
316,아들이 계속 애용하는 제품이라 괜찮은것 같아요.
317,도대체 왜이렇게 싼건지 의문이지만..이 성분이 실질적으로 멜라닌세포생성을 억제하여 색소 침착을 막는다는 과학적인 근거가 있는 터라(논문까지 찾아봤습니다ㅎㅎ)다른 미백제품보단 그래도 확실히 효과 있겠지 해서 지금 3일째 사용중입니다. 한통 다 쓰면 확실히 차도가 있었으면 좋겠네요! 참고로 트러블에도 차도가 있다고 하니 피부결 개선에도 도움이 됐음 좋겠어요
318,쟁여놓고 써요. 가성비도 가성비인데 피부결개선 확실히 됩니다
319,발림성 좋네요 아직 3일썻지만 괜춘한듯
320,정말 강력하게 추천해요 가격대비 최최고인것 같아요 ㅠㅠ 피부트러블도 전체적으로 줄은느낌이고 아주 미약하게 톤업된 느낌 진짜 화장품은 여기서만 사야해요 가격은 왜케 착한거에요 영원히 쓸게요 번창하세요 온동네소문내야함 이렇게 착한 기업은
321,효과를 본 것 같긴해용 ㅎㅎ 일단 가격이랑 제품 용기가 너무 좋아요 ㅠ 최고에요
322,평이좋아서 구입했어요
323,가성비 개꿀!!!!
324,굿@@11323굿ㅅ
325,"드라마틱하진않지만
트러블 흔적이나
얼굴빛이 밝아지는듯 해요
수분크림에 섞어쓰면 촉촉해오"
326,괜찮아요 더 사용해봐야알것같아요!
327,"아직 써보진 않았지만
유리병 용기에 담긴것보다 더 절약해서 쓸수있을 것 같아요! 생각보다 더 크네요. 한달 쓴후 한달리뷰로 또 올릴게요 ^^"
328,"1. 배송: 2일 오후 12시에 결재 후 3일 오후5시에 받앗으니 하루만에 총알 배송 모두 뽁뽁이 싸서 안전하게 받았습니다.

2. 가격: 1개 제품대비 가격은 저렴한데, 배송비 붙는게 별로네요.
어차피 미백제품은 한번에 안되는걸 알기에 6개정도 무료배송으로 한번에 구매하자 생각했어요. 

3. 제품: 나이아신 10%가 이거말고 또다른제품이 있지만 끈적임이 심하다고 하여 이걸로 구매했는데, 한방울만 눈밑 다크서클에 발라서 양이 적어 그런가 끈적임은 없었어요. 제 피부에는 자극도 없었고 작은 열감도 없네요. 성분이 착해서 그런가 생각들었어요
다음에는 2방울로 늘려보려고 해요 ㅎ
색은 정말 연한 핑크(사진)예뻐요 ㅋㅋ (폰을 바꿔야해요 ㅠ화질이 영~ㅎㅎㅎ)
제형은 천천히 흐르는 제형, 보통 수분앰플처럼요. 

4. 용기: 보통 앰플은 거의 다쓰면 아래부분이 스포이드에 안닿아서 거꾸로 놓는 불편함이 있는데... 5천원대에 튜브 형태지만 입구를 스포이드형으로 만들어서 넘 편해요. (사진)
왜 30미리로 만들었을까 생각해봤는데 용기가 크면 변질이 될것 같아서 개봉했으면 빨리 쓰라고 하지 않았을까 생각이 되요.

5. 유효기간: 22년 8.24일까지 (사진)

6. 불편,주의할점: 짤때 힘조절이 필요해요 ㅋㅋ 보통 핸드크림 쭉 짜듯이 하면....정말 쭉 나올지도 몰라요 ㅎㅎ 살짝 스포이드로 액이 내려오는걸 확인하면서 1방울 2방울 이렇게 세는게 좋을듯요 ㅋㅋ 

7. 기타: 한번밖에 안써서 드라마틱한 미백은 보지 못했고 ㅎㅎ 꾸준히 한달간 쓰고 리뷰하겠습니"
329,보들보들 조아요!!
330,매번 쟁여놓고쓰는 탬이에요
331,"포장 상품 모두 만족해요~
발림성 좋구요
촉촉해요
발랐을땐 끈적거림이있는데
흡수되면 촉촉 보들해져요~!
저는 따갑지 않더라구요
그래서 섞어서 안쓰고 그냥 바로 발라줬어요~

제형이 묽어서
두세방울로 넓은면적을 바를수 있더라구요
물처럼 묽지는 않아요"
332,하 리즈너뷰티.. 나만알고싶은 브랜드 완소합니다
333,예전보다 덜 끈적거려요
334,"아하바하 찾다가 가격이 저렴하고 심뢰가가서 구매했어요 
괜찮은건지는 잘 모르겠어요"
335,빠르게받았습니다 감사합니당
336,가성비 기본템으로 아주 좋습니다
337,아직 쓴 지 2주? 정도 밖에 안 돼서 잘모르겠지만 성능대비 가격은 진짜 저렴하네요. 느낌이 피부가 하얘진 것 같기도 하고 일단 꾸준히 써보고 봐야겠어요. 진입장벽이 낮아서 좋아요. 아! 이게 스포이드 형식이 아니라 튜브 형식이라 진짜 편해요. 이건 개발 잘 하신듯👍 양 조절 쉬워요. 예전에는 스포이드로 했을때 막 얼굴에서 바닥으로 떨어지는게 일상이었는데
338,잘 쓰고 있습니다~둔감해서 뭐가 달라진건진 모르겠으나 그래도 챙겨 바른다는것에 의의를 둡니다
339,너무 촉촉하고 맘에 들어요
340,번창하십시오  ㆍㅡㅣ
341,꾸준히 바른게 아니라서 눈에 띄는 효과는 못봤지만 발림성이나 흡수력도 괜찮은거같고 용기가 정말 맘에 들어요 깔끔하게 짜서 쓰기 좋네요 가격도 저렴하고.. 하나 더 재구매했는데 다음에는 좀 꾸준히 발라보고 후기 적어볼게요 ㅎㅎ
342,제 피부에는 잘 맞는 거 같아요’
343,"성분과 가격은 너무 만족합니다!
생각보다 많이 끈적이는데 시간이 좀 지나면 나아저서 괜찮아요!"
344,완전만족합니다. 배송료내기싫어서 이 제품 3개샀는데후회없어요! 촉촉쫀쫀 ㅎ
345,재구매 재그ㅜㅇ애 재구매
346,몇번 사용해봤는데 트러블 반응 없어서 좋아요. 효과는 꾸준히 사용해야 알 수 있을 것 같아요.
347,미백은 잘 모르겠는데 더 써보려구요 이거때매 트러블은 안나욤
348,이 앰플 좋은듯요 좋아요 피부 좋아졌어요 2주넘게 쓰고잇는데
349,나이아신아마이드 10% 스킨 부스팅 앰플 30ml
350,피부에 올라왔는데 많이 ㅇ좋아졌엉ㅅ
351,"벌써 4통 비웠어요~
피부결이 정돈되는 것 같아 애용합니다"
352,잘 쓰고 재구매 기다리고 있습니다.
353,아주 잘 쓰고 있습니다 가격도 착하고 좋아요
354,저렴한 가격에 잘싴ㅅ어요 꾸준히 사용해벌게요
355,우주최강 가성비에요 ㅠㅠ 트러블없이 잘 맞는거 같으니 꾸준히 써볼게요
356,자극 없고 용기 좋네요
357,쟁여두고 사용합니다
358,좋어요 촉촉하고 굿굿
359,발림성도 좋고 흡수력도 좋네요. 피부관리를 위해 구입했어요.
360,2일써봐서 효과는 아직모르겟고 앰플은 얼굴이 좀 환해진것같은 느낌적인느낌 인것같은데 토닝을해서그런지 이걸발라서그런지모르겟지만 꾸준히 해보려고요
361,영도 많고 좋아요 계속 써볼예정
362,"건조할 때 쓰기 딱 좋은템
이제 여름이라 잘 못쓸거 같은데 건조할 때 넘 잘썼어요"
363,이가격에 이정도 가성비나오는 앰플은 없을듯합니다
364,와아..이 가격에!!! 절대 품절되지 말아요!!! 감사합니다
365,"또있네요 후기작성이
써봐야알거같아용
이거 화장품용기가 넘 예뻐요 
용액도 핑크핑크해서 이뻐요"
366,저렴해서 듬뿍 바를수있으니 좋아요. 생각보다 촉촉하고 약간의 끈적임이 있네요.
367,"상품 잘 받아서 쓰고 있어요!
효과는 아직 사용한지 얼마 안되서 계속 써보려고요"
368,진짜좋습니다 바르고 자면 다음날 일어났을때 피부좋아요
369,"벌써 세통째 쓰고 있습니다. 피부결개선, 피부색 개선이 눈으로 보이는 제품입니다."
370,택배 받아 거의 다 써가는데 좋은건지 나쁜건지 잘 모르것어요. 안 쓰는것보다는 좋것지하는 마음으로 쓰고 있고 다음에 또 구입할라고요.
371,피부가 환해지는 기분입니다
372,즣아요 잘발리네요 굿
373,"사용감이 맘에들어요 바르고나면 찐덕한것같기도 하지만 쫀쫀 해서 그 느낌이 조아요
용기도 너무 편해요"
374,이거 진짜 세네방울 바르면 트러블도 안 나고 촉촉하고 좋아요
375,금반금방 스며들고 매일하루에 두번씩사영^^ 근데 은근히 한통으로 오래쓰네요
376,잘쓰고있습니다...
377,매일 아침저녁으로 스킨후 단독사용해보고있는데 아직 별효과는잘모르겠어요 끈적끈적해요 트러블이 돋아서 금주는 쉬고있어요
378,전에 하나사보고 완전 너무최강만족하면서 써서 재입고 기다리다가 크림이랑 함게 5개 구매했습니다 촉촉하고 살짝 끈적이는 제형인데 흡수하고나서는 괜찮아요 저같은 건조한 피부인분들에게는 딱 좋아요 색깔도 너무 예쁘네요 은은한 핑크색ㅎㅎ 1회차 구매했을뗀 건조 예민 피부라서 바르고 뒤집어지면 어쩔까 싶었는데 다행히 저한테는 잘 맞아서 귀찮게 안섞어바르고 단독으로 써요. 워터풀 리치크림도 같이 구매해서 오자마자  같이사용하는데 지금 밤 10시인데도  촉촉하네요.  가격도 우주최강 착한가격이예요 잘맞으시는분들에겐 강력추천합니다 진짜진짜 번창하세요 여기저기 홍보도 마니하께요!!
379,이거를 바르고 트러블이ㅜ줄었어요!!! 또 살거에요
380,약간 리치하고 끈적거리는데 갈바닉이랑 같이쓰니 흡수가 잘되요.손으로만 두드리려면 한참 걸리네요 ㅠ 아직까지는 큰 효과는 없는데 꾸준히 써봐야 알것같아요.
381,지진득하고  건조하지 않아요
382,포장 정말 이쁘네용 한달 써보고 또 리뷰 남길게요
383,선물용이었는데 만족한다네요.
384,하도 인기가 많은제품이라 믿고 사봤네요 아직까지 좋아요
385,세럼이 동 났습니다 ㅠㅠ 어서 리뉴얼판매 해주세요!
386,"후기가 좋아서 기대 중 입니다.
한달 써보고 찐 후기 올릴께요
끈적하듯 한데 흡수가 정말 잘되서 놀랐어요
기미 개선도 됐으면 좋겠어요"
387,"피부톤이 밝아진거 같아요
잘쓰고 있어요"
388,도착하자마자 손등에 발랐는데 촉촉하네요. 기대됩니다~
389,"좋아요 계속 쓰고 싶어요
다음에 수분크림이랑 같이 사려구요
좋은 제품만들어주셔서 감사해요~"
390,가성비 갑입니다. 이만한거 찾기 힘드실듯
391,나쁘지않네요 국굳굳
392,"효과가 점점 보여서 띠용함... ㅋ̐̈ㅋ̊̈ 
끈적이다가.. 쫙 흡수되는데., 손이가요 손이가 ㅎㅎㅎ̌̈ 트러블흔적도.. 상처케어도 눈에 띄게 좋아져서 너무 깜놀.. 재구매 확정!!!!!"
393,가격대비 최고에요 피부에 예민하게 작용하면 어떨가 했는데 다행히 예민한피부인 저도 아무 트러블없이 촉촉하게 잘 쓰고 있습니다. 아주 촉촉하고 발림성도 좋아요 건성 중건성피부가 쓰기 좋을듯합니다 양도 튜브안에 가득차있어요 강추합니다.무엇보다 이 가격에 사도 되는건지 싶을정도로 착한가격에 별100개드립니다. 재구매의사도 100입니다
394,"배송이 늦게 왔지만 제품은 엄청 좋은거 같아요~
하루 썼는데 붉은기가 많이 사라졌어요"
395,"일단 미백제품으로 알고 구매해서
트러블케어는 모르겠구
열심히 바르고 있습니다ㅋㅋ
꼭 효과가 있길..!"
396,많이 끈적이긴하는데 알고 구매해서 괜찮아요 아직사용한지 얼마안되서 큰 효과는 없지만 피부톤이 조금씩 맑아지는것같아여
397,다음날 안색이 밝아지긴 하는 것 같아요 흡수도 빠르구요 트러블있는 부위에 발라도 따갑지는 않아요 목에도 발라도 안무겁고 만족해요 저는
398,발림섣ㅇ이 아주 좋습니다
399,꾸준히 바른게 아니라서 눈에 띄는 효과는 아직 모르겠어요 ㅎㅎ 그래도 일단 용기가 너무 맘에 들고 발랐을때 살짝 끈적거리는데 그래도 금방 흡수 되는것 같아요 무난한거 같아서 잘 쓰고 있습니다
400,바른지 이틀째 로션에 섞발 중 트러블이나 자극은 없고 발림성은 좋음 꾸준하게 쓰면 피부톤이 좋아지길 기대해봄
401,"하루밖에 안써서 아직 효과는 모르지만
피부가 밝아지면 좋겠네용
가격도 좋고 배송도 빠르고 좋아여
이거 저한테 잘맞아서 여기 정착하구싶네요"
402,약간 끈적임이 있네요. 근데 순한듯
403,아직은 잘모르겠으나 쫀듯하네요 ㅎㅎ
404,"크림이 오배송 되었는데 친절하고 빠르게 처해주셔서 너무좋았습니다

오전 : 나이아신+리치크림 섞발
저녁 : 나이아신+디페린크림 섞발

피부가 쫀쫀해지는 느낌이들고
지성인데 피지가 줄은것같아 만족하고있습니다
트러블없으면 정착하겠습니다 ^^^"
405,엄마하나 저 하나 쓰고있어요 가격도 저렴하고 예민한피부인데 괜찮아요!! 또살꺼같아요 계속 이 가격으로 팔아주세여❤️❤️
406,좋아연 잘쓸게연~~~
407,"피부 붉은기가 전체적으로 완화됐어요!
저는 처음부터 크림에 다섯방울 섞어썼습니다 ㅎㅎ
이 앰플은 진짜 꾸준히 쓸거에요!!
리뉴얼 기다리고 있습니당"
408,"이제품은 처음사용해봅니다
사용감좋아요 효과기대합니다"
409,좋은 겊같애요 꾸준히 쓰려구요
410,기존에 디오x너리 나이아신 아마이드 제품을 사용하다가 주문해 봤습니다. 비타민이 섞여있어서 그런지 훨씬 촉촉하긴한데 끈적임이 있어 흡수하는데 시간이 좀 걸린다는점... 이것 말고는 다 만족해요! 예민한 피부지만 트러블로 없구요
411,"처음 써보는 앰플인데 발림성도 좋고 너무 만족스럽네요!
앞으로 기초 리즈너뷰티로 싹 바꿔야겠어요"
412,수분크림이랑 섞어 바르는데 약간 끈적한 제형이라 밤에 바르는게 좋을것 같아요! 다행히 피부에 잘 맞습니다. 가격두 저렴해서 만족해요 :)
413,좋습니다. 재구매 하겠음. 계속.
414,처음에 2~3일에 한번씩 사용하며 적응기간 거쳤다가 피부가 부드러워지는 것 같아 매일 수분크림에 섞어 사용했습니다. 사용하는 동안에는 좁쌀이 줄어들고 피부 톤도 이전보다 균일해지는 거 같아서 꾸준히 사용했습니다. 매일 2~3주 사용했더니 자극이 됐는지 코 주변에 각질이 평소보다 잘 일어나서 지금은 며칠 중단했습니다. 피부가 좀 진정되면 이번에는 사용횟수를 줄여서 다시 사용하려고 합니다. 가격도 싸고 효과도 있어서 저는 만족합니다. 다만 다른 분들은 자극 안되게 조심하시는게 좋을 듯 합니다.
415,쓰고 나면 피부가 금방 기름져지는 느낌인데 효과는 좋은듯
416,나이아신아마이드 제품 중 최고봉 같아요 단독 사용시 끈적임 있어서 섞발이 더 좋은것 같아요
417,"피부가 부드러워 졌어요.
미백 효과는 저녘에만 사용해서 그런지 미미해요."
418,빠르고 안전하게 배송되었습니다
419,케이스가 정말 좋다. 세럼도 흡수 잘되고 피부가 편안한 느낌.
420,성분도 착하고 후기가 좋아서 샀어요 꾸준히 써보려구요
421,일단 한통을 다 써봐야알것같은데 잘 모르겠어요ㅠㅠ 저는 효과가 미비한것도 아니고 그냥 없었어요 트러블이 가라앉는 그런 효과 아예 없고 얼굴 톤 균일 없구요 화이트닝? 없어요ㅠㅠ 그리고 되게 되게 진득거립니다~ 약간 찐득! 이건 아닌데 즨득? 이런느낌이랄까요? 바르고 좀 찝찝해서 꼭 손 씻게됩니다
422,가성비가 너무 좋아요
423,"좋은거같아요
넘 마니 바르면 자극잇어요"
424,오대리님 추천템으로 처음 구매하게되었는데 튜브형이라 위생적이고 앰플이 쫀득? 합니다
425,이거떄문인지는 모르겠는데 사용 후 피부가 엄청 좋아졌네요. 수분크림하고 이거만 바꿨는데 아마 이 제품 영향인거 같아요
426,"일주일째 쓰는 중인데 자극적이지 않고 좋습니다.
기능성은 시간을 더 두고봐야될거같아요!"
427,아직은 잘 모르겠는데 잡티가 더 진해지는 느낌이 있어요..ㅜㅜ 약간의 트러블도 있어서 잠시 쉬었다가 양을 줄여보려구요. 꾸준히 바르면 나아지려나요.
428,아직 한번 써서 잘 모르겠어요 꾸준히 써보겠습니다
429,저렴한 가격에 10%함유된 제품을 사용할 수 있다는 점인거 같아요 유분조절이 좋아요
430,늘 쓰는거라 너무 좋아요~~
431,좀 끈적여서 밤에만 발라요
432,"재구매하는거에요◡̈
제거랑 선물용으로 더 샀습니다🌙"
433,"두번째  구매입니다.^^
저녁에 국소부위의 겨드랑이. 팔꿈치.무릎 등에 바르고 있어요.
나이아신아마이드 성분 특성때문인지 바르고 계속 문지르면  지우개가루처럼 밀려요.
이것은 타 회사품 및 국외제품 다 그러해요."
434,아직 오래 써보진 않았지만 좋아요 계속 써볼예정
435,아직 사용한지 얼마 안되어서 미백효과는 두고봐야할 것 같고요! 일단 좀 끈적거리긴 하는데 톡톡 흡수시켜주고 다음 스킨케어 단계넘어가면 신경쓰일 정도는 아니에용 ㅎㅎㅎ 그리고 튜브형이랑 넘 좋아요
436,다른 것보다 용기를 너무 잘 만드셨네요~ 한 방울도 넘쳐 흐르지 않되 한 방울도 남김없이 사용 가능하게 튜브+스포이드형으로 되어 있어서 정말 좋아요!! 효과는 나중에 한 달 후기에 적을게요
437,흡수하면 쫀득쫀득하고 마르면 수분감있어여 조하요
438,아주 좋습니다 만족요
439,꾸준히 써보려구요 좋아요
440,가격도 저렴하고 편해서 좋아요 ~
441,안바르면 섭섭해요!
442,핑크색으로 나오고 안색이 조금 환해진거같긴해요
443,가격이 너무 저렴하고~ 촉촉함이나 스며드는 것도 괜찮은거 같아요. 아직 몇일 써보지 않아 효과는 잘 모르겠는데요. 저는 소량씩 아니고 충분히 넉넉히 발라도 크게 트러블이나 그런건 없었어요~ 잘 쓰겠습니다.
444,늘 쓰던거 만족합니다
